area,time,移动支付,网上银行,电子银行,网银,互联网理财
北京,2011-09-03,76,299,61,195,0
北京,2011-09-04,78,264,68,186,0
北京,2011-09-05,139,284,74,213,0
北京,2011-09-06,116,333,70,245,0
北京,2011-09-07,101,323,72,205,0
北京,2011-09-08,108,268,82,222,0
北京,2011-09-09,116,327,76,208,0
北京,2011-09-10,74,361,68,201,0
北京,2011-09-11,64,296,72,190,0
北京,2011-09-12,72,291,61,220,0
北京,2011-09-13,121,344,70,215,0
北京,2011-09-14,116,347,80,201,0
北京,2011-09-15,89,367,83,207,0
北京,2011-09-16,102,389,63,251,0
北京,2011-09-17,78,309,70,218,0
北京,2011-09-18,70,298,66,219,0
北京,2011-09-19,108,364,72,205,0
北京,2011-09-20,106,386,91,213,0
北京,2011-09-21,146,389,70,216,0
北京,2011-09-22,150,377,68,193,0
北京,2011-09-23,133,430,76,211,0
北京,2011-09-24,99,358,64,220,0
北京,2011-09-25,80,301,59,209,0
北京,2011-09-26,125,357,68,220,0
北京,2011-09-27,110,374,72,213,0
北京,2011-09-28,110,329,80,211,0
北京,2011-09-29,104,335,74,207,0
北京,2011-09-30,93,409,63,257,0
北京,2011-10-01,70,304,59,200,0
北京,2011-10-02,66,251,66,184,0
北京,2011-10-03,66,247,59,170,0
北京,2011-10-04,63,245,64,194,0
北京,2011-10-05,57,276,59,190,0
北京,2011-10-06,72,264,68,180,0
北京,2011-10-07,72,270,64,154,0
北京,2011-10-08,95,375,80,234,0
北京,2011-10-09,116,420,80,220,0
北京,2011-10-10,121,378,78,222,0
北京,2011-10-11,123,374,85,213,0
北京,2011-10-12,118,346,66,216,0
北京,2011-10-13,108,335,70,195,0
北京,2011-10-14,78,386,70,209,0
北京,2011-10-15,68,318,64,205,0
北京,2011-10-16,63,380,66,226,0
北京,2011-10-17,110,349,80,218,0
北京,2011-10-18,118,326,82,236,0
北京,2011-10-19,104,326,87,194,0
北京,2011-10-20,125,352,82,193,0
北京,2011-10-21,125,367,76,205,0
北京,2011-10-22,93,304,63,201,0
北京,2011-10-23,91,377,66,188,0
北京,2011-10-24,121,388,78,218,0
北京,2011-10-25,123,350,87,251,0
北京,2011-10-26,146,412,78,182,0
北京,2011-10-27,112,327,82,182,0
北京,2011-10-28,108,360,78,202,0
北京,2011-10-29,78,296,66,223,0
北京,2011-10-30,89,307,68,223,0
北京,2011-10-31,104,400,66,218,0
北京,2011-11-01,129,369,70,231,0
北京,2011-11-02,144,417,76,229,0
北京,2011-11-03,116,326,78,205,0
北京,2011-11-04,116,366,83,205,0
北京,2011-11-05,89,358,66,233,0
北京,2011-11-06,82,298,72,207,0
北京,2011-11-07,120,371,70,215,0
北京,2011-11-08,110,354,74,202,0
北京,2011-11-09,140,372,80,225,0
北京,2011-11-10,114,408,89,229,0
北京,2011-11-11,137,481,83,299,0
北京,2011-11-12,78,347,68,228,0
北京,2011-11-13,82,271,64,213,0
北京,2011-11-14,133,377,82,208,0
北京,2011-11-15,116,385,80,188,0
北京,2011-11-16,140,400,68,193,0
北京,2011-11-17,158,364,66,201,0
北京,2011-11-18,127,360,70,233,0
北京,2011-11-19,87,381,63,237,0
北京,2011-11-20,80,385,74,220,0
北京,2011-11-21,148,355,80,247,0
北京,2011-11-22,102,335,91,193,0
北京,2011-11-23,116,408,78,191,0
北京,2011-11-24,114,394,80,193,0
北京,2011-11-25,123,371,63,242,0
北京,2011-11-26,80,354,72,268,0
北京,2011-11-27,82,343,78,234,0
北京,2011-11-28,144,392,102,260,0
北京,2011-11-29,169,400,68,200,0
北京,2011-11-30,190,419,85,237,0
北京,2011-12-01,154,471,76,281,0
北京,2011-12-02,127,419,83,254,0
北京,2011-12-03,82,357,59,245,0
北京,2011-12-04,85,285,74,231,0
北京,2011-12-05,161,357,89,212,0
北京,2011-12-06,142,364,97,188,0
北京,2011-12-07,93,329,78,223,0
北京,2011-12-08,125,381,89,213,0
北京,2011-12-09,118,388,85,219,0
北京,2011-12-10,83,282,70,239,0
北京,2011-12-11,91,312,80,187,0
北京,2011-12-12,91,312,80,187,0
北京,2011-12-13,139,321,83,213,0
北京,2011-12-14,158,335,72,198,0
北京,2011-12-15,148,388,80,197,0
北京,2011-12-16,140,361,85,207,0
北京,2011-12-17,97,316,66,170,0
北京,2011-12-18,118,358,63,209,0
北京,2011-12-19,144,324,82,215,0
北京,2011-12-20,131,332,66,254,0
北京,2011-12-21,125,357,63,225,0
北京,2011-12-22,102,290,78,205,0
北京,2011-12-23,112,309,78,257,0
北京,2011-12-24,85,278,63,212,0
北京,2011-12-25,99,270,66,209,0
北京,2011-12-26,127,319,76,251,0
北京,2011-12-27,146,333,78,212,0
北京,2011-12-28,114,290,68,202,0
北京,2011-12-29,142,313,76,222,0
北京,2011-12-30,127,349,83,242,0
北京,2011-12-31,97,290,91,216,0
北京,2012-01-01,91,284,68,188,0
北京,2012-01-02,82,304,63,204,0
北京,2012-01-03,89,335,63,226,0
北京,2012-01-04,131,335,82,208,0
北京,2012-01-05,114,363,68,271,0
北京,2012-01-06,99,354,72,257,0
北京,2012-01-07,80,321,61,229,0
北京,2012-01-08,70,315,61,213,0
北京,2012-01-09,125,363,80,247,0
北京,2012-01-10,137,372,74,225,0
北京,2012-01-11,120,349,80,243,0
北京,2012-01-12,123,296,87,234,0
北京,2012-01-13,120,264,82,236,0
北京,2012-01-14,85,229,64,205,0
北京,2012-01-15,87,237,57,195,0
北京,2012-01-16,112,301,70,193,0
北京,2012-01-17,82,271,70,183,0
北京,2012-01-18,91,281,66,195,0
北京,2012-01-19,108,257,72,200,0
北京,2012-01-20,76,216,64,172,0
北京,2012-01-21,99,188,59,144,0
北京,2012-01-22,66,151,59,139,0
北京,2012-01-23,63,146,59,116,0
北京,2012-01-24,59,159,0,114,0
北京,2012-01-25,57,157,0,139,0
北京,2012-01-26,63,137,61,114,0
北京,2012-01-27,70,150,0,142,0
北京,2012-01-28,63,179,57,161,0
北京,2012-01-29,89,208,64,170,0
北京,2012-01-30,114,254,70,182,0
北京,2012-01-31,125,290,70,212,0
北京,2012-02-01,133,260,74,219,0
北京,2012-02-02,118,229,83,233,0
北京,2012-02-03,114,290,78,194,0
北京,2012-02-04,83,239,61,183,0
北京,2012-02-05,76,233,61,190,0
北京,2012-02-06,114,284,74,225,0
北京,2012-02-07,125,284,80,215,0
北京,2012-02-08,121,276,91,233,0
北京,2012-02-09,127,304,85,240,0
北京,2012-02-10,102,287,89,218,0
北京,2012-02-11,91,253,70,190,0
北京,2012-02-12,78,254,70,207,0
北京,2012-02-13,131,307,72,188,0
北京,2012-02-14,106,260,74,212,0
北京,2012-02-15,121,319,82,211,0
北京,2012-02-16,133,293,78,222,0
北京,2012-02-17,114,366,93,212,0
北京,2012-02-18,89,276,57,222,0
北京,2012-02-19,80,287,66,213,0
北京,2012-02-20,140,323,85,233,0
北京,2012-02-21,123,278,82,194,0
北京,2012-02-22,114,329,78,193,0
北京,2012-02-23,101,288,93,193,0
北京,2012-02-24,131,302,74,218,0
北京,2012-02-25,74,310,72,225,0
北京,2012-02-26,74,256,66,188,0
北京,2012-02-27,104,323,87,172,0
北京,2012-02-28,116,291,83,216,0
北京,2012-02-29,133,333,82,225,0
北京,2012-03-01,110,327,80,213,0
北京,2012-03-02,101,315,89,219,0
北京,2012-03-03,74,307,66,211,0
北京,2012-03-04,74,256,66,188,0
北京,2012-03-05,110,304,74,215,0
北京,2012-03-06,97,288,91,201,0
北京,2012-03-07,93,310,91,243,0
北京,2012-03-08,99,336,66,222,0
北京,2012-03-09,95,347,80,218,0
北京,2012-03-10,78,318,66,226,0
北京,2012-03-11,95,282,74,218,0
北京,2012-03-12,118,372,76,218,0
北京,2012-03-13,118,295,78,233,0
北京,2012-03-14,99,293,95,198,0
北京,2012-03-15,106,319,80,220,0
北京,2012-03-16,112,385,85,247,0
北京,2012-03-17,78,318,66,226,0
北京,2012-03-18,95,282,74,218,0
北京,2012-03-19,106,358,93,209,0
北京,2012-03-20,129,310,89,219,0
北京,2012-03-21,127,298,68,260,0
北京,2012-03-22,91,288,78,211,0
北京,2012-03-23,112,267,70,200,0
北京,2012-03-24,70,313,64,205,0
北京,2012-03-25,78,305,66,242,0
北京,2012-03-26,112,299,74,208,0
北京,2012-03-27,137,304,61,205,0
北京,2012-03-28,121,284,91,201,0
北京,2012-03-29,91,288,78,211,0
北京,2012-03-30,118,310,70,215,0
北京,2012-03-31,121,316,87,228,0
北京,2012-04-01,104,335,74,220,0
北京,2012-04-02,80,293,63,212,0
北京,2012-04-03,78,262,57,204,0
北京,2012-04-04,80,262,66,194,0
北京,2012-04-05,123,313,74,220,0
北京,2012-04-06,110,318,80,198,0
北京,2012-04-07,76,301,66,205,0
北京,2012-04-08,85,251,70,215,0
北京,2012-04-09,150,287,78,209,0
北京,2012-04-10,144,332,78,231,0
北京,2012-04-11,166,279,85,211,0
北京,2012-04-12,139,305,82,216,0
北京,2012-04-13,127,302,97,218,0
北京,2012-04-14,82,350,64,218,0
北京,2012-04-15,93,256,80,191,0
北京,2012-04-16,137,307,83,216,0
北京,2012-04-17,154,298,87,198,0
北京,2012-04-18,148,333,78,209,0
北京,2012-04-19,152,288,82,212,0
北京,2012-04-20,157,271,74,198,0
北京,2012-04-21,68,291,68,204,0
北京,2012-04-22,80,304,68,204,0
北京,2012-04-23,179,319,70,184,0
北京,2012-04-24,127,340,76,195,0
北京,2012-04-25,125,324,74,195,0
北京,2012-04-26,131,302,80,194,0
北京,2012-04-27,116,299,68,209,0
北京,2012-04-28,95,281,78,245,0
北京,2012-04-29,83,288,63,191,0
北京,2012-04-30,78,242,57,187,0
北京,2012-05-01,85,233,74,200,0
北京,2012-05-02,123,321,72,207,0
北京,2012-05-03,146,296,80,219,0
北京,2012-05-04,114,340,80,215,0
北京,2012-05-05,70,324,59,200,0
北京,2012-05-06,82,264,70,169,0
北京,2012-05-07,120,304,82,205,0
北京,2012-05-08,140,327,68,231,0
北京,2012-05-09,139,332,74,197,0
北京,2012-05-10,120,287,85,228,0
北京,2012-05-11,135,302,76,220,0
北京,2012-05-12,78,291,64,198,0
北京,2012-05-13,91,265,72,194,0
北京,2012-05-14,157,298,89,188,0
北京,2012-05-15,127,315,80,226,0
北京,2012-05-16,112,278,78,205,0
北京,2012-05-17,110,302,87,184,0
北京,2012-05-18,114,287,82,197,0
北京,2012-05-19,83,225,72,209,0
北京,2012-05-20,68,285,66,182,0
北京,2012-05-21,97,309,89,209,0
北京,2012-05-22,114,321,78,188,0
北京,2012-05-23,116,315,82,208,0
北京,2012-05-24,114,310,85,220,0
北京,2012-05-25,112,295,80,194,0
北京,2012-05-26,80,256,70,172,0
北京,2012-05-27,89,285,72,193,0
北京,2012-05-28,110,312,83,180,0
北京,2012-05-29,129,282,78,207,0
北京,2012-05-30,114,239,83,175,0
北京,2012-05-31,108,309,82,184,0
北京,2012-06-01,131,285,76,223,0
北京,2012-06-02,80,281,68,215,0
北京,2012-06-03,76,291,66,195,0
北京,2012-06-04,144,305,87,194,0
北京,2012-06-05,125,240,72,187,0
北京,2012-06-06,85,281,70,200,0
北京,2012-06-07,110,281,66,188,0
北京,2012-06-08,129,282,74,169,0
北京,2012-06-09,70,204,70,205,0
北京,2012-06-10,66,215,72,162,0
北京,2012-06-11,135,268,74,208,0
北京,2012-06-12,114,291,70,236,0
北京,2012-06-13,139,271,82,219,0
北京,2012-06-14,118,234,64,205,0
北京,2012-06-15,116,291,68,218,0
北京,2012-06-16,64,281,64,195,0
北京,2012-06-17,80,260,63,172,0
北京,2012-06-18,151,259,82,208,0
北京,2012-06-19,155,295,72,223,0
北京,2012-06-20,148,290,72,205,0
北京,2012-06-21,127,305,74,220,0
北京,2012-06-22,89,259,0,180,0
北京,2012-06-23,83,225,0,201,0
北京,2012-06-24,102,212,61,183,0
北京,2012-06-25,187,282,82,218,0
北京,2012-06-26,135,271,83,226,0
北京,2012-06-27,133,299,66,222,0
北京,2012-06-28,120,268,82,198,0
北京,2012-06-29,129,299,76,242,0
北京,2012-06-30,83,309,59,204,0
北京,2012-07-01,85,262,70,205,0
北京,2012-07-02,121,313,68,233,0
北京,2012-07-03,146,287,66,215,0
北京,2012-07-04,159,251,70,222,0
北京,2012-07-05,146,287,61,216,0
北京,2012-07-06,121,296,76,219,0
北京,2012-07-07,74,271,63,182,0
北京,2012-07-08,114,242,66,190,0
北京,2012-07-09,125,287,83,204,0
北京,2012-07-10,148,304,76,231,0
北京,2012-07-11,146,254,66,231,0
北京,2012-07-12,139,282,83,228,0
北京,2012-07-13,140,257,78,223,0
北京,2012-07-14,89,254,64,179,0
北京,2012-07-15,95,251,68,209,0
北京,2012-07-16,121,301,70,208,0
北京,2012-07-17,114,296,74,211,0
北京,2012-07-18,101,282,70,202,0
北京,2012-07-19,131,287,70,191,0
北京,2012-07-20,129,260,74,200,0
北京,2012-07-21,80,243,61,200,0
北京,2012-07-22,83,234,64,208,0
北京,2012-07-23,131,279,72,231,0
北京,2012-07-24,125,278,74,208,0
北京,2012-07-25,120,267,66,188,0
北京,2012-07-26,108,296,87,190,0
北京,2012-07-27,97,291,64,207,0
北京,2012-07-28,76,229,59,190,0
北京,2012-07-29,91,228,57,150,0
北京,2012-07-30,135,222,78,201,0
北京,2012-07-31,99,301,72,226,0
北京,2012-08-01,121,288,70,236,0
北京,2012-08-02,137,262,78,191,0
北京,2012-08-03,112,225,72,173,0
北京,2012-08-04,82,215,63,170,0
北京,2012-08-05,80,228,63,179,0
北京,2012-08-06,120,285,64,191,0
北京,2012-08-07,129,245,89,202,0
北京,2012-08-08,133,284,70,195,0
北京,2012-08-09,131,257,80,213,0
北京,2012-08-10,116,296,74,209,0
北京,2012-08-11,78,248,63,187,0
北京,2012-08-12,72,220,64,176,0
北京,2012-08-13,140,293,82,219,0
北京,2012-08-14,133,285,70,207,0
北京,2012-08-15,121,299,70,231,0
北京,2012-08-16,148,326,72,229,0
北京,2012-08-17,118,315,64,193,0
北京,2012-08-18,78,222,57,195,0
北京,2012-08-19,97,239,72,175,0
北京,2012-08-20,146,302,68,211,0
北京,2012-08-21,146,259,82,243,0
北京,2012-08-22,150,229,63,209,0
北京,2012-08-23,144,236,70,180,0
北京,2012-08-24,148,223,83,205,0
北京,2012-08-25,68,245,63,186,0
北京,2012-08-26,85,193,63,211,0
北京,2012-08-27,123,248,68,215,0
北京,2012-08-28,112,296,74,212,0
北京,2012-08-29,118,271,74,211,0
北京,2012-08-30,142,229,72,191,0
北京,2012-08-31,125,236,68,191,0
北京,2012-09-01,89,274,64,182,0
北京,2012-09-02,80,229,66,201,0
北京,2012-09-03,142,307,70,184,0
北京,2012-09-04,127,226,59,179,0
北京,2012-09-05,131,267,78,168,0
北京,2012-09-06,133,302,68,172,0
北京,2012-09-07,118,236,61,200,0
北京,2012-09-08,82,257,63,190,0
北京,2012-09-09,74,240,64,207,0
北京,2012-09-10,137,265,70,195,0
北京,2012-09-11,125,287,78,183,0
北京,2012-09-12,142,273,78,190,0
北京,2012-09-13,155,278,66,186,0
北京,2012-09-14,110,336,68,183,0
北京,2012-09-15,91,355,64,194,0
北京,2012-09-16,83,363,61,194,0
北京,2012-09-17,129,354,72,228,0
北京,2012-09-18,110,234,68,205,0
北京,2012-09-19,127,293,70,193,0
北京,2012-09-20,131,254,76,233,0
北京,2012-09-21,108,254,66,212,0
北京,2012-09-22,83,223,61,233,0
北京,2012-09-23,97,228,64,231,0
北京,2012-09-24,125,251,64,218,0
北京,2012-09-25,148,257,76,218,0
北京,2012-09-26,131,323,63,216,0
北京,2012-09-27,99,259,63,200,0
北京,2012-09-28,123,240,68,184,0
北京,2012-09-29,82,270,64,195,0
北京,2012-09-30,72,228,61,186,0
北京,2012-10-01,59,209,66,173,0
北京,2012-10-02,61,209,0,175,0
北京,2012-10-03,66,212,57,183,0
北京,2012-10-04,76,237,57,176,0
北京,2012-10-05,68,209,59,172,0
北京,2012-10-06,68,216,57,151,0
北京,2012-10-07,63,198,64,182,0
北京,2012-10-08,120,236,70,191,0
北京,2012-10-09,118,257,68,201,0
北京,2012-10-10,139,247,80,200,0
北京,2012-10-11,123,243,57,182,0
北京,2012-10-12,133,216,64,168,0
北京,2012-10-13,64,215,59,198,0
北京,2012-10-14,74,191,59,159,0
北京,2012-10-15,144,276,74,211,0
北京,2012-10-16,127,265,83,202,0
北京,2012-10-17,116,220,72,188,0
北京,2012-10-18,110,234,91,207,0
北京,2012-10-19,146,223,63,175,0
北京,2012-10-20,83,223,70,184,0
北京,2012-10-21,83,204,63,195,0
北京,2012-10-22,131,276,80,218,0
北京,2012-10-23,144,229,80,184,0
北京,2012-10-24,112,233,76,177,0
北京,2012-10-25,129,229,72,180,0
北京,2012-10-26,120,250,76,173,0
北京,2012-10-27,70,222,59,187,0
北京,2012-10-28,70,220,64,173,0
北京,2012-10-29,120,236,68,211,0
北京,2012-10-30,131,202,74,180,0
北京,2012-10-31,139,229,82,186,0
北京,2012-11-01,108,207,85,173,0
北京,2012-11-02,127,248,68,161,0
北京,2012-11-03,80,212,59,197,0
北京,2012-11-04,82,219,64,187,0
北京,2012-11-05,135,245,72,184,0
北京,2012-11-06,104,245,82,154,0
北京,2012-11-07,114,202,80,176,0
北京,2012-11-08,146,207,70,190,0
北京,2012-11-09,118,239,64,180,0
北京,2012-11-10,72,267,72,222,0
北京,2012-11-11,91,344,70,259,0
北京,2012-11-12,146,240,85,188,0
北京,2012-11-13,144,220,66,177,0
北京,2012-11-14,146,236,72,166,0
北京,2012-11-15,137,228,72,173,0
北京,2012-11-16,120,236,66,172,0
北京,2012-11-17,82,223,63,184,0
北京,2012-11-18,99,240,59,184,0
北京,2012-11-19,139,257,70,177,0
北京,2012-11-20,116,243,70,180,0
北京,2012-11-21,137,223,89,179,0
北京,2012-11-22,123,193,82,173,0
北京,2012-11-23,101,253,74,175,0
北京,2012-11-24,76,228,66,200,0
北京,2012-11-25,110,260,61,162,0
北京,2012-11-26,148,226,74,169,0
北京,2012-11-27,163,231,78,190,0
北京,2012-11-28,162,223,74,159,0
北京,2012-11-29,133,231,66,186,0
北京,2012-11-30,133,225,95,207,0
北京,2012-12-01,102,312,70,254,0
北京,2012-12-02,114,245,70,215,0
北京,2012-12-03,176,250,83,197,0
北京,2012-12-04,177,234,87,168,0
北京,2012-12-05,148,228,68,193,0
北京,2012-12-06,188,236,78,177,0
北京,2012-12-07,179,223,89,170,0
北京,2012-12-08,106,213,68,182,0
北京,2012-12-09,95,205,63,173,0
北京,2012-12-10,175,228,78,211,0
北京,2012-12-11,161,233,66,161,0
北京,2012-12-12,127,205,66,152,0
北京,2012-12-13,148,240,78,173,0
北京,2012-12-14,150,270,78,186,0
北京,2012-12-15,104,208,64,177,0
北京,2012-12-16,95,228,66,180,0
北京,2012-12-17,152,254,74,200,0
北京,2012-12-18,161,211,80,155,0
北京,2012-12-19,157,211,74,158,0
北京,2012-12-20,139,216,72,166,0
北京,2012-12-21,121,212,76,172,0
北京,2012-12-22,99,220,72,170,0
北京,2012-12-23,99,200,63,157,0
北京,2012-12-24,129,220,66,165,0
北京,2012-12-25,140,236,95,175,0
北京,2012-12-26,127,204,70,158,0
北京,2012-12-27,137,219,82,165,0
北京,2012-12-28,123,219,74,158,0
北京,2012-12-29,89,188,68,172,0
北京,2012-12-30,108,195,63,173,0
北京,2012-12-31,95,198,59,172,0
北京,2013-01-01,74,180,61,173,0
北京,2013-01-02,64,195,61,163,0
北京,2013-01-03,85,172,61,180,0
北京,2013-01-04,140,257,80,184,0
北京,2013-01-05,118,205,68,159,0
北京,2013-01-06,142,175,76,163,0
北京,2013-01-07,127,191,76,150,0
北京,2013-01-08,121,213,72,166,0
北京,2013-01-09,127,182,80,170,0
北京,2013-01-10,123,208,76,166,0
北京,2013-01-11,129,216,76,173,0
北京,2013-01-12,68,204,66,169,0
北京,2013-01-13,80,205,63,165,0
北京,2013-01-14,127,207,66,186,0
北京,2013-01-15,121,236,66,187,0
北京,2013-01-16,121,239,66,170,0
北京,2013-01-17,120,215,74,179,0
北京,2013-01-18,112,245,68,182,0
北京,2013-01-19,82,219,57,190,0
北京,2013-01-20,76,204,61,169,0
北京,2013-01-21,99,202,80,191,0
北京,2013-01-22,108,187,70,179,0
北京,2013-01-23,123,180,74,182,0
北京,2013-01-24,104,177,72,168,0
北京,2013-01-25,120,245,63,198,0
北京,2013-01-26,66,184,59,161,0
北京,2013-01-27,68,183,63,166,0
北京,2013-01-28,112,187,78,163,0
北京,2013-01-29,87,195,68,158,0
北京,2013-01-30,87,205,68,182,0
北京,2013-01-31,137,223,59,182,0
北京,2013-02-01,108,222,70,197,0
北京,2013-02-02,68,168,59,154,0
北京,2013-02-03,63,179,64,157,0
北京,2013-02-04,140,172,68,179,0
北京,2013-02-05,114,165,72,158,0
北京,2013-02-06,91,165,68,172,0
北京,2013-02-07,83,158,59,146,0
北京,2013-02-08,0,154,61,120,0
北京,2013-02-09,57,118,0,129,0
北京,2013-02-10,63,123,57,121,0
北京,2013-02-11,63,125,57,135,0
北京,2013-02-12,70,133,63,123,0
北京,2013-02-13,59,144,57,120,0
北京,2013-02-14,61,129,57,129,0
北京,2013-02-15,68,146,59,151,0
北京,2013-02-16,74,180,82,154,0
北京,2013-02-17,106,180,70,184,0
北京,2013-02-18,110,193,80,170,0
北京,2013-02-19,106,188,66,165,0
北京,2013-02-20,116,172,80,186,0
北京,2013-02-21,127,228,78,184,0
北京,2013-02-22,104,205,64,191,0
北京,2013-02-23,78,177,64,179,0
北京,2013-02-24,72,176,63,157,0
北京,2013-02-25,139,216,68,186,0
北京,2013-02-26,120,200,78,173,0
北京,2013-02-27,123,187,85,177,0
北京,2013-02-28,112,212,74,180,0
北京,2013-03-01,142,220,66,179,0
北京,2013-03-02,93,243,64,194,0
北京,2013-03-03,83,176,66,161,0
北京,2013-03-04,121,215,80,173,0
北京,2013-03-05,97,190,83,169,0
北京,2013-03-06,148,193,61,139,0
北京,2013-03-07,158,179,63,169,0
北京,2013-03-08,123,207,76,188,0
北京,2013-03-09,85,205,68,193,0
北京,2013-03-10,85,205,63,186,0
北京,2013-03-11,127,198,85,190,0
北京,2013-03-12,110,216,64,176,0
北京,2013-03-13,125,209,74,169,0
北京,2013-03-14,106,198,64,158,0
北京,2013-03-15,135,254,64,165,0
北京,2013-03-16,76,209,68,175,0
北京,2013-03-17,80,194,64,139,0
北京,2013-03-18,133,242,64,151,0
北京,2013-03-19,133,201,76,165,0
北京,2013-03-20,120,208,72,161,0
北京,2013-03-21,116,187,70,140,0
北京,2013-03-22,120,218,78,172,0
北京,2013-03-23,87,183,66,152,0
北京,2013-03-24,68,194,59,154,0
北京,2013-03-25,108,195,76,148,0
北京,2013-03-26,133,200,72,125,0
北京,2013-03-27,114,211,78,155,0
北京,2013-03-28,114,188,72,131,0
北京,2013-03-29,114,197,72,163,0
北京,2013-03-30,70,202,61,166,0
北京,2013-03-31,87,208,70,146,0
北京,2013-04-01,131,204,83,144,0
北京,2013-04-02,99,190,76,158,0
北京,2013-04-03,101,208,70,170,0
北京,2013-04-04,68,212,59,151,0
北京,2013-04-05,68,166,61,129,0
北京,2013-04-06,83,161,64,142,0
北京,2013-04-07,114,191,76,158,0
北京,2013-04-08,120,187,72,157,0
北京,2013-04-09,116,212,70,158,0
北京,2013-04-10,123,240,74,155,0
北京,2013-04-11,129,190,72,175,0
北京,2013-04-12,116,177,70,169,0
北京,2013-04-13,89,179,68,162,0
北京,2013-04-14,85,180,59,152,0
北京,2013-04-15,129,184,76,140,0
北京,2013-04-16,131,186,66,144,0
北京,2013-04-17,120,236,63,135,0
北京,2013-04-18,146,170,74,140,0
北京,2013-04-19,123,208,61,177,0
北京,2013-04-20,80,190,0,173,0
北京,2013-04-21,87,184,57,154,0
北京,2013-04-22,114,194,70,129,0
北京,2013-04-23,108,211,78,142,0
北京,2013-04-24,125,205,70,168,0
北京,2013-04-25,123,154,72,150,0
北京,2013-04-26,114,200,70,163,0
北京,2013-04-27,102,202,70,139,0
北京,2013-04-28,91,180,61,159,0
北京,2013-04-29,74,170,57,161,0
北京,2013-04-30,66,186,70,154,0
北京,2013-05-01,78,187,63,146,0
北京,2013-05-02,123,197,78,179,0
北京,2013-05-03,106,191,74,159,0
北京,2013-05-04,82,170,68,121,0
北京,2013-05-05,80,148,72,118,0
北京,2013-05-06,150,182,80,155,0
北京,2013-05-07,129,179,68,152,0
北京,2013-05-08,114,186,66,148,0
北京,2013-05-09,101,188,74,154,0
北京,2013-05-10,97,165,72,135,0
北京,2013-05-11,66,184,63,127,0
北京,2013-05-12,76,166,57,137,0
北京,2013-05-13,121,184,89,158,0
北京,2013-05-14,112,193,78,125,0
北京,2013-05-15,110,209,85,133,0
北京,2013-05-16,144,162,70,144,0
北京,2013-05-17,93,188,76,152,0
北京,2013-05-18,82,166,57,144,0
北京,2013-05-19,87,162,61,146,0
北京,2013-05-20,135,205,76,172,0
北京,2013-05-21,125,193,70,148,0
北京,2013-05-22,127,173,68,146,0
北京,2013-05-23,127,168,68,139,0
北京,2013-05-24,99,205,70,168,0
北京,2013-05-25,78,162,64,157,0
北京,2013-05-26,83,179,59,133,0
北京,2013-05-27,114,190,76,152,0
北京,2013-05-28,123,184,80,151,0
北京,2013-05-29,127,191,83,133,0
北京,2013-05-30,102,186,82,123,0
北京,2013-05-31,118,194,68,159,0
北京,2013-06-01,83,205,63,125,0
北京,2013-06-02,83,201,68,155,0
北京,2013-06-03,137,231,66,172,0
北京,2013-06-04,146,220,80,121,0
北京,2013-06-05,144,188,74,151,0
北京,2013-06-06,131,188,72,182,0
北京,2013-06-07,139,180,74,157,0
北京,2013-06-08,101,169,70,165,0
北京,2013-06-09,93,212,78,159,0
北京,2013-06-10,83,168,63,170,0
北京,2013-06-11,91,166,57,150,0
北京,2013-06-12,85,172,63,139,0
北京,2013-06-13,139,201,68,159,0
北京,2013-06-14,129,179,61,165,0
北京,2013-06-15,83,209,64,118,0
北京,2013-06-16,80,175,66,166,0
北京,2013-06-17,123,216,68,161,0
北京,2013-06-18,120,177,76,161,0
北京,2013-06-19,102,184,72,158,0
北京,2013-06-20,101,182,70,161,0
北京,2013-06-21,110,183,70,170,0
北京,2013-06-22,74,208,61,159,0
北京,2013-06-23,80,194,57,159,0
北京,2013-06-24,118,197,72,135,0
北京,2013-06-25,120,198,63,161,0
北京,2013-06-26,118,212,70,182,0
北京,2013-06-27,137,170,70,158,0
北京,2013-06-28,102,186,74,177,0
北京,2013-06-29,82,186,61,157,0
北京,2013-06-30,97,200,63,157,0
北京,2013-07-01,162,380,157,289,0
北京,2013-07-02,171,283,147,311,0
北京,2013-07-03,189,323,127,265,0
北京,2013-07-04,173,301,72,271,0
北京,2013-07-05,185,296,135,266,0
北京,2013-07-06,153,296,124,272,0
北京,2013-07-07,163,279,119,228,0
北京,2013-07-08,190,292,134,249,0
北京,2013-07-09,174,324,148,312,0
北京,2013-07-10,181,341,141,292,0
北京,2013-07-11,179,309,133,262,0
北京,2013-07-12,218,303,125,241,0
北京,2013-07-13,143,270,121,246,0
北京,2013-07-14,143,305,116,231,0
北京,2013-07-15,192,337,148,290,0
北京,2013-07-16,202,321,142,308,0
北京,2013-07-17,181,299,145,266,0
北京,2013-07-18,193,288,126,310,0
北京,2013-07-19,203,265,136,269,0
北京,2013-07-20,153,254,122,263,0
北京,2013-07-21,152,262,129,228,0
北京,2013-07-22,243,318,134,259,0
北京,2013-07-23,204,302,143,239,0
北京,2013-07-24,203,284,132,249,0
北京,2013-07-25,189,336,66,265,0
北京,2013-07-26,181,284,124,271,0
北京,2013-07-27,148,291,129,226,0
北京,2013-07-28,168,308,132,249,0
北京,2013-07-29,213,345,129,231,0
北京,2013-07-30,201,308,139,264,0
北京,2013-07-31,193,315,143,257,0
