area,time,网上银行,电子银行,网银,众筹,P2P
北京,2012-11-27,231,78,190,0,606
北京,2012-11-28,223,74,159,0,630
北京,2012-11-29,231,66,186,0,609
北京,2012-11-30,225,95,207,0,651
北京,2012-12-01,312,70,254,0,608
北京,2012-12-02,245,70,215,0,506
北京,2012-12-03,250,83,197,0,575
北京,2012-12-04,234,87,168,0,592
北京,2012-12-05,228,68,193,0,611
北京,2012-12-06,236,78,177,0,583
北京,2012-12-07,223,89,170,0,563
北京,2012-12-08,213,68,182,0,613
北京,2012-12-09,205,63,173,0,470
北京,2012-12-10,228,78,211,0,504
北京,2012-12-11,233,66,161,0,485
北京,2012-12-12,205,66,152,0,409
北京,2012-12-13,240,78,173,0,580
北京,2012-12-14,270,78,186,0,651
北京,2012-12-15,208,64,177,0,543
北京,2012-12-16,228,66,180,0,560
北京,2012-12-17,254,74,200,0,538
北京,2012-12-18,211,80,155,0,506
北京,2012-12-19,211,74,158,0,588
北京,2012-12-20,216,72,166,0,555
北京,2012-12-21,212,76,172,0,706
北京,2012-12-22,220,72,170,0,507
北京,2012-12-23,200,63,157,0,510
北京,2012-12-24,220,66,165,0,443
北京,2012-12-25,236,95,175,0,506
北京,2012-12-26,204,70,158,0,518
北京,2012-12-27,219,82,165,0,492
北京,2012-12-28,219,74,158,0,502
北京,2012-12-29,188,68,172,0,526
北京,2012-12-30,195,63,173,0,437
北京,2012-12-31,198,59,172,0,468
北京,2013-01-01,180,61,173,0,468
北京,2013-01-02,195,61,163,0,465
北京,2013-01-03,172,61,180,0,443
北京,2013-01-04,257,80,184,0,473
北京,2013-01-05,205,68,159,0,492
北京,2013-01-06,175,76,163,0,487
北京,2013-01-07,191,76,150,0,471
北京,2013-01-08,213,72,166,0,568
北京,2013-01-09,182,80,170,0,540
北京,2013-01-10,208,76,166,0,538
北京,2013-01-11,216,76,173,0,537
北京,2013-01-12,204,66,169,0,450
北京,2013-01-13,205,63,165,0,408
北京,2013-01-14,207,66,186,0,558
北京,2013-01-15,236,66,187,0,551
北京,2013-01-16,239,66,170,0,476
北京,2013-01-17,215,74,179,0,467
北京,2013-01-18,245,68,182,0,468
北京,2013-01-19,219,57,190,0,395
北京,2013-01-20,204,61,169,0,447
北京,2013-01-21,202,80,191,0,481
北京,2013-01-22,187,70,179,0,532
北京,2013-01-23,180,74,182,0,523
北京,2013-01-24,177,72,168,0,537
北京,2013-01-25,245,63,198,0,461
北京,2013-01-26,184,59,161,0,395
北京,2013-01-27,183,63,166,0,409
北京,2013-01-28,187,78,163,0,451
北京,2013-01-29,195,68,158,0,504
北京,2013-01-30,205,68,182,0,488
北京,2013-01-31,223,59,182,0,476
北京,2013-02-01,222,70,197,0,406
北京,2013-02-02,168,59,154,0,360
北京,2013-02-03,179,64,157,0,361
北京,2013-02-04,172,68,179,0,369
北京,2013-02-05,165,72,158,0,357
北京,2013-02-06,165,68,172,0,340
北京,2013-02-07,158,59,146,0,313
北京,2013-02-08,154,61,120,0,225
北京,2013-02-09,118,0,129,0,168
北京,2013-02-10,123,57,121,0,219
北京,2013-02-11,125,57,135,0,248
北京,2013-02-12,133,63,123,0,205
北京,2013-02-13,144,57,120,0,239
北京,2013-02-14,129,57,129,0,234
北京,2013-02-15,146,59,151,0,247
北京,2013-02-16,180,82,154,0,298
北京,2013-02-17,180,70,184,0,419
北京,2013-02-18,193,80,170,0,400
北京,2013-02-19,188,66,165,0,510
北京,2013-02-20,172,80,186,0,498
北京,2013-02-21,228,78,184,0,540
北京,2013-02-22,205,64,191,0,546
北京,2013-02-23,177,64,179,0,425
北京,2013-02-24,176,63,157,0,414
北京,2013-02-25,216,68,186,0,504
北京,2013-02-26,200,78,173,0,467
北京,2013-02-27,187,85,177,0,518
北京,2013-02-28,212,74,180,0,552
北京,2013-03-01,220,66,179,0,549
北京,2013-03-02,243,64,194,0,544
北京,2013-03-03,176,66,161,0,507
北京,2013-03-04,215,80,173,0,509
北京,2013-03-05,190,83,169,0,521
北京,2013-03-06,193,61,139,0,510
北京,2013-03-07,179,63,169,0,515
北京,2013-03-08,207,76,188,0,578
北京,2013-03-09,205,68,193,0,586
北京,2013-03-10,205,63,186,0,513
北京,2013-03-11,198,85,190,0,577
北京,2013-03-12,216,64,176,0,557
北京,2013-03-13,209,74,169,0,588
北京,2013-03-14,198,64,158,0,558
北京,2013-03-15,254,64,165,0,616
北京,2013-03-16,209,68,175,0,580
北京,2013-03-17,194,64,139,0,547
北京,2013-03-18,242,64,151,0,577
北京,2013-03-19,201,76,165,0,524
北京,2013-03-20,208,72,161,0,566
北京,2013-03-21,187,70,140,0,599
北京,2013-03-22,218,78,172,0,603
北京,2013-03-23,183,66,152,0,509
北京,2013-03-24,194,59,154,0,464
北京,2013-03-25,195,76,148,0,568
北京,2013-03-26,200,72,125,0,524
北京,2013-03-27,211,78,155,0,482
北京,2013-03-28,188,72,131,0,521
北京,2013-03-29,197,72,163,0,575
北京,2013-03-30,202,61,166,0,540
北京,2013-03-31,208,70,146,0,481
北京,2013-04-01,204,83,144,0,519
北京,2013-04-02,190,76,158,0,490
北京,2013-04-03,208,70,170,0,580
北京,2013-04-04,212,59,151,0,597
北京,2013-04-05,166,61,129,0,467
北京,2013-04-06,161,64,142,0,412
北京,2013-04-07,191,76,158,0,518
北京,2013-04-08,187,72,157,0,560
北京,2013-04-09,212,70,158,0,575
北京,2013-04-10,240,74,155,0,555
北京,2013-04-11,190,72,175,0,499
北京,2013-04-12,177,70,169,0,540
北京,2013-04-13,179,68,162,0,470
北京,2013-04-14,180,59,152,0,524
北京,2013-04-15,184,76,140,0,543
北京,2013-04-16,186,66,144,0,524
北京,2013-04-17,236,63,135,0,501
北京,2013-04-18,170,74,140,0,543
北京,2013-04-19,208,61,177,0,560
北京,2013-04-20,190,0,173,0,479
北京,2013-04-21,184,57,154,0,392
北京,2013-04-22,194,70,129,0,471
北京,2013-04-23,211,78,142,0,501
北京,2013-04-24,205,70,168,0,479
北京,2013-04-25,154,72,150,0,510
北京,2013-04-26,200,70,163,0,564
北京,2013-04-27,202,70,139,0,519
北京,2013-04-28,180,61,159,0,533
北京,2013-04-29,170,57,161,0,490
北京,2013-04-30,186,70,154,0,442
北京,2013-05-01,187,63,146,0,420
北京,2013-05-02,197,78,179,0,495
北京,2013-05-03,191,74,159,0,564
北京,2013-05-04,170,68,121,0,507
北京,2013-05-05,148,72,118,0,498
北京,2013-05-06,182,80,155,0,538
北京,2013-05-07,179,68,152,0,510
北京,2013-05-08,186,66,148,0,547
北京,2013-05-09,188,74,154,0,499
北京,2013-05-10,165,72,135,0,518
北京,2013-05-11,184,63,127,0,378
北京,2013-05-12,166,57,137,0,360
北京,2013-05-13,184,89,158,0,502
北京,2013-05-14,193,78,125,0,526
北京,2013-05-15,209,85,133,0,574
北京,2013-05-16,162,70,144,0,519
北京,2013-05-17,188,76,152,0,540
北京,2013-05-18,166,57,144,0,471
北京,2013-05-19,162,61,146,0,462
北京,2013-05-20,205,76,172,0,471
北京,2013-05-21,193,70,148,0,453
北京,2013-05-22,173,68,146,0,448
北京,2013-05-23,168,68,139,0,485
北京,2013-05-24,205,70,168,0,543
北京,2013-05-25,162,64,157,0,478
北京,2013-05-26,179,59,133,0,519
北京,2013-05-27,190,76,152,0,498
北京,2013-05-28,184,80,151,0,568
北京,2013-05-29,191,83,133,0,532
北京,2013-05-30,186,82,123,0,580
北京,2013-05-31,194,68,159,0,594
北京,2013-06-01,205,63,125,0,451
北京,2013-06-02,201,68,155,0,524
北京,2013-06-03,231,66,172,0,617
北京,2013-06-04,220,80,121,0,558
北京,2013-06-05,188,74,151,0,566
北京,2013-06-06,188,72,182,0,586
北京,2013-06-07,180,74,157,0,620
北京,2013-06-08,169,70,165,0,478
北京,2013-06-09,212,78,159,0,648
北京,2013-06-10,168,63,170,0,499
北京,2013-06-11,166,57,150,0,400
北京,2013-06-12,172,63,139,0,448
北京,2013-06-13,201,68,159,0,468
北京,2013-06-14,179,61,165,0,561
北京,2013-06-15,209,64,118,0,468
北京,2013-06-16,175,66,166,0,535
北京,2013-06-17,216,68,161,0,524
北京,2013-06-18,177,76,161,0,557
北京,2013-06-19,184,72,158,0,549
北京,2013-06-20,182,70,161,0,664
北京,2013-06-21,183,70,170,0,630
北京,2013-06-22,208,61,159,0,588
北京,2013-06-23,194,57,159,0,451
北京,2013-06-24,197,72,135,0,518
北京,2013-06-25,198,63,161,0,578
北京,2013-06-26,212,70,182,0,605
北京,2013-06-27,170,70,158,0,552
北京,2013-06-28,186,74,177,0,530
北京,2013-06-29,186,61,157,0,473
北京,2013-06-30,200,63,157,0,451
北京,2013-07-01,380,157,289,57,761
北京,2013-07-02,283,147,311,57,729
北京,2013-07-03,323,127,265,58,733
北京,2013-07-04,301,72,271,57,758
北京,2013-07-05,296,135,266,0,706
北京,2013-07-06,296,124,272,82,674
北京,2013-07-07,279,119,228,57,580
北京,2013-07-08,292,134,249,0,765
北京,2013-07-09,324,148,312,58,766
北京,2013-07-10,341,141,292,61,829
北京,2013-07-11,309,133,262,57,842
北京,2013-07-12,303,125,241,63,699
北京,2013-07-13,270,121,246,63,615
北京,2013-07-14,305,116,231,63,699
北京,2013-07-15,337,148,290,65,839
北京,2013-07-16,321,142,308,57,754
北京,2013-07-17,299,145,266,57,841
北京,2013-07-18,288,126,310,61,879
北京,2013-07-19,265,136,269,58,853
北京,2013-07-20,254,122,263,66,739
北京,2013-07-21,262,129,228,57,704
北京,2013-07-22,318,134,259,65,734
北京,2013-07-23,302,143,239,66,804
北京,2013-07-24,284,132,249,61,783
北京,2013-07-25,336,66,265,61,782
北京,2013-07-26,284,124,271,60,911
北京,2013-07-27,291,129,226,67,705
北京,2013-07-28,308,132,249,60,665
北京,2013-07-29,345,129,231,58,885
北京,2013-07-30,308,139,264,60,1070
北京,2013-07-31,315,143,257,63,852
北京,2013-08-01,354,116,311,60,802
北京,2013-08-02,332,129,324,61,848
北京,2013-08-03,314,61,243,65,629
北京,2013-08-04,278,68,275,61,824
北京,2013-08-05,284,139,307,60,829
北京,2013-08-06,295,137,273,66,858
北京,2013-08-07,320,139,330,66,928
北京,2013-08-08,334,128,305,63,884
北京,2013-08-09,321,125,313,66,788
北京,2013-08-10,300,130,292,58,625
北京,2013-08-11,301,118,288,63,675
北京,2013-08-12,346,124,310,57,845
北京,2013-08-13,324,131,264,65,813
北京,2013-08-14,332,141,309,70,977
北京,2013-08-15,351,131,322,74,1127
北京,2013-08-16,377,118,310,58,822
北京,2013-08-17,298,63,247,69,627
北京,2013-08-18,326,137,268,93,687
北京,2013-08-19,326,132,300,61,915
北京,2013-08-20,339,120,336,83,834
北京,2013-08-21,288,132,311,60,815
北京,2013-08-22,315,64,253,66,928
北京,2013-08-23,346,134,271,69,793
北京,2013-08-24,824,129,272,67,619
北京,2013-08-25,274,121,264,63,627
北京,2013-08-26,344,123,301,61,840
北京,2013-08-27,355,135,281,71,815
北京,2013-08-28,338,132,309,61,761
北京,2013-08-29,346,153,316,61,756
北京,2013-08-30,326,127,294,60,748
北京,2013-08-31,321,120,295,63,677
北京,2013-09-01,356,122,292,61,690
北京,2013-09-02,339,126,295,65,738
北京,2013-09-03,323,145,295,70,818
北京,2013-09-04,347,140,289,79,829
北京,2013-09-05,338,131,245,67,781
北京,2013-09-06,334,140,278,63,775
北京,2013-09-07,352,134,261,74,640
北京,2013-09-08,337,126,320,66,694
北京,2013-09-09,313,131,263,61,805
北京,2013-09-10,323,151,279,167,772
北京,2013-09-11,368,129,265,152,770
北京,2013-09-12,383,154,288,172,755
北京,2013-09-13,369,135,291,143,882
北京,2013-09-14,344,126,306,135,642
北京,2013-09-15,312,127,303,143,623
北京,2013-09-16,386,125,297,160,758
北京,2013-09-17,361,136,312,174,713
北京,2013-09-18,330,128,277,148,717
北京,2013-09-19,299,116,307,129,610
北京,2013-09-20,278,116,255,128,609
北京,2013-09-21,302,127,290,148,588
北京,2013-09-22,325,143,288,178,809
北京,2013-09-23,270,147,266,146,728
北京,2013-09-24,325,127,272,167,672
北京,2013-09-25,318,72,276,170,715
北京,2013-09-26,328,68,329,179,724
北京,2013-09-27,337,123,313,162,677
北京,2013-09-28,323,127,295,152,607
北京,2013-09-29,366,66,311,152,679
北京,2013-09-30,377,124,381,158,685
北京,2013-10-01,319,120,307,133,546
北京,2013-10-02,793,114,278,123,528
北京,2013-10-03,273,117,279,131,533
北京,2013-10-04,300,124,256,133,511
北京,2013-10-05,289,116,243,137,518
北京,2013-10-06,303,114,256,143,527
北京,2013-10-07,326,120,288,129,557
北京,2013-10-08,331,128,272,184,698
北京,2013-10-09,326,127,297,204,795
北京,2013-10-10,345,124,277,220,831
北京,2013-10-11,345,139,271,188,853
北京,2013-10-12,358,139,282,180,818
北京,2013-10-13,333,122,288,151,713
北京,2013-10-14,349,134,289,178,823
北京,2013-10-15,344,134,274,173,772
北京,2013-10-16,353,136,285,234,788
北京,2013-10-17,325,122,275,174,965
北京,2013-10-18,343,129,296,186,989
北京,2013-10-19,329,126,310,148,747
北京,2013-10-20,332,57,317,165,673
北京,2013-10-21,333,124,274,200,943
北京,2013-10-22,344,134,268,175,917
北京,2013-10-23,331,131,270,186,916
北京,2013-10-24,303,139,295,192,936
北京,2013-10-25,318,126,272,206,889
北京,2013-10-26,310,57,293,148,652
北京,2013-10-27,289,128,305,183,614
北京,2013-10-28,322,128,251,198,953
北京,2013-10-29,343,141,261,186,900
北京,2013-10-30,320,83,252,215,866
北京,2013-10-31,312,136,279,188,895
北京,2013-11-01,358,134,310,212,992
北京,2013-11-02,342,116,300,202,723
北京,2013-11-03,321,131,307,170,704
北京,2013-11-04,370,132,277,255,961
北京,2013-11-05,335,151,248,229,1124
北京,2013-11-06,328,132,290,232,1179
北京,2013-11-07,318,131,302,221,998
北京,2013-11-08,337,70,339,181,940
北京,2013-11-09,409,125,349,147,648
北京,2013-11-10,402,124,374,180,623
北京,2013-11-11,470,133,400,190,882
北京,2013-11-12,377,135,302,213,1074
北京,2013-11-13,329,131,265,211,1011
北京,2013-11-14,347,133,261,207,997
北京,2013-11-15,361,129,298,201,1106
北京,2013-11-16,398,151,305,158,750
北京,2013-11-17,397,123,366,155,799
北京,2013-11-18,349,139,302,239,1088
北京,2013-11-19,345,131,274,218,1217
北京,2013-11-20,328,126,263,219,1225
北京,2013-11-21,332,132,268,180,1377
北京,2013-11-22,342,139,254,207,1264
北京,2013-11-23,318,117,278,190,788
北京,2013-11-24,358,129,281,201,808
北京,2013-11-25,349,135,257,227,1164
北京,2013-11-26,346,64,263,241,1196
北京,2013-11-27,287,136,255,238,1250
北京,2013-11-28,310,129,262,240,1167
北京,2013-11-29,347,126,256,246,1100
北京,2013-11-30,340,125,256,195,833
北京,2013-12-01,380,126,307,204,811
北京,2013-12-02,341,136,277,253,1017
北京,2013-12-03,350,151,296,268,956
北京,2013-12-04,351,139,297,237,1029
北京,2013-12-05,384,70,287,239,1106
北京,2013-12-06,372,152,279,269,1026
北京,2013-12-07,345,130,282,202,869
北京,2013-12-08,368,129,256,218,839
北京,2013-12-09,338,141,255,271,1079
北京,2013-12-10,393,138,255,268,1567
北京,2013-12-11,392,146,273,273,1295
北京,2013-12-12,426,137,303,240,961
北京,2013-12-13,373,129,296,249,1033
北京,2013-12-14,326,116,283,191,736
北京,2013-12-15,369,129,267,175,673
北京,2013-12-16,398,133,272,262,1078
北京,2013-12-17,348,125,287,288,1018
北京,2013-12-18,364,135,261,297,993
北京,2013-12-19,338,128,272,294,1128
北京,2013-12-20,340,127,294,263,921
北京,2013-12-21,356,119,289,199,730
北京,2013-12-22,339,130,242,215,701
北京,2013-12-23,773,135,273,257,1050
北京,2013-12-24,364,131,302,248,920
北京,2013-12-25,334,136,293,317,981
北京,2013-12-26,367,137,276,359,1000
北京,2013-12-27,377,129,270,250,1022
北京,2013-12-28,340,122,272,240,725
北京,2013-12-29,329,129,286,211,826
北京,2013-12-30,372,138,302,262,1211
北京,2013-12-31,363,129,309,267,1013
北京,2014-01-01,367,117,302,193,856
北京,2014-01-02,372,137,301,252,1119
北京,2014-01-03,397,119,276,271,1181
北京,2014-01-04,314,126,289,208,957
北京,2014-01-05,292,124,309,206,942
北京,2014-01-06,352,141,285,280,1145
北京,2014-01-07,330,127,290,237,1168
北京,2014-01-08,360,131,280,261,1029
北京,2014-01-09,349,133,298,259,1110
北京,2014-01-10,348,133,323,276,1029
北京,2014-01-11,303,61,276,207,826
北京,2014-01-12,350,132,225,194,716
北京,2014-01-13,322,139,254,278,969
北京,2014-01-14,329,139,281,280,1123
北京,2014-01-15,371,130,316,310,1089
北京,2014-01-16,417,130,276,267,988
北京,2014-01-17,390,139,272,263,947
北京,2014-01-18,357,122,293,228,764
北京,2014-01-19,358,118,265,212,664
北京,2014-01-20,374,131,292,253,897
北京,2014-01-21,389,134,297,264,1014
北京,2014-01-22,316,119,303,314,892
北京,2014-01-23,366,129,275,276,844
北京,2014-01-24,319,125,238,218,654
北京,2014-01-25,283,122,272,185,582
北京,2014-01-26,357,128,301,244,655
北京,2014-01-27,335,123,267,195,651
北京,2014-01-28,328,124,259,169,547
北京,2014-01-29,308,116,224,170,478
北京,2014-01-30,259,58,251,138,314
北京,2014-01-31,222,57,266,129,401
北京,2014-02-01,260,61,295,132,411
北京,2014-02-02,257,120,297,150,417
北京,2014-02-03,274,115,282,144,409
北京,2014-02-04,273,123,274,143,485
北京,2014-02-05,288,60,241,148,479
北京,2014-02-06,262,60,236,168,555
北京,2014-02-07,302,131,296,224,827
北京,2014-02-08,349,138,329,274,874
北京,2014-02-09,359,133,305,248,733
北京,2014-02-10,350,139,330,322,974
北京,2014-02-11,384,133,333,338,1098
北京,2014-02-12,369,143,353,325,1140
北京,2014-02-13,372,129,282,291,1120
北京,2014-02-14,360,132,342,266,893
北京,2014-02-15,313,128,303,231,676
北京,2014-02-16,363,117,308,264,832
北京,2014-02-17,339,138,352,316,1199
北京,2014-02-18,336,134,371,385,1214
北京,2014-02-19,347,126,306,358,1268
北京,2014-02-20,364,119,308,349,1141
北京,2014-02-21,385,131,330,397,1198
北京,2014-02-22,368,125,331,306,876
北京,2014-02-23,352,134,288,319,822
北京,2014-02-24,352,131,315,425,1260
北京,2014-02-25,326,129,288,365,1251
北京,2014-02-26,321,131,266,364,1229
北京,2014-02-27,320,130,268,405,1351
北京,2014-02-28,370,129,265,374,1433
北京,2014-03-01,339,129,334,295,1047
北京,2014-03-02,328,134,310,254,954
北京,2014-03-03,363,131,279,311,1247
北京,2014-03-04,374,124,264,375,1342
北京,2014-03-05,379,126,272,398,1375
北京,2014-03-06,347,132,286,402,1334
北京,2014-03-07,347,129,280,400,1202
北京,2014-03-08,327,128,288,305,842
北京,2014-03-09,359,58,282,320,969
北京,2014-03-10,418,127,275,361,1314
北京,2014-03-11,369,146,252,370,1385
北京,2014-03-12,337,126,248,404,1324
北京,2014-03-13,325,129,280,371,1304
北京,2014-03-14,373,124,253,320,1261
北京,2014-03-15,333,126,299,275,982
北京,2014-03-16,320,122,285,292,886
北京,2014-03-17,339,154,266,439,1342
北京,2014-03-18,358,130,277,417,1285
北京,2014-03-19,325,133,253,505,1420
北京,2014-03-20,346,131,279,510,1366
北京,2014-03-21,309,132,258,447,1421
北京,2014-03-22,362,124,265,330,920
北京,2014-03-23,393,121,280,510,1034
北京,2014-03-24,359,125,271,539,1425
北京,2014-03-25,376,124,304,478,1471
北京,2014-03-26,359,137,330,761,2244
北京,2014-03-27,377,131,285,974,1588
北京,2014-03-28,344,125,294,670,1410
北京,2014-03-29,348,118,270,419,932
北京,2014-03-30,347,127,282,373,917
北京,2014-03-31,313,127,262,525,1290
北京,2014-04-01,366,132,265,444,1267
北京,2014-04-02,312,128,260,566,1344
北京,2014-04-03,317,129,248,530,1288
北京,2014-04-04,319,120,252,458,1153
北京,2014-04-05,318,121,274,292,770
北京,2014-04-06,291,114,259,253,762
北京,2014-04-07,329,124,266,314,717
北京,2014-04-08,337,134,232,501,1386
北京,2014-04-09,300,127,282,484,1635
北京,2014-04-10,339,121,333,508,1613
北京,2014-04-11,314,63,304,467,1374
北京,2014-04-12,304,130,285,322,1039
北京,2014-04-13,336,125,273,379,947
北京,2014-04-14,348,63,281,548,1403
北京,2014-04-15,332,135,267,485,1375
北京,2014-04-16,326,128,262,501,1367
北京,2014-04-17,357,135,268,529,1485
北京,2014-04-18,310,121,255,490,1469
北京,2014-04-19,313,59,247,331,1139
北京,2014-04-20,324,117,275,331,967
北京,2014-04-21,316,126,249,446,1432
北京,2014-04-22,312,122,256,571,1576
北京,2014-04-23,322,121,243,509,1545
北京,2014-04-24,302,121,222,482,1503
北京,2014-04-25,339,146,260,512,1407
北京,2014-04-26,315,68,268,327,1201
北京,2014-04-27,311,63,235,328,1368
北京,2014-04-28,337,123,251,476,1396
北京,2014-04-29,335,126,215,441,1603
北京,2014-04-30,380,118,220,390,1422
北京,2014-05-01,341,115,272,258,1033
北京,2014-05-02,295,63,276,238,904
北京,2014-05-03,278,126,226,317,938
北京,2014-05-04,321,123,249,478,1323
北京,2014-05-05,307,114,247,566,1420
北京,2014-05-06,322,123,238,531,1478
北京,2014-05-07,296,129,229,628,1439
北京,2014-05-08,272,127,231,565,1483
北京,2014-05-09,309,70,259,532,1416
北京,2014-05-10,310,124,261,327,1105
北京,2014-05-11,305,116,240,355,1177
北京,2014-05-12,320,129,276,551,1358
北京,2014-05-13,315,125,222,531,1399
北京,2014-05-14,332,135,239,486,1384
北京,2014-05-15,354,124,233,590,1768
北京,2014-05-16,345,124,232,500,1523
北京,2014-05-17,329,120,257,360,1091
北京,2014-05-18,293,120,267,346,1180
北京,2014-05-19,281,127,257,545,1450
北京,2014-05-20,304,126,243,463,1362
北京,2014-05-21,288,126,225,560,1331
北京,2014-05-22,302,123,286,612,1335
北京,2014-05-23,294,121,217,450,1185
北京,2014-05-24,336,126,262,431,1050
北京,2014-05-25,294,65,244,387,963
北京,2014-05-26,282,126,248,559,1335
北京,2014-05-27,234,116,220,549,1397
北京,2014-05-28,275,63,238,538,1349
北京,2014-05-29,265,125,223,489,1355
北京,2014-05-30,286,133,225,553,1243
北京,2014-05-31,172,57,164,209,469
北京,2014-06-01,227,61,176,215,499
北京,2014-06-02,309,118,236,312,919
北京,2014-06-03,251,63,242,478,1399
北京,2014-06-04,254,127,251,568,1410
北京,2014-06-05,307,127,237,488,1418
北京,2014-06-06,252,123,232,523,1378
北京,2014-06-07,265,119,248,339,1089
北京,2014-06-08,308,121,271,375,1145
北京,2014-06-09,256,127,267,611,1497
北京,2014-06-10,290,123,245,553,1493
北京,2014-06-11,283,120,232,511,1550
北京,2014-06-12,270,121,252,595,1528
北京,2014-06-13,291,131,228,454,1264
北京,2014-06-14,310,61,272,312,970
北京,2014-06-15,282,115,272,350,899
北京,2014-06-16,348,126,281,577,1424
北京,2014-06-17,329,124,307,584,1482
北京,2014-06-18,324,137,258,526,1477
北京,2014-06-19,291,76,276,533,1471
北京,2014-06-20,347,132,291,540,1430
北京,2014-06-21,316,120,291,337,1082
北京,2014-06-22,312,123,265,349,1050
北京,2014-06-23,309,131,264,566,1379
北京,2014-06-24,346,133,283,552,1420
北京,2014-06-25,329,136,269,508,1535
北京,2014-06-26,317,123,291,521,1434
北京,2014-06-27,322,130,292,495,1416
北京,2014-06-28,268,70,279,298,1059
北京,2014-06-29,318,124,264,363,1034
北京,2014-06-30,328,128,281,674,1482
北京,2014-07-01,361,125,243,707,1501
北京,2014-07-02,313,123,268,746,1367
北京,2014-07-03,295,126,237,651,1395
北京,2014-07-04,314,125,237,571,1291
北京,2014-07-05,257,114,252,384,1043
北京,2014-07-06,295,119,242,389,1179
北京,2014-07-07,356,127,242,649,1380
北京,2014-07-08,302,135,259,685,1387
北京,2014-07-09,319,137,252,669,1364
北京,2014-07-10,313,128,269,669,1435
北京,2014-07-11,315,129,262,727,1409
北京,2014-07-12,294,57,212,376,1100
北京,2014-07-13,272,118,249,372,1082
北京,2014-07-14,289,120,261,673,1362
北京,2014-07-15,312,128,252,768,1414
北京,2014-07-16,343,126,272,674,1472
北京,2014-07-17,282,129,241,670,1453
北京,2014-07-18,274,126,230,588,1399
北京,2014-07-19,295,122,229,385,1045
北京,2014-07-20,274,116,238,506,1260
北京,2014-07-21,295,76,250,728,1557
北京,2014-07-22,295,68,261,747,1467
北京,2014-07-23,280,132,237,667,1524
北京,2014-07-24,275,138,254,597,1481
北京,2014-07-25,268,140,236,599,1359
北京,2014-07-26,548,57,317,370,1048
北京,2014-07-27,297,119,208,432,1047
北京,2014-07-28,301,122,234,642,1432
北京,2014-07-29,269,122,253,617,1471
北京,2014-07-30,265,124,261,617,1428
北京,2014-07-31,286,68,274,713,1508
北京,2014-08-01,565,131,325,578,1487
北京,2014-08-02,564,120,292,350,1055
北京,2014-08-03,693,122,351,358,1369
北京,2014-08-04,797,138,370,626,1491
北京,2014-08-05,783,137,369,646,1585
北京,2014-08-06,543,141,317,629,1622
北京,2014-08-07,602,125,323,654,1623
北京,2014-08-08,481,128,339,565,1475
北京,2014-08-09,469,119,331,368,1131
北京,2014-08-10,492,149,339,411,1084
北京,2014-08-11,750,122,441,621,1489
北京,2014-08-12,502,131,371,697,1582
北京,2014-08-13,509,126,333,643,1609
北京,2014-08-14,457,126,330,639,1620
北京,2014-08-15,484,135,320,644,1630
北京,2014-08-16,526,130,354,385,1269
北京,2014-08-17,543,122,328,380,1280
北京,2014-08-18,686,116,358,624,1626
北京,2014-08-19,522,124,290,602,1624
北京,2014-08-20,615,143,345,648,1523
北京,2014-08-21,490,131,297,701,1677
北京,2014-08-22,582,120,346,596,1563
北京,2014-08-23,487,121,275,413,1300
北京,2014-08-24,847,124,393,421,1248
北京,2014-08-25,718,127,368,711,1575
北京,2014-08-26,540,131,354,631,1663
北京,2014-08-27,579,143,351,677,1623
北京,2014-08-28,648,127,373,645,1570
北京,2014-08-29,534,125,331,616,1613
北京,2014-08-30,580,124,306,440,1404
北京,2014-08-31,653,122,366,500,1321
北京,2014-09-01,516,141,330,647,1671
北京,2014-09-02,543,131,322,605,1710
北京,2014-09-03,604,125,368,615,1703
北京,2014-09-04,442,132,313,611,1632
北京,2014-09-05,397,66,287,480,1697
北京,2014-09-06,445,119,326,299,1221
北京,2014-09-07,450,116,343,292,1025
北京,2014-09-08,409,125,343,315,1175
北京,2014-09-09,426,150,322,534,1533
北京,2014-09-10,517,151,341,575,1633
北京,2014-09-11,532,152,296,535,1730
北京,2014-09-12,535,70,366,574,1649
北京,2014-09-13,503,120,341,698,1413
北京,2014-09-14,508,131,326,615,1302
北京,2014-09-15,309,130,270,804,1718
北京,2014-09-16,329,140,293,726,1746
北京,2014-09-17,338,85,271,773,1683
北京,2014-09-18,307,80,251,660,1757
北京,2014-09-19,328,128,281,678,1708
北京,2014-09-20,309,59,273,414,1521
北京,2014-09-21,303,138,278,492,1585
北京,2014-09-22,299,143,269,713,1750
北京,2014-09-23,322,126,275,739,1814
北京,2014-09-24,344,139,281,773,1791
北京,2014-09-25,333,128,249,826,1792
北京,2014-09-26,273,126,293,689,1690
北京,2014-09-27,320,116,274,432,1435
北京,2014-09-28,294,123,259,633,1791
北京,2014-09-29,381,121,257,713,1656
北京,2014-09-30,359,70,288,494,1379
北京,2014-10-01,308,116,275,313,1197
北京,2014-10-02,303,114,291,335,987
北京,2014-10-03,285,57,243,299,997
北京,2014-10-04,272,116,283,277,1064
北京,2014-10-05,267,114,240,331,965
北京,2014-10-06,278,120,221,360,1132
北京,2014-10-07,278,121,290,377,1251
北京,2014-10-08,317,135,259,689,1678
北京,2014-10-09,310,130,299,718,1685
北京,2014-10-10,349,131,279,748,1773
北京,2014-10-11,342,63,312,707,1739
北京,2014-10-12,331,129,311,481,1698
