area,time,网贷,网络贷款,网络银行,互联网银行,直销银行
河北,2012-11-28,61,0,61,0,0
河北,2012-11-29,61,0,0,0,0
河北,2012-11-30,63,0,0,0,0
河北,2012-12-01,0,0,59,0,0
河北,2012-12-02,0,57,59,0,0
河北,2012-12-03,57,57,59,0,0
河北,2012-12-04,63,0,57,0,0
河北,2012-12-05,0,0,57,0,0
河北,2012-12-06,120,80,64,0,0
河北,2012-12-07,82,68,59,0,0
河北,2012-12-08,70,61,57,0,0
河北,2012-12-09,66,57,57,0,0
河北,2012-12-10,63,61,59,0,0
河北,2012-12-11,61,63,0,0,0
河北,2012-12-12,59,57,63,0,0
河北,2012-12-13,63,0,59,0,0
河北,2012-12-14,59,57,59,0,0
河北,2012-12-15,64,0,61,0,0
河北,2012-12-16,57,59,63,0,0
河北,2012-12-17,59,61,57,0,0
河北,2012-12-18,59,57,57,0,0
河北,2012-12-19,0,59,0,0,0
河北,2012-12-20,57,63,57,0,0
河北,2012-12-21,61,0,57,0,0
河北,2012-12-22,0,57,57,0,0
河北,2012-12-23,57,61,0,0,0
河北,2012-12-24,59,0,0,0,0
河北,2012-12-25,59,0,59,0,0
河北,2012-12-26,63,0,59,0,0
河北,2012-12-27,61,0,59,0,0
河北,2012-12-28,0,57,59,0,0
河北,2012-12-29,0,59,57,0,0
河北,2012-12-30,57,0,57,0,0
河北,2012-12-31,59,0,63,0,0
河北,2013-01-01,57,0,59,0,0
河北,2013-01-02,57,0,57,0,0
河北,2013-01-03,57,57,61,0,0
河北,2013-01-04,59,0,0,0,0
河北,2013-01-05,64,57,0,0,0
河北,2013-01-06,0,0,59,0,0
河北,2013-01-07,59,0,0,0,0
河北,2013-01-08,66,63,57,0,0
河北,2013-01-09,63,61,0,0,0
河北,2013-01-10,59,63,63,0,0
河北,2013-01-11,0,0,59,0,0
河北,2013-01-12,0,0,59,0,0
河北,2013-01-13,0,0,59,0,0
河北,2013-01-14,59,0,61,0,0
河北,2013-01-15,61,0,57,0,0
河北,2013-01-16,63,0,59,0,0
河北,2013-01-17,63,57,57,0,0
河北,2013-01-18,64,59,59,0,0
河北,2013-01-19,63,0,57,0,0
河北,2013-01-20,57,57,57,0,0
河北,2013-01-21,59,61,64,0,0
河北,2013-01-22,0,59,57,0,0
河北,2013-01-23,63,0,66,0,0
河北,2013-01-24,63,0,0,0,0
河北,2013-01-25,63,57,63,0,0
河北,2013-01-26,57,0,57,0,0
河北,2013-01-27,59,63,59,0,0
河北,2013-01-28,63,57,57,0,0
河北,2013-01-29,0,0,61,0,0
河北,2013-01-30,0,0,57,0,0
河北,2013-01-31,68,0,57,0,0
河北,2013-02-01,64,57,0,0,0
河北,2013-02-02,0,0,59,0,0
河北,2013-02-03,57,0,59,0,0
河北,2013-02-04,0,59,61,0,0
河北,2013-02-05,57,0,61,0,0
河北,2013-02-06,0,0,57,0,0
河北,2013-02-07,0,0,59,0,0
河北,2013-02-08,0,0,57,0,0
河北,2013-02-09,0,0,59,0,0
河北,2013-02-10,59,0,59,0,0
河北,2013-02-11,0,0,57,0,0
河北,2013-02-12,57,0,57,0,0
河北,2013-02-13,57,0,61,0,0
河北,2013-02-14,61,0,0,0,0
河北,2013-02-15,59,0,57,0,0
河北,2013-02-16,63,0,57,0,0
河北,2013-02-17,59,57,57,0,0
河北,2013-02-18,61,59,59,0,0
河北,2013-02-19,59,57,59,0,0
河北,2013-02-20,59,0,57,0,0
河北,2013-02-21,57,57,61,0,0
河北,2013-02-22,57,57,63,0,0
河北,2013-02-23,0,0,59,0,0
河北,2013-02-24,57,59,61,0,0
河北,2013-02-25,59,57,0,0,0
河北,2013-02-26,59,63,57,0,0
河北,2013-02-27,59,57,57,0,0
河北,2013-02-28,0,0,59,0,0
河北,2013-03-01,59,61,57,0,0
河北,2013-03-02,70,59,57,0,0
河北,2013-03-03,70,0,0,0,0
河北,2013-03-04,59,57,59,0,0
河北,2013-03-05,59,0,57,0,0
河北,2013-03-06,61,0,57,0,0
河北,2013-03-07,59,0,59,0,0
河北,2013-03-08,64,0,61,0,0
河北,2013-03-09,57,0,59,0,0
河北,2013-03-10,57,0,57,0,0
河北,2013-03-11,59,0,61,0,0
河北,2013-03-12,0,59,63,0,0
河北,2013-03-13,63,0,57,0,0
河北,2013-03-14,63,59,63,0,0
河北,2013-03-15,61,0,57,0,0
河北,2013-03-16,61,0,63,0,0
河北,2013-03-17,63,57,57,0,0
河北,2013-03-18,61,0,57,0,0
河北,2013-03-19,59,0,0,0,0
河北,2013-03-20,57,0,0,0,0
河北,2013-03-21,57,61,57,0,0
河北,2013-03-22,57,59,0,0,0
河北,2013-03-23,0,0,61,0,0
河北,2013-03-24,61,0,0,0,0
河北,2013-03-25,61,0,0,0,0
河北,2013-03-26,61,57,57,0,0
河北,2013-03-27,61,59,0,0,0
河北,2013-03-28,63,0,0,0,0
河北,2013-03-29,205,57,61,0,0
河北,2013-03-30,242,68,0,0,0
河北,2013-03-31,175,0,0,0,0
河北,2013-04-01,139,57,59,0,0
河北,2013-04-02,104,59,0,0,0
河北,2013-04-03,110,63,0,0,0
河北,2013-04-04,76,57,59,0,0
河北,2013-04-05,80,57,59,0,0
河北,2013-04-06,61,0,0,0,0
河北,2013-04-07,74,59,59,0,0
河北,2013-04-08,76,57,59,0,0
河北,2013-04-09,70,57,57,0,0
河北,2013-04-10,63,0,0,0,0
河北,2013-04-11,63,0,57,0,0
河北,2013-04-12,64,0,57,0,0
河北,2013-04-13,66,61,0,0,0
河北,2013-04-14,63,64,0,0,0
河北,2013-04-15,74,59,59,0,0
河北,2013-04-16,57,57,0,0,0
河北,2013-04-17,70,61,0,0,0
河北,2013-04-18,89,0,57,0,0
河北,2013-04-19,80,64,57,0,0
河北,2013-04-20,57,0,57,0,0
河北,2013-04-21,61,57,0,0,0
河北,2013-04-22,68,59,57,0,0
河北,2013-04-23,66,0,57,0,0
河北,2013-04-24,57,61,0,0,0
河北,2013-04-25,61,61,0,0,0
河北,2013-04-26,59,0,57,0,0
河北,2013-04-27,59,57,57,0,0
河北,2013-04-28,63,57,59,0,0
河北,2013-04-29,59,0,57,0,0
河北,2013-04-30,0,0,57,0,0
河北,2013-05-01,57,0,57,0,0
河北,2013-05-02,61,57,0,0,0
河北,2013-05-03,59,57,64,0,0
河北,2013-05-04,63,57,59,0,0
河北,2013-05-05,57,0,59,0,0
河北,2013-05-06,64,57,57,0,0
河北,2013-05-07,66,57,66,0,0
河北,2013-05-08,61,61,61,0,0
河北,2013-05-09,66,0,57,0,0
河北,2013-05-10,63,61,0,0,0
河北,2013-05-11,68,64,57,0,0
河北,2013-05-12,64,0,57,0,0
河北,2013-05-13,68,57,0,0,0
河北,2013-05-14,63,61,59,0,0
河北,2013-05-15,68,0,0,0,0
河北,2013-05-16,61,59,66,0,0
河北,2013-05-17,66,57,0,0,0
河北,2013-05-18,64,57,0,0,0
河北,2013-05-19,70,57,59,0,0
河北,2013-05-20,64,0,0,0,0
河北,2013-05-21,68,59,0,0,0
河北,2013-05-22,72,61,57,0,0
河北,2013-05-23,61,57,0,0,0
河北,2013-05-24,59,57,59,0,0
河北,2013-05-25,59,0,0,0,0
河北,2013-05-26,61,0,0,0,0
河北,2013-05-27,63,0,59,0,0
河北,2013-05-28,64,59,57,0,0
河北,2013-05-29,0,57,0,0,0
河北,2013-05-30,72,57,0,0,0
河北,2013-05-31,63,57,0,0,0
河北,2013-06-01,68,0,57,0,0
河北,2013-06-02,57,0,59,0,0
河北,2013-06-03,66,63,0,0,0
河北,2013-06-04,59,0,0,0,0
河北,2013-06-05,68,0,59,0,0
河北,2013-06-06,61,57,57,0,0
河北,2013-06-07,74,57,57,0,0
河北,2013-06-08,59,0,0,0,0
河北,2013-06-09,63,0,59,0,0
河北,2013-06-10,0,0,59,0,0
河北,2013-06-11,63,57,0,0,0
河北,2013-06-12,63,0,59,0,0
河北,2013-06-13,63,0,0,0,0
河北,2013-06-14,63,0,57,0,0
河北,2013-06-15,66,57,59,0,0
河北,2013-06-16,61,0,0,0,0
河北,2013-06-17,57,57,0,0,0
河北,2013-06-18,63,59,0,0,0
河北,2013-06-19,63,59,0,0,0
河北,2013-06-20,93,63,57,0,0
河北,2013-06-21,61,0,0,0,0
河北,2013-06-22,68,0,0,0,0
河北,2013-06-23,61,0,0,0,0
河北,2013-06-24,64,57,57,0,0
河北,2013-06-25,68,0,57,0,0
河北,2013-06-26,89,59,59,0,0
河北,2013-06-27,159,72,57,0,0
河北,2013-06-28,91,0,57,0,0
河北,2013-06-29,68,57,0,0,0
河北,2013-06-30,68,57,57,0,0
河北,2013-07-01,139,114,116,0,0
河北,2013-07-02,143,57,114,0,0
河北,2013-07-03,130,61,0,0,0
河北,2013-07-04,123,0,114,0,0
河北,2013-07-05,124,0,57,0,0
河北,2013-07-06,127,59,57,0,0
河北,2013-07-07,123,0,57,0,0
河北,2013-07-08,124,116,57,0,0
河北,2013-07-09,119,123,59,0,0
河北,2013-07-10,118,0,0,0,0
河北,2013-07-11,120,57,57,0,0
河北,2013-07-12,115,63,61,0,0
河北,2013-07-13,116,0,116,0,0
河北,2013-07-14,124,61,57,0,0
河北,2013-07-15,144,57,61,0,0
河北,2013-07-16,122,114,0,0,0
河北,2013-07-17,124,59,0,0,0
河北,2013-07-18,130,57,116,0,0
河北,2013-07-19,120,114,0,0,0
河北,2013-07-20,60,58,57,0,0
河北,2013-07-21,121,114,57,0,0
河北,2013-07-22,127,0,64,0,0
河北,2013-07-23,135,120,118,0,0
河北,2013-07-24,120,61,65,0,0
河北,2013-07-25,122,57,59,0,0
河北,2013-07-26,120,61,57,0,0
河北,2013-07-27,69,64,57,0,0
河北,2013-07-28,125,57,114,57,0
河北,2013-07-29,123,126,59,0,0
河北,2013-07-30,155,57,114,0,0
河北,2013-07-31,132,57,0,0,0
河北,2013-08-01,115,57,118,0,0
河北,2013-08-02,122,0,117,0,0
河北,2013-08-03,134,57,114,0,0
河北,2013-08-04,128,0,57,0,0
河北,2013-08-05,127,57,57,0,0
河北,2013-08-06,127,57,116,0,0
河北,2013-08-07,59,57,57,0,0
河北,2013-08-08,121,114,61,0,0
河北,2013-08-09,64,60,57,0,0
河北,2013-08-10,64,59,57,0,0
河北,2013-08-11,140,59,0,0,0
河北,2013-08-12,142,121,118,0,0
河北,2013-08-13,121,61,57,0,0
河北,2013-08-14,124,57,60,61,0
河北,2013-08-15,133,60,59,0,0
河北,2013-08-16,137,59,117,0,0
河北,2013-08-17,120,57,114,0,0
河北,2013-08-18,123,64,58,0,0
河北,2013-08-19,139,59,0,0,0
河北,2013-08-20,137,117,61,0,0
河北,2013-08-21,125,0,59,0,0
河北,2013-08-22,132,59,61,0,0
河北,2013-08-23,61,57,114,0,0
河北,2013-08-24,61,57,115,0,0
河北,2013-08-25,117,57,57,0,0
河北,2013-08-26,120,115,0,0,0
河北,2013-08-27,147,59,116,0,0
河北,2013-08-28,129,57,57,0,0
河北,2013-08-29,132,117,57,0,0
河北,2013-08-30,170,117,114,0,0
河北,2013-08-31,131,0,116,0,0
河北,2013-09-01,128,123,0,0,0
河北,2013-09-02,142,58,57,0,57
河北,2013-09-03,136,63,57,0,0
河北,2013-09-04,127,59,59,0,0
河北,2013-09-05,125,65,0,0,0
河北,2013-09-06,125,57,61,0,0
河北,2013-09-07,128,128,134,0,0
河北,2013-09-08,124,57,129,0,0
河北,2013-09-09,131,57,63,0,0
河北,2013-09-10,131,0,122,0,0
河北,2013-09-11,132,61,118,0,0
河北,2013-09-12,120,116,116,0,0
河北,2013-09-13,138,116,59,0,0
河北,2013-09-14,122,116,57,0,0
河北,2013-09-15,132,57,57,0,0
河北,2013-09-16,142,57,122,0,61
河北,2013-09-17,123,57,58,0,58
河北,2013-09-18,122,0,115,57,63
河北,2013-09-19,125,59,61,0,61
河北,2013-09-20,145,57,57,0,57
河北,2013-09-21,144,57,116,57,61
河北,2013-09-22,140,0,114,0,57
河北,2013-09-23,116,57,114,0,63
河北,2013-09-24,125,0,120,0,58
河北,2013-09-25,131,57,0,0,57
河北,2013-09-26,129,57,0,0,57
河北,2013-09-27,132,0,57,0,116
河北,2013-09-28,134,57,116,0,57
河北,2013-09-29,124,57,120,0,142
河北,2013-09-30,142,0,61,0,129
河北,2013-10-01,124,61,61,0,126
河北,2013-10-02,133,61,114,0,0
河北,2013-10-03,129,114,60,0,66
河北,2013-10-04,132,57,57,0,116
河北,2013-10-05,145,57,0,0,0
河北,2013-10-06,135,0,61,0,58
河北,2013-10-07,141,57,114,0,60
河北,2013-10-08,126,57,117,0,121
河北,2013-10-09,123,57,118,0,58
河北,2013-10-10,131,57,57,0,116
河北,2013-10-11,134,61,57,0,58
河北,2013-10-12,141,57,57,0,61
河北,2013-10-13,134,57,114,0,0
河北,2013-10-14,143,57,57,0,61
河北,2013-10-15,119,0,58,0,118
河北,2013-10-16,131,0,114,0,0
河北,2013-10-17,137,57,125,0,118
河北,2013-10-18,162,59,120,0,61
河北,2013-10-19,143,0,134,0,114
河北,2013-10-20,133,57,57,57,114
河北,2013-10-21,139,57,57,0,120
河北,2013-10-22,136,0,57,57,118
河北,2013-10-23,137,57,114,0,116
河北,2013-10-24,119,58,57,0,116
河北,2013-10-25,136,57,57,0,0
河北,2013-10-26,126,0,117,0,57
河北,2013-10-27,138,0,0,0,117
河北,2013-10-28,125,66,61,0,114
河北,2013-10-29,128,0,120,0,117
河北,2013-10-30,151,0,0,0,114
河北,2013-10-31,134,63,63,0,116
河北,2013-11-01,130,118,115,0,115
河北,2013-11-02,132,58,57,0,57
河北,2013-11-03,142,116,114,0,114
河北,2013-11-04,136,59,60,0,57
河北,2013-11-05,133,59,118,0,115
河北,2013-11-06,136,118,57,0,0
河北,2013-11-07,130,115,0,0,0
河北,2013-11-08,129,0,0,0,57
河北,2013-11-09,132,114,63,0,57
河北,2013-11-10,118,0,0,0,0
河北,2013-11-11,127,0,0,0,57
河北,2013-11-12,133,0,114,0,59
河北,2013-11-13,131,57,114,0,57
河北,2013-11-14,144,0,66,0,0
河北,2013-11-15,148,70,0,0,0
河北,2013-11-16,138,116,57,0,0
河北,2013-11-17,206,57,57,0,116
河北,2013-11-18,175,57,0,0,0
河北,2013-11-19,169,114,59,0,0
河北,2013-11-20,204,67,61,0,0
河北,2013-11-21,131,0,61,0,57
河北,2013-11-22,136,0,114,0,57
河北,2013-11-23,138,57,0,0,57
河北,2013-11-24,137,57,0,0,114
河北,2013-11-25,145,116,61,0,0
河北,2013-11-26,144,57,57,0,59
河北,2013-11-27,126,0,0,0,57
河北,2013-11-28,133,57,61,0,59
河北,2013-11-29,144,121,59,0,0
河北,2013-11-30,150,57,57,0,57
河北,2013-12-01,163,0,114,0,0
河北,2013-12-02,138,0,0,0,0
河北,2013-12-03,141,0,0,0,57
河北,2013-12-04,177,57,0,0,57
河北,2013-12-05,169,0,57,0,119
河北,2013-12-06,148,0,116,0,0
河北,2013-12-07,140,114,114,0,0
河北,2013-12-08,140,0,59,0,0
河北,2013-12-09,129,57,57,0,0
河北,2013-12-10,134,57,57,0,114
河北,2013-12-11,154,118,57,0,114
河北,2013-12-12,127,57,0,0,57
河北,2013-12-13,124,61,0,0,0
河北,2013-12-14,129,117,114,0,0
河北,2013-12-15,126,57,61,57,0
河北,2013-12-16,145,0,61,0,0
河北,2013-12-17,137,57,115,0,57
河北,2013-12-18,134,59,59,0,57
河北,2013-12-19,126,57,118,0,114
河北,2013-12-20,132,57,114,0,57
河北,2013-12-21,132,0,64,0,0
河北,2013-12-22,153,114,0,0,114
河北,2013-12-23,125,114,114,0,114
河北,2013-12-24,123,58,57,0,57
河北,2013-12-25,144,59,115,0,57
河北,2013-12-26,151,0,58,0,114
河北,2013-12-27,140,0,116,0,0
河北,2013-12-28,147,57,59,0,0
河北,2013-12-29,144,114,57,0,0
河北,2013-12-30,128,57,117,0,0
河北,2013-12-31,135,57,116,0,59
河北,2014-01-01,135,71,57,0,65
河北,2014-01-02,129,0,57,0,0
河北,2014-01-03,127,0,123,0,59
河北,2014-01-04,135,59,118,0,57
河北,2014-01-05,142,57,57,0,57
河北,2014-01-06,135,0,117,0,0
河北,2014-01-07,158,116,124,0,114
河北,2014-01-08,132,114,123,0,57
河北,2014-01-09,145,57,57,0,57
河北,2014-01-10,130,114,60,57,60
河北,2014-01-11,126,57,57,0,0
河北,2014-01-12,122,117,122,0,0
河北,2014-01-13,124,0,61,0,0
河北,2014-01-14,139,57,0,0,114
河北,2014-01-15,142,58,0,0,57
河北,2014-01-16,145,57,0,0,57
河北,2014-01-17,138,0,0,0,64
河北,2014-01-18,137,0,57,0,0
河北,2014-01-19,125,114,0,0,0
河北,2014-01-20,136,57,119,0,58
河北,2014-01-21,133,61,57,0,57
河北,2014-01-22,162,57,0,57,0
河北,2014-01-23,150,0,120,57,57
河北,2014-01-24,154,57,59,0,57
河北,2014-01-25,137,0,0,57,0
河北,2014-01-26,160,0,57,0,60
河北,2014-01-27,151,57,57,0,57
河北,2014-01-28,150,58,57,0,0
河北,2014-01-29,138,59,116,0,0
河北,2014-01-30,142,57,57,0,116
河北,2014-01-31,150,57,0,0,57
河北,2014-02-01,147,0,0,0,0
河北,2014-02-02,148,0,0,0,0
河北,2014-02-03,151,0,63,0,57
河北,2014-02-04,157,114,57,0,57
河北,2014-02-05,135,57,57,0,57
河北,2014-02-06,144,57,57,0,57
河北,2014-02-07,152,114,114,57,0
河北,2014-02-08,156,116,59,0,57
河北,2014-02-09,166,0,57,0,0
河北,2014-02-10,159,57,0,0,0
河北,2014-02-11,143,59,60,0,57
河北,2014-02-12,159,57,121,0,57
河北,2014-02-13,153,59,57,0,0
河北,2014-02-14,140,57,0,0,0
河北,2014-02-15,157,114,61,0,0
河北,2014-02-16,152,118,57,0,57
河北,2014-02-17,161,57,0,0,118
河北,2014-02-18,156,0,58,0,0
河北,2014-02-19,156,115,114,57,63
河北,2014-02-20,160,114,114,0,57
河北,2014-02-21,151,59,57,57,114
河北,2014-02-22,154,114,63,0,57
河北,2014-02-23,177,0,61,57,57
河北,2014-02-24,173,63,116,0,59
河北,2014-02-25,156,57,114,0,59
河北,2014-02-26,138,121,60,0,116
河北,2014-02-27,156,114,57,0,116
河北,2014-02-28,152,114,118,0,126
河北,2014-03-01,139,63,57,57,129
河北,2014-03-02,139,58,57,0,57
河北,2014-03-03,150,57,57,0,122
河北,2014-03-04,153,0,0,0,123
河北,2014-03-05,137,0,61,0,60
河北,2014-03-06,137,0,122,0,126
河北,2014-03-07,153,116,129,60,60
河北,2014-03-08,142,57,57,57,58
河北,2014-03-09,146,58,114,58,123
河北,2014-03-10,147,57,114,57,126
河北,2014-03-11,151,63,120,0,127
河北,2014-03-12,159,118,58,0,118
河北,2014-03-13,134,120,58,58,57
河北,2014-03-14,150,57,57,0,66
河北,2014-03-15,145,57,117,57,118
河北,2014-03-16,170,0,61,60,61
河北,2014-03-17,143,123,116,57,129
河北,2014-03-18,147,132,57,0,57
河北,2014-03-19,138,65,57,0,121
河北,2014-03-20,142,127,60,57,117
河北,2014-03-21,147,57,57,0,115
河北,2014-03-22,143,61,57,57,117
河北,2014-03-23,135,63,120,0,0
河北,2014-03-24,146,63,57,0,0
河北,2014-03-25,162,122,59,0,117
河北,2014-03-26,150,114,0,57,0
河北,2014-03-27,145,57,116,0,61
河北,2014-03-28,137,120,115,0,119
河北,2014-03-29,142,57,114,0,61
河北,2014-03-30,144,59,58,0,57
河北,2014-03-31,145,0,66,0,117
河北,2014-04-01,133,57,114,0,57
河北,2014-04-02,159,57,0,0,61
河北,2014-04-03,155,57,57,0,57
河北,2014-04-04,154,59,0,0,0
河北,2014-04-05,134,57,114,0,57
河北,2014-04-06,122,0,57,0,119
河北,2014-04-07,140,0,116,0,63
河北,2014-04-08,129,114,57,57,140
河北,2014-04-09,133,66,57,0,57
河北,2014-04-10,144,122,123,0,61
河北,2014-04-11,149,57,116,0,122
河北,2014-04-12,129,0,57,0,57
河北,2014-04-13,134,57,0,0,116
河北,2014-04-14,141,115,59,0,125
河北,2014-04-15,134,59,57,0,117
河北,2014-04-16,153,59,57,0,123
河北,2014-04-17,143,59,57,0,122
河北,2014-04-18,144,61,57,0,123
河北,2014-04-19,142,60,57,0,114
河北,2014-04-20,149,57,57,0,58
河北,2014-04-21,142,118,0,0,123
河北,2014-04-22,148,57,0,0,121
河北,2014-04-23,138,61,0,57,119
河北,2014-04-24,148,0,116,0,121
河北,2014-04-25,159,117,57,0,68
河北,2014-04-26,152,114,57,0,59
河北,2014-04-27,148,122,116,0,61
河北,2014-04-28,157,61,59,0,120
河北,2014-04-29,166,59,0,0,57
河北,2014-04-30,152,0,116,0,120
河北,2014-05-01,134,116,0,0,57
河北,2014-05-02,131,116,0,0,0
河北,2014-05-03,151,57,57,0,63
河北,2014-05-04,152,122,114,0,121
河北,2014-05-05,149,61,57,0,59
河北,2014-05-06,154,57,119,0,114
河北,2014-05-07,154,61,57,0,63
河北,2014-05-08,135,118,57,0,118
河北,2014-05-09,154,118,57,0,118
河北,2014-05-10,140,57,0,0,61
河北,2014-05-11,141,0,0,0,57
河北,2014-05-12,153,116,0,0,120
河北,2014-05-13,151,57,0,0,60
河北,2014-05-14,141,114,60,57,120
河北,2014-05-15,156,0,0,0,0
河北,2014-05-16,148,57,61,0,116
河北,2014-05-17,154,70,59,0,115
河北,2014-05-18,145,118,0,0,116
河北,2014-05-19,147,57,61,0,120
河北,2014-05-20,155,57,57,0,114
河北,2014-05-21,145,57,59,0,57
河北,2014-05-22,159,118,114,0,61
河北,2014-05-23,132,57,0,0,59
河北,2014-05-24,129,114,58,0,116
河北,2014-05-25,127,114,61,0,0
河北,2014-05-26,124,0,0,0,124
河北,2014-05-27,126,124,0,57,61
河北,2014-05-28,138,129,116,0,61
河北,2014-05-29,131,0,63,0,0
河北,2014-05-30,147,116,57,0,0
河北,2014-05-31,124,0,0,0,58
河北,2014-06-01,122,0,60,0,0
河北,2014-06-02,144,0,0,0,58
河北,2014-06-03,150,127,57,57,59
河北,2014-06-04,146,64,61,0,63
河北,2014-06-05,159,0,0,0,120
河北,2014-06-06,154,114,0,0,120
河北,2014-06-07,155,118,60,0,61
河北,2014-06-08,137,59,57,0,57
河北,2014-06-09,137,61,57,0,57
河北,2014-06-10,139,57,57,0,115
河北,2014-06-11,153,121,116,0,117
河北,2014-06-12,141,63,57,57,57
河北,2014-06-13,119,59,0,0,120
河北,2014-06-14,126,57,114,0,0
河北,2014-06-15,131,63,57,0,0
河北,2014-06-16,139,60,57,0,120
河北,2014-06-17,70,116,114,0,120
河北,2014-06-18,144,59,0,0,120
河北,2014-06-19,159,118,117,0,59
河北,2014-06-20,131,118,0,0,0
河北,2014-06-21,128,57,114,0,116
河北,2014-06-22,131,60,120,0,57
河北,2014-06-23,135,118,60,0,63
河北,2014-06-24,133,115,0,0,115
河北,2014-06-25,136,58,57,0,57
河北,2014-06-26,140,120,115,0,0
河北,2014-06-27,135,118,59,0,57
河北,2014-06-28,126,57,118,0,57
河北,2014-06-29,136,57,57,0,57
河北,2014-06-30,144,57,0,0,114
河北,2014-07-01,135,124,59,0,60
河北,2014-07-02,143,57,57,0,61
河北,2014-07-03,136,57,114,0,61
河北,2014-07-04,137,59,114,57,63
河北,2014-07-05,132,57,57,57,0
河北,2014-07-06,125,0,0,0,0
河北,2014-07-07,167,57,59,0,116
河北,2014-07-08,144,59,63,0,57
河北,2014-07-09,145,63,59,0,117
河北,2014-07-10,140,59,57,0,0
河北,2014-07-11,143,58,59,0,116
河北,2014-07-12,130,116,0,0,57
河北,2014-07-13,127,116,61,0,57
河北,2014-07-14,145,63,114,0,61
河北,2014-07-15,141,58,57,0,119
河北,2014-07-16,149,0,64,0,61
河北,2014-07-17,147,57,57,0,116
河北,2014-07-18,151,0,61,0,134
河北,2014-07-19,135,120,114,57,59
河北,2014-07-20,143,120,57,0,57
河北,2014-07-21,132,116,120,0,59
河北,2014-07-22,142,57,57,0,116
河北,2014-07-23,149,118,0,0,57
河北,2014-07-24,125,116,57,0,59
河北,2014-07-25,137,115,57,0,61
河北,2014-07-26,131,121,57,0,57
河北,2014-07-27,133,60,114,58,0
河北,2014-07-28,131,57,57,0,57
河北,2014-07-29,142,120,57,0,57
河北,2014-07-30,142,61,0,0,57
河北,2014-07-31,150,57,114,0,57
河北,2014-08-01,145,61,57,0,0
河北,2014-08-02,126,58,0,0,116
河北,2014-08-03,148,60,57,57,57
河北,2014-08-04,155,117,0,0,115
河北,2014-08-05,147,0,114,0,0
河北,2014-08-06,165,59,0,0,57
河北,2014-08-07,167,118,57,0,59
河北,2014-08-08,153,59,59,0,123
河北,2014-08-09,154,59,0,0,0
河北,2014-08-10,145,118,57,0,0
河北,2014-08-11,172,57,114,0,59
河北,2014-08-12,165,58,114,0,121
河北,2014-08-13,151,129,0,0,120
河北,2014-08-14,154,117,59,0,116
河北,2014-08-15,153,57,57,0,61
河北,2014-08-16,150,114,58,0,57
河北,2014-08-17,137,118,0,0,59
河北,2014-08-18,158,61,57,0,121
河北,2014-08-19,149,120,0,0,59
河北,2014-08-20,151,118,57,0,57
河北,2014-08-21,149,114,57,0,116
河北,2014-08-22,158,57,57,0,0
河北,2014-08-23,147,57,57,0,57
河北,2014-08-24,173,0,57,0,115
河北,2014-08-25,177,0,61,0,0
河北,2014-08-26,172,119,61,0,121
河北,2014-08-27,166,114,72,0,134
河北,2014-08-28,149,120,59,0,61
河北,2014-08-29,140,114,0,0,59
河北,2014-08-30,124,119,61,0,124
河北,2014-08-31,143,118,57,0,133
河北,2014-09-01,140,57,57,0,128
河北,2014-09-02,139,115,0,0,121
河北,2014-09-03,149,114,120,0,129
河北,2014-09-04,152,120,57,0,68
河北,2014-09-05,125,117,57,0,120
河北,2014-09-06,135,120,57,0,118
河北,2014-09-07,141,60,116,0,117
河北,2014-09-08,129,57,0,0,119
河北,2014-09-09,142,122,114,0,57
河北,2014-09-10,136,119,120,0,121
河北,2014-09-11,140,116,0,0,121
河北,2014-09-12,137,114,57,0,118
河北,2014-09-13,136,65,57,0,57
河北,2014-09-14,131,69,118,0,61
河北,2014-09-15,166,118,116,0,123
河北,2014-09-16,157,61,57,0,124
河北,2014-09-17,144,119,0,0,122
河北,2014-09-18,153,120,57,0,63
河北,2014-09-19,144,131,57,0,64
河北,2014-09-20,144,121,70,0,116
河北,2014-09-21,162,119,0,0,59
河北,2014-09-22,144,116,116,0,114
河北,2014-09-23,129,130,60,0,133
河北,2014-09-24,142,131,118,0,121
河北,2014-09-25,138,60,117,0,114
河北,2014-09-26,179,59,61,0,61
河北,2014-09-27,143,114,114,0,123
河北,2014-09-28,166,59,57,0,120
河北,2014-09-29,140,118,57,0,118
河北,2014-09-30,155,60,120,0,61
河北,2014-10-01,134,57,114,0,59
河北,2014-10-02,151,57,57,0,117
河北,2014-10-03,140,127,117,57,57
河北,2014-10-04,150,0,57,0,57
河北,2014-10-05,150,57,0,0,122
河北,2014-10-06,138,57,57,0,60
河北,2014-10-07,142,118,114,0,60
河北,2014-10-08,154,124,66,0,70
河北,2014-10-09,158,118,123,0,69
河北,2014-10-10,159,60,0,0,123
河北,2014-10-11,155,57,63,0,118
河北,2014-10-12,170,70,57,0,60
河北,2014-10-13,174,60,116,0,128
河北,2014-10-14,196,60,118,0,69
河北,2014-10-15,153,57,118,57,0
河北,2014-10-16,146,57,126,57,122
河北,2014-10-17,171,125,0,0,61
河北,2014-10-18,155,60,114,0,57
河北,2014-10-19,144,0,63,0,118
河北,2014-10-20,168,61,0,0,122
河北,2014-10-21,133,123,125,0,61
河北,2014-10-22,170,117,121,0,57
河北,2014-10-23,154,118,64,0,118
河北,2014-10-24,151,125,118,0,117
河北,2014-10-25,142,59,57,0,60
河北,2014-10-26,156,118,0,0,57
