area,time,流计算,移动互联,第三方支付,在线支付,移动支付
山东,2011-04-04,0,0,68,57,63
山东,2011-04-05,0,0,70,57,57
山东,2011-04-06,0,0,66,59,64
山东,2011-04-07,0,0,66,57,57
山东,2011-04-08,0,0,66,57,66
山东,2011-04-09,0,57,63,63,59
山东,2011-04-10,0,57,63,0,61
山东,2011-04-11,0,63,72,0,59
山东,2011-04-12,0,0,64,59,59
山东,2011-04-13,0,61,78,59,63
山东,2011-04-14,0,0,76,59,57
山东,2011-04-15,0,0,72,0,76
山东,2011-04-16,0,57,61,57,59
山东,2011-04-17,0,61,63,0,61
山东,2011-04-18,0,0,68,57,68
山东,2011-04-19,0,0,74,57,0
山东,2011-04-20,0,64,78,66,63
山东,2011-04-21,0,0,78,0,66
山东,2011-04-22,0,57,78,57,61
山东,2011-04-23,0,59,63,0,64
山东,2011-04-24,0,59,63,57,63
山东,2011-04-25,0,57,72,63,61
山东,2011-04-26,57,0,80,57,59
山东,2011-04-27,0,59,61,59,63
山东,2011-04-28,0,57,70,61,64
山东,2011-04-29,0,57,68,0,63
山东,2011-04-30,0,0,68,63,59
山东,2011-05-01,0,0,68,0,68
山东,2011-05-02,0,0,63,0,59
山东,2011-05-03,0,57,66,0,61
山东,2011-05-04,0,0,93,57,68
山东,2011-05-05,0,0,74,61,61
山东,2011-05-06,0,61,72,57,66
山东,2011-05-07,0,0,70,57,0
山东,2011-05-08,0,57,64,0,59
山东,2011-05-09,0,0,74,0,57
山东,2011-05-10,0,57,74,59,61
山东,2011-05-11,0,0,74,59,57
山东,2011-05-12,0,57,64,57,0
山东,2011-05-13,0,0,76,61,59
山东,2011-05-14,0,0,68,0,59
山东,2011-05-15,0,0,59,64,61
山东,2011-05-16,0,0,70,61,70
山东,2011-05-17,0,0,87,0,63
山东,2011-05-18,0,57,76,59,64
山东,2011-05-19,0,57,85,57,57
山东,2011-05-20,0,0,93,59,68
山东,2011-05-21,0,0,70,0,63
山东,2011-05-22,0,57,70,59,59
山东,2011-05-23,0,63,123,57,64
山东,2011-05-24,0,61,97,61,59
山东,2011-05-25,0,0,101,57,57
山东,2011-05-26,0,0,162,63,59
山东,2011-05-27,0,0,204,57,66
山东,2011-05-28,0,0,108,57,57
山东,2011-05-29,0,0,97,57,66
山东,2011-05-30,0,0,106,57,63
山东,2011-05-31,0,61,95,61,64
山东,2011-06-01,0,61,83,57,63
山东,2011-06-02,0,57,114,59,61
山东,2011-06-03,0,0,78,59,72
山东,2011-06-04,0,57,83,57,61
山东,2011-06-05,0,57,70,57,61
山东,2011-06-06,0,57,78,57,63
山东,2011-06-07,0,0,85,0,64
山东,2011-06-08,0,57,85,63,66
山东,2011-06-09,0,0,76,63,63
山东,2011-06-10,0,0,72,64,72
山东,2011-06-11,0,57,76,61,63
山东,2011-06-12,0,0,68,57,63
山东,2011-06-13,0,0,74,64,61
山东,2011-06-14,0,0,89,61,74
山东,2011-06-15,0,57,99,61,66
山东,2011-06-16,0,0,82,57,57
山东,2011-06-17,0,59,91,0,61
山东,2011-06-18,0,57,64,59,61
山东,2011-06-19,0,57,72,64,63
山东,2011-06-20,0,0,87,64,59
山东,2011-06-21,0,57,68,57,63
山东,2011-06-22,0,57,89,57,66
山东,2011-06-23,0,57,70,66,68
山东,2011-06-24,0,57,82,57,59
山东,2011-06-25,0,0,70,57,59
山东,2011-06-26,0,59,61,57,59
山东,2011-06-27,0,57,82,61,63
山东,2011-06-28,0,0,70,57,68
山东,2011-06-29,0,57,63,57,61
山东,2011-06-30,0,57,91,59,76
山东,2011-07-01,0,0,66,57,70
山东,2011-07-02,0,0,68,61,57
山东,2011-07-03,0,57,72,0,63
山东,2011-07-04,0,57,78,63,64
山东,2011-07-05,0,57,70,59,66
山东,2011-07-06,0,63,95,63,61
山东,2011-07-07,0,63,76,59,61
山东,2011-07-08,0,0,78,59,61
山东,2011-07-09,0,0,68,61,61
山东,2011-07-10,0,0,63,63,57
山东,2011-07-11,0,0,78,0,64
山东,2011-07-12,0,0,78,57,57
山东,2011-07-13,0,57,72,57,68
山东,2011-07-14,0,57,68,0,64
山东,2011-07-15,0,57,70,57,74
山东,2011-07-16,0,0,59,59,57
山东,2011-07-17,0,0,68,59,66
山东,2011-07-18,0,57,76,61,63
山东,2011-07-19,0,0,72,57,61
山东,2011-07-20,0,57,80,0,61
山东,2011-07-21,0,63,74,59,66
山东,2011-07-22,0,57,76,59,61
山东,2011-07-23,0,0,70,57,64
山东,2011-07-24,0,0,66,0,63
山东,2011-07-25,0,57,68,0,63
山东,2011-07-26,0,57,66,57,66
山东,2011-07-27,0,0,74,61,59
山东,2011-07-28,0,0,66,63,61
山东,2011-07-29,0,57,72,61,66
山东,2011-07-30,0,59,61,59,0
山东,2011-07-31,0,0,74,63,70
山东,2011-08-01,0,57,68,59,59
山东,2011-08-02,0,0,76,57,68
山东,2011-08-03,0,59,74,57,66
山东,2011-08-04,0,57,68,59,64
山东,2011-08-05,0,0,74,57,63
山东,2011-08-06,0,57,68,57,72
山东,2011-08-07,0,0,64,0,68
山东,2011-08-08,0,0,80,64,68
山东,2011-08-09,0,57,78,57,63
山东,2011-08-10,0,0,70,57,66
山东,2011-08-11,0,0,68,66,80
山东,2011-08-12,0,57,68,63,63
山东,2011-08-13,0,57,72,66,57
山东,2011-08-14,0,0,61,0,63
山东,2011-08-15,0,57,91,59,66
山东,2011-08-16,0,57,80,61,61
山东,2011-08-17,0,0,68,57,63
山东,2011-08-18,0,61,68,59,64
山东,2011-08-19,0,59,66,61,59
山东,2011-08-20,0,57,68,64,63
山东,2011-08-21,0,57,68,57,63
山东,2011-08-22,0,57,83,63,64
山东,2011-08-23,0,63,85,61,61
山东,2011-08-24,0,61,63,57,57
山东,2011-08-25,0,61,85,61,59
山东,2011-08-26,0,57,82,0,68
山东,2011-08-27,0,64,72,59,64
山东,2011-08-28,0,59,74,63,59
山东,2011-08-29,0,0,83,0,59
山东,2011-08-30,0,57,76,57,66
山东,2011-08-31,0,59,120,61,61
山东,2011-09-01,0,0,154,61,64
山东,2011-09-02,0,59,106,59,66
山东,2011-09-03,0,0,78,0,59
山东,2011-09-04,0,57,80,0,64
山东,2011-09-05,0,57,93,0,57
山东,2011-09-06,0,0,101,61,68
山东,2011-09-07,0,57,118,61,63
山东,2011-09-08,0,59,87,57,57
山东,2011-09-09,0,57,78,0,63
山东,2011-09-10,0,0,66,0,61
山东,2011-09-11,0,0,72,0,59
山东,2011-09-12,0,57,63,0,63
山东,2011-09-13,0,57,89,0,70
山东,2011-09-14,0,0,80,57,59
山东,2011-09-15,0,59,85,57,63
山东,2011-09-16,0,57,91,61,61
山东,2011-09-17,0,64,72,63,63
山东,2011-09-18,0,0,66,63,59
山东,2011-09-19,0,61,80,57,64
山东,2011-09-20,0,0,80,57,68
山东,2011-09-21,0,57,110,61,78
山东,2011-09-22,0,63,87,0,64
山东,2011-09-23,0,59,87,0,76
山东,2011-09-24,0,0,82,57,87
山东,2011-09-25,0,57,87,57,74
山东,2011-09-26,0,59,78,57,68
山东,2011-09-27,0,59,83,61,68
山东,2011-09-28,0,59,85,57,61
山东,2011-09-29,0,0,74,0,61
山东,2011-09-30,0,57,76,61,57
山东,2011-10-01,0,57,74,57,59
山东,2011-10-02,0,0,63,59,57
山东,2011-10-03,0,0,63,59,59
山东,2011-10-04,0,0,64,61,59
山东,2011-10-05,0,61,63,0,59
山东,2011-10-06,0,59,66,0,68
山东,2011-10-07,0,59,74,0,0
山东,2011-10-08,0,59,83,59,70
山东,2011-10-09,0,57,91,59,66
山东,2011-10-10,0,63,80,57,61
山东,2011-10-11,0,57,72,57,0
山东,2011-10-12,0,63,78,61,61
山东,2011-10-13,0,63,82,61,64
山东,2011-10-14,0,63,76,61,59
山东,2011-10-15,0,64,83,0,63
山东,2011-10-16,0,59,64,59,61
山东,2011-10-17,0,57,82,59,63
山东,2011-10-18,0,64,87,64,61
山东,2011-10-19,0,63,85,57,68
山东,2011-10-20,0,61,78,0,68
山东,2011-10-21,0,68,68,61,57
山东,2011-10-22,0,64,74,63,63
山东,2011-10-23,0,64,74,57,68
山东,2011-10-24,0,63,76,61,64
山东,2011-10-25,0,64,74,57,59
山东,2011-10-26,0,59,97,61,0
山东,2011-10-27,0,64,78,57,66
山东,2011-10-28,0,61,87,57,63
山东,2011-10-29,0,61,64,63,61
山东,2011-10-30,0,57,70,0,64
山东,2011-10-31,0,68,61,59,59
山东,2011-11-01,0,64,74,57,66
山东,2011-11-02,0,64,78,57,68
山东,2011-11-03,0,59,66,59,63
山东,2011-11-04,0,64,74,59,66
山东,2011-11-05,0,57,64,64,64
山东,2011-11-06,0,57,74,0,66
山东,2011-11-07,0,57,99,57,64
山东,2011-11-08,0,64,82,59,63
山东,2011-11-09,0,63,85,59,63
山东,2011-11-10,0,59,76,63,64
山东,2011-11-11,0,0,72,61,66
山东,2011-11-12,0,59,68,59,64
山东,2011-11-13,0,63,70,59,68
山东,2011-11-14,0,57,89,59,68
山东,2011-11-15,0,64,72,0,68
山东,2011-11-16,0,57,72,57,66
山东,2011-11-17,0,68,68,57,57
山东,2011-11-18,0,61,80,57,61
山东,2011-11-19,0,61,59,61,63
山东,2011-11-20,0,63,66,0,66
山东,2011-11-21,0,74,66,64,57
山东,2011-11-22,0,59,82,70,72
山东,2011-11-23,0,68,72,59,61
山东,2011-11-24,0,57,72,0,61
山东,2011-11-25,0,57,72,59,66
山东,2011-11-26,0,59,63,0,59
山东,2011-11-27,0,59,63,57,68
山东,2011-11-28,0,59,102,61,63
山东,2011-11-29,0,59,83,64,78
山东,2011-11-30,57,59,80,59,87
山东,2011-12-01,0,57,70,61,68
山东,2011-12-02,0,59,70,59,70
山东,2011-12-03,0,61,61,57,70
山东,2011-12-04,0,59,61,57,68
山东,2011-12-05,0,57,70,64,63
山东,2011-12-06,0,66,78,63,57
山东,2011-12-07,0,64,72,61,61
山东,2011-12-08,0,0,72,59,70
山东,2011-12-09,0,57,74,57,70
山东,2011-12-10,0,61,78,0,61
山东,2011-12-11,0,0,64,57,61
山东,2011-12-12,0,0,64,57,61
山东,2011-12-13,0,59,78,64,59
山东,2011-12-14,0,57,80,59,61
山东,2011-12-15,57,57,72,57,59
山东,2011-12-16,0,57,72,63,64
山东,2011-12-17,0,61,66,63,66
山东,2011-12-18,0,66,64,61,63
山东,2011-12-19,0,63,70,64,66
山东,2011-12-20,0,64,76,63,68
山东,2011-12-21,0,59,108,61,68
山东,2011-12-22,0,64,83,61,59
山东,2011-12-23,0,61,72,61,61
山东,2011-12-24,0,59,68,57,63
山东,2011-12-25,0,57,68,57,61
山东,2011-12-26,0,63,70,64,63
山东,2011-12-27,0,57,78,61,70
山东,2011-12-28,0,64,89,59,64
山东,2011-12-29,57,72,89,0,70
山东,2011-12-30,0,61,78,63,61
山东,2011-12-31,0,57,121,63,74
山东,2012-01-01,0,0,102,57,59
山东,2012-01-02,0,59,80,57,64
山东,2012-01-03,0,61,83,61,66
山东,2012-01-04,0,61,93,57,66
山东,2012-01-05,0,61,87,63,70
山东,2012-01-06,0,57,95,68,74
山东,2012-01-07,0,0,68,59,61
山东,2012-01-08,0,57,63,57,61
山东,2012-01-09,0,57,101,64,59
山东,2012-01-10,0,59,70,66,66
山东,2012-01-11,0,61,95,63,63
山东,2012-01-12,0,59,89,59,66
山东,2012-01-13,0,59,76,59,66
山东,2012-01-14,0,0,76,57,61
山东,2012-01-15,0,0,68,59,57
山东,2012-01-16,0,61,78,59,63
山东,2012-01-17,0,59,63,0,0
山东,2012-01-18,0,61,61,59,70
山东,2012-01-19,0,59,72,61,59
山东,2012-01-20,0,59,66,59,59
山东,2012-01-21,0,59,74,57,61
山东,2012-01-22,0,0,57,59,63
山东,2012-01-23,0,0,64,57,63
山东,2012-01-24,0,57,57,59,57
山东,2012-01-25,0,0,59,61,59
山东,2012-01-26,0,0,63,57,59
山东,2012-01-27,0,57,63,0,61
山东,2012-01-28,0,57,70,61,61
山东,2012-01-29,0,0,85,64,64
山东,2012-01-30,0,59,83,59,61
山东,2012-01-31,0,63,91,61,61
山东,2012-02-01,0,59,85,61,64
山东,2012-02-02,0,0,82,61,64
山东,2012-02-03,0,57,80,59,70
山东,2012-02-04,0,0,68,61,64
山东,2012-02-05,0,59,68,0,61
山东,2012-02-06,0,64,82,63,63
山东,2012-02-07,0,57,95,63,66
山东,2012-02-08,0,64,91,57,72
山东,2012-02-09,0,63,85,63,68
山东,2012-02-10,0,61,70,57,70
山东,2012-02-11,0,57,64,61,59
山东,2012-02-12,0,61,68,59,63
山东,2012-02-13,0,0,93,59,68
山东,2012-02-14,0,64,87,57,64
山东,2012-02-15,0,59,87,61,68
山东,2012-02-16,0,0,104,66,66
山东,2012-02-17,0,0,76,59,61
山东,2012-02-18,0,61,80,61,64
山东,2012-02-19,0,64,78,57,59
山东,2012-02-20,0,68,93,61,66
山东,2012-02-21,0,59,82,59,70
山东,2012-02-22,0,61,74,59,76
山东,2012-02-23,0,61,70,59,70
山东,2012-02-24,0,63,82,59,72
山东,2012-02-25,0,0,72,61,63
山东,2012-02-26,0,63,83,59,63
山东,2012-02-27,0,59,83,64,66
山东,2012-02-28,0,66,85,0,61
山东,2012-02-29,0,63,72,61,72
山东,2012-03-01,0,57,82,61,68
山东,2012-03-02,0,0,76,66,76
山东,2012-03-03,0,0,83,57,66
山东,2012-03-04,0,63,83,59,63
山东,2012-03-05,0,0,95,57,63
山东,2012-03-06,0,57,91,63,87
山东,2012-03-07,0,0,74,59,74
山东,2012-03-08,0,66,74,61,64
山东,2012-03-09,0,61,97,59,61
山东,2012-03-10,0,0,59,61,61
山东,2012-03-11,0,0,72,0,57
山东,2012-03-12,0,59,91,0,70
山东,2012-03-13,0,64,87,61,66
山东,2012-03-14,0,57,74,0,64
山东,2012-03-15,0,57,85,59,59
山东,2012-03-16,0,59,74,59,64
山东,2012-03-17,0,0,59,61,61
山东,2012-03-18,0,0,72,0,57
山东,2012-03-19,0,63,74,64,66
山东,2012-03-20,0,61,78,64,61
山东,2012-03-21,0,0,85,61,76
山东,2012-03-22,0,57,83,61,66
山东,2012-03-23,0,59,70,68,59
山东,2012-03-24,0,57,76,66,63
山东,2012-03-25,0,59,74,57,59
山东,2012-03-26,0,57,70,57,64
山东,2012-03-27,57,57,85,59,63
山东,2012-03-28,0,59,80,59,63
山东,2012-03-29,0,57,83,61,66
山东,2012-03-30,0,61,76,63,61
山东,2012-03-31,0,59,70,64,72
山东,2012-04-01,0,0,78,59,64
山东,2012-04-02,0,59,64,61,61
山东,2012-04-03,0,59,57,61,57
山东,2012-04-04,0,63,66,61,59
山东,2012-04-05,0,59,80,63,61
山东,2012-04-06,0,0,83,57,68
山东,2012-04-07,0,57,70,64,72
山东,2012-04-08,0,57,72,57,57
山东,2012-04-09,0,61,74,61,64
山东,2012-04-10,0,59,82,59,74
山东,2012-04-11,0,57,68,63,80
山东,2012-04-12,0,59,82,0,63
山东,2012-04-13,0,59,87,57,82
山东,2012-04-14,0,57,66,0,66
山东,2012-04-15,0,57,66,0,68
山东,2012-04-16,0,66,82,59,74
山东,2012-04-17,0,66,70,61,70
山东,2012-04-18,0,68,66,63,80
山东,2012-04-19,0,57,74,61,102
山东,2012-04-20,0,57,80,57,78
山东,2012-04-21,0,57,64,64,63
山东,2012-04-22,0,57,57,57,68
山东,2012-04-23,0,61,72,59,70
山东,2012-04-24,0,59,95,63,76
山东,2012-04-25,57,64,80,0,80
山东,2012-04-26,0,80,87,0,63
山东,2012-04-27,0,61,74,0,63
山东,2012-04-28,0,57,91,0,61
山东,2012-04-29,0,59,68,0,57
山东,2012-04-30,0,59,61,0,59
山东,2012-05-01,0,0,64,63,61
山东,2012-05-02,0,57,76,64,64
山东,2012-05-03,0,57,80,61,68
山东,2012-05-04,0,57,74,59,74
山东,2012-05-05,0,57,66,64,70
山东,2012-05-06,0,59,78,0,61
山东,2012-05-07,0,61,82,64,72
山东,2012-05-08,0,59,80,63,87
山东,2012-05-09,0,68,78,61,68
山东,2012-05-10,0,61,72,64,74
山东,2012-05-11,0,64,74,63,68
山东,2012-05-12,0,61,68,61,61
山东,2012-05-13,57,63,70,61,57
山东,2012-05-14,0,59,78,64,59
山东,2012-05-15,0,61,76,61,61
山东,2012-05-16,0,0,82,61,57
山东,2012-05-17,0,63,74,59,63
山东,2012-05-18,0,57,80,63,63
山东,2012-05-19,0,59,64,63,64
山东,2012-05-20,0,59,64,61,59
山东,2012-05-21,0,61,72,63,63
山东,2012-05-22,0,59,91,57,63
山东,2012-05-23,0,61,91,57,61
山东,2012-05-24,0,66,93,57,61
山东,2012-05-25,0,63,72,61,61
山东,2012-05-26,0,0,80,57,57
山东,2012-05-27,0,61,70,59,66
山东,2012-05-28,0,0,78,59,70
山东,2012-05-29,0,64,72,63,63
山东,2012-05-30,0,61,70,61,59
山东,2012-05-31,0,59,72,57,72
山东,2012-06-01,0,63,64,64,64
山东,2012-06-02,0,0,70,57,0
山东,2012-06-03,0,57,63,61,66
山东,2012-06-04,0,57,82,63,61
山东,2012-06-05,0,61,74,57,59
山东,2012-06-06,0,63,85,64,74
山东,2012-06-07,0,57,66,64,74
山东,2012-06-08,0,57,74,68,68
山东,2012-06-09,0,0,74,57,63
山东,2012-06-10,0,59,78,0,63
山东,2012-06-11,0,61,64,63,64
山东,2012-06-12,0,63,66,61,64
山东,2012-06-13,0,0,76,61,66
山东,2012-06-14,0,0,76,61,64
山东,2012-06-15,0,59,70,0,57
山东,2012-06-16,0,57,63,61,57
山东,2012-06-17,0,59,61,0,59
山东,2012-06-18,0,64,74,61,66
山东,2012-06-19,0,64,85,66,76
山东,2012-06-20,0,61,78,63,83
山东,2012-06-21,0,64,80,59,82
山东,2012-06-22,0,57,64,0,74
山东,2012-06-23,0,59,66,68,70
山东,2012-06-24,0,0,66,63,85
山东,2012-06-25,0,63,80,59,78
山东,2012-06-26,0,0,85,64,68
山东,2012-06-27,0,61,76,57,66
山东,2012-06-28,0,57,74,63,64
山东,2012-06-29,0,0,93,61,64
山东,2012-06-30,0,0,66,61,78
山东,2012-07-01,0,57,74,59,64
山东,2012-07-02,0,57,80,66,66
山东,2012-07-03,0,0,83,61,61
山东,2012-07-04,0,57,66,0,63
山东,2012-07-05,0,63,78,57,63
山东,2012-07-06,0,57,78,70,70
山东,2012-07-07,0,57,76,61,59
山东,2012-07-08,0,57,64,57,66
山东,2012-07-09,0,57,78,61,68
山东,2012-07-10,0,57,82,59,66
山东,2012-07-11,0,59,82,59,61
山东,2012-07-12,0,57,85,61,61
山东,2012-07-13,0,59,76,63,63
山东,2012-07-14,0,59,85,63,64
山东,2012-07-15,0,57,63,57,59
山东,2012-07-16,0,59,93,63,64
山东,2012-07-17,0,63,68,66,61
山东,2012-07-18,0,59,78,0,64
山东,2012-07-19,0,63,72,70,64
山东,2012-07-20,0,0,78,59,64
山东,2012-07-21,0,57,70,61,68
山东,2012-07-22,0,57,61,57,0
山东,2012-07-23,0,63,74,59,64
山东,2012-07-24,0,59,78,63,70
山东,2012-07-25,0,57,70,59,70
山东,2012-07-26,0,57,70,64,66
山东,2012-07-27,0,57,70,61,63
山东,2012-07-28,0,61,68,70,59
山东,2012-07-29,0,0,63,57,59
山东,2012-07-30,0,0,87,61,63
山东,2012-07-31,0,63,66,57,68
山东,2012-08-01,0,0,70,63,78
山东,2012-08-02,0,63,64,64,72
山东,2012-08-03,0,59,76,61,68
山东,2012-08-04,0,57,89,72,70
山东,2012-08-05,0,0,64,57,61
山东,2012-08-06,0,57,78,59,63
山东,2012-08-07,0,0,72,64,63
山东,2012-08-08,0,57,66,59,78
山东,2012-08-09,0,57,70,63,64
山东,2012-08-10,0,0,74,63,68
山东,2012-08-11,0,63,70,57,64
山东,2012-08-12,0,59,68,59,66
山东,2012-08-13,57,64,87,61,63
山东,2012-08-14,0,61,68,68,72
山东,2012-08-15,0,59,72,63,70
山东,2012-08-16,0,57,78,0,66
山东,2012-08-17,0,0,68,59,68
山东,2012-08-18,0,0,66,66,64
山东,2012-08-19,0,0,72,66,66
山东,2012-08-20,0,59,72,61,68
山东,2012-08-21,0,61,68,63,66
山东,2012-08-22,0,57,76,74,61
山东,2012-08-23,0,0,66,61,63
山东,2012-08-24,0,57,66,0,57
山东,2012-08-25,0,57,64,61,66
山东,2012-08-26,0,57,66,61,59
山东,2012-08-27,0,0,78,68,63
山东,2012-08-28,0,0,82,57,57
山东,2012-08-29,0,59,72,57,78
山东,2012-08-30,0,61,72,59,85
山东,2012-08-31,0,0,74,64,66
山东,2012-09-01,0,61,66,0,66
山东,2012-09-02,0,0,70,61,64
山东,2012-09-03,59,57,87,66,83
山东,2012-09-04,0,61,68,59,74
山东,2012-09-05,0,57,82,68,61
山东,2012-09-06,0,57,83,61,68
山东,2012-09-07,0,57,83,59,78
山东,2012-09-08,0,57,72,72,64
山东,2012-09-09,0,57,57,0,61
山东,2012-09-10,0,64,74,61,61
山东,2012-09-11,0,0,82,63,70
山东,2012-09-12,0,59,82,64,74
山东,2012-09-13,0,59,66,61,74
山东,2012-09-14,0,57,63,57,57
山东,2012-09-15,0,0,61,64,70
山东,2012-09-16,0,57,63,61,70
山东,2012-09-17,0,59,70,70,72
山东,2012-09-18,0,0,80,61,63
山东,2012-09-19,0,0,66,61,85
山东,2012-09-20,0,0,78,59,80
山东,2012-09-21,0,0,70,61,72
山东,2012-09-22,0,0,74,61,63
山东,2012-09-23,0,0,85,61,57
山东,2012-09-24,0,0,87,64,68
山东,2012-09-25,0,57,76,57,72
山东,2012-09-26,61,0,68,63,68
山东,2012-09-27,0,61,70,72,76
山东,2012-09-28,0,0,63,63,66
山东,2012-09-29,0,0,63,59,61
山东,2012-09-30,0,0,63,57,61
山东,2012-10-01,0,0,59,0,70
山东,2012-10-02,0,0,57,63,61
山东,2012-10-03,0,0,63,57,59
山东,2012-10-04,0,0,61,0,64
山东,2012-10-05,0,0,64,61,63
山东,2012-10-06,0,57,63,70,63
山东,2012-10-07,0,57,61,59,63
山东,2012-10-08,0,57,74,59,83
山东,2012-10-09,0,64,91,59,70
山东,2012-10-10,0,66,72,63,64
山东,2012-10-11,57,59,68,57,61
山东,2012-10-12,0,0,66,61,64
山东,2012-10-13,0,57,91,59,0
山东,2012-10-14,0,0,70,0,63
山东,2012-10-15,0,59,70,63,70
山东,2012-10-16,0,59,78,59,63
山东,2012-10-17,0,59,76,61,72
山东,2012-10-18,0,57,80,61,61
山东,2012-10-19,0,0,74,64,57
山东,2012-10-20,0,57,68,59,61
山东,2012-10-21,0,57,80,59,61
山东,2012-10-22,0,57,91,57,57
山东,2012-10-23,0,61,82,63,68
山东,2012-10-24,0,61,76,57,66
山东,2012-10-25,0,59,83,68,80
山东,2012-10-26,0,57,87,63,63
山东,2012-10-27,0,0,64,61,66
山东,2012-10-28,0,57,61,59,59
山东,2012-10-29,61,57,68,59,63
山东,2012-10-30,0,59,68,66,70
山东,2012-10-31,0,59,74,63,68
山东,2012-11-01,0,64,80,66,66
山东,2012-11-02,0,0,72,61,64
山东,2012-11-03,0,57,87,68,57
山东,2012-11-04,0,0,66,59,63
山东,2012-11-05,0,57,83,61,63
山东,2012-11-06,57,59,89,64,64
山东,2012-11-07,0,0,74,68,68
山东,2012-11-08,0,63,91,70,68
山东,2012-11-09,0,0,64,64,68
山东,2012-11-10,0,0,83,61,64
山东,2012-11-11,0,0,66,63,66
山东,2012-11-12,0,57,80,57,66
山东,2012-11-13,0,0,89,57,70
山东,2012-11-14,0,57,70,68,64
山东,2012-11-15,57,0,66,57,64
山东,2012-11-16,0,61,64,64,59
山东,2012-11-17,0,0,70,57,59
山东,2012-11-18,0,57,63,64,61
山东,2012-11-19,0,0,97,59,61
山东,2012-11-20,0,59,78,64,59
山东,2012-11-21,0,59,78,63,63
山东,2012-11-22,0,61,80,64,66
山东,2012-11-23,0,63,101,0,64
山东,2012-11-24,0,0,70,63,59
山东,2012-11-25,0,57,64,63,78
山东,2012-11-26,0,59,72,63,72
山东,2012-11-27,0,57,91,59,66
