区块链
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
8
""
""
17
""
""
8
""
8
16
8
""
""
8
""
""
8
8
8
""
8
24
41
49
49
66
42
42
66
41
50
75
75
100
100
95
116
128
96
88
103
113
116
117
116
119
137
159
167
156
153
158
145
208
241
237
189
219
202
189
178
178
167
170
193
172
164
180
168
198
165
212
167
160
197
209
209
190
141
205
175
165
175
162
168
178
189
179
177
157
191
211
222
238
210
216
204
229
222
201
204
222
195
214
212
235
271
252
264
288
294
296
284
291
267
270
288
328
462
368
419
468
346
289
259
193
265
279
249
247
260
278
297
328
370
430
555
451
674
2067
1506
1102
994
1193
887
1345
1911
1993
1688
1584
1455
1164
1373
1293
1297
1107
1212
1268
1367
1500
1332
1074
780
836
804
984
867
896
834
827
763
838
625
645
556
473
501
412
704
652
672
593
565
510
527
519
618
522
479
378
349
369
306
266
261
259
323
387
445
414
415
379
392
643
466
449
451
314
380
441
399
411
568
504
605
604
428
396
387
412
377
369
355
386
375
387
376
420
416
289
369
374
2968
3975
1590
1224
1093
826
851
801
715
605
497
455
386
225
255
372
393
470
457
615
513
417
422
403
363
436
451
357
360
436
366
408
396
387
372
353
432
549
408
436
463
424
392
417
403
430
482
488
510
375
404
504
437
478
455
431
416
424
404
393
413
382
325
372
327
304
293
304
274
337
388
427
433
481
458
392
409
438
423
352
371
457
413
381
318
350
311
327
317
295
279
278
253
244
276
270
275
287
387
347
315
302
294
360
358
358
356
349
371
336
358
362
345
338
297
298
286
273
258
249
316
302
363
377
340
370
367
368
350
350
331
329
317
374
368
353
300
304
309
298
289
275
254
274
262
266
246
261
261
292
366
315
303
284
268
324
314
287
294
294
287
267
245
243
203
186
217
209
216
180
186
221
253
258
292
265
263
268
273
266
266
267
260
215
211
