点对点网络
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
16
8
""
8
8
""
8
""
8
24
8
""
8
""
""
8
8
8
8
8
""
""
8
8
8
""
8
""
16
""
""
""
""
8
""
16
8
""
""
""
""
""
8
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
8
8
""
""
8
8
""
""
8
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
17
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
""
8
""
""
""
26
8
""
""
8
""
""
""
11
8
""
8
""
8
""
""
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
17
8
8
""
8
9
17
25
16
8
""
""
""
""
8
""
8
""
16
8
8
9
9
8
""
""
8
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
8
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
24
""
""
""
""
""
8
""
""
""
8
8
8
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
8
8
""
8
8
""
""
""
8
""
""
8
""
""
""
""
""
16
""
""
""
""
""
""
8
8
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
8
""
""
""
""
""
""
""
16
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
9
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
8
""
8
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
