分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
""
8
8
16
""
8
16
16
""
17
""
8
16
8
24
""
8
8
""
8
""
8
25
17
8
17
8
25
""
""
17
""
""
8
9
16
8
8
8
""
8
24
8
17
8
16
8
25
16
17
25
8
17
24
33
8
16
9
8
8
25
16
16
9
""
9
8
16
16
16
24
""
17
33
16
8
8
34
17
16
9
24
8
16
24
24
24
8
16
8
""
16
8
16
33
16
25
33
17
24
25
16
41
""
33
8
8
33
8
44
17
24
26
33
24
17
17
33
""
""
25
17
""
26
33
8
17
24
26
16
43
33
41
33
42
57
25
8
33
33
25
33
25
24
44
41
25
26
33
24
25
24
25
17
8
41
17
8
17
17
25
24
24
16
24
17
42
16
26
25
33
16
25
8
""
33
""
16
26
33
33
49
42
33
25
41
33
25
33
42
41
33
41
33
33
33
41
24
24
34
49
33
43
25
17
25
33
17
17
27
24
8
8
25
25
41
8
25
8
26
33
8
33
8
8
""
""
""
""
""
8
""
""
""
""
17
8
16
16
8
""
8
8
16
16
""
8
""
""
8
8
16
16
""
16
24
8
8
41
25
33
25
25
8
41
16
17
33
17
17
25
17
17
33
25
17
16
16
17
8
33
8
8
33
33
16
33
41
33
17
33
42
25
33
33
33
8
42
33
17
16
16
17
24
16
8
8
8
25
""
""
8
16
24
17
8
8
24
17
24
8
25
8
8
33
33
25
8
24
16
17
16
8
8
34
16
25
25
58
33
""
33
8
17
17
33
24
8
""
""
25
25
16
25
24
17
24
17
24
8
8
16
24
17
25
17
17
8
25
16
24
33
25
17
33
8
25
41
""
8
25
8
17
""
17
16
41
""
25
16
8
24
17
8
41
25
8
19
