直销银行
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
16
41
70
87
75
50
42
49
49
41
33
8
26
16
24
57
41
17
24
""
""
41
8
41
100
84
57
83
82
49
78
76
75
50
66
35
49
59
44
49
84
66
75
42
41
43
49
58
76
91
93
95
78
84
67
52
70
92
70
58
94
78
122
113
109
90
84
86
84
76
88
96
77
83
76
69
86
109
120
85
90
106
95
84
87
72
76
97
90
110
93
120
106
122
126
124
120
118
99
107
99
113
117
94
112
114
105
82
86
107
115
115
123
89
171
138
108
116
112
99
95
116
106
86
92
86
60
112
87
119
77
92
93
75
67
98
66
76
85
84
83
67
83
57
33
54
72
68
68
83
67
60
51
50
42
68
101
42
84
74
41
75
60
76
68
33
67
83
95
101
58
42
52
61
77
75
42
68
83
86
96
62
120
80
95
85
85
85
85
68
76
100
75
101
95
76
57
68
92
104
94
110
101
77
87
105
90
105
85
69
67
84
24
75
58
102
77
86
78
96
76
111
106
126
89
115
88
95
103
95
99
59
80
95
93
111
86
94
60
95
97
92
88
76
92
50
60
67
59
68
84
66
59
67
85
59
93
76
50
75
75
33
67
59
41
50
93
93
58
41
58
49
42
49
83
83
66
8
59
25
59
66
17
76
33
41
66
58
59
49
50
25
50
34
49
34
33
41
24
33
24
41
33
33
66
49
50
8
16
49
16
33
17
33
17
17
24
25
41
8
66
49
33
42
66
58
24
43
58
58
33
25
41
8
50
67
24
42
41
41
50
58
33
9
25
17
17
41
58
25
25
33
34
50
16
41
59
33
25
41
42
49
41
33
50
8
41
25
8
26
17
41
9
16
33
25
50
49
79
58
90
94
87
59
77
66
49
25
49
41
51
57
33
41
33
41
17
41
""
9
34
16
41
33
25
17
33
""
9
24
9
24
25
""
""
25
16
41
25
26
16
8
8
8
8
25
17
9
25
8
25
17
25
50
33
8
17
""
8
25
25
24
17
25
24
28
16
16
8
16
8
8
8
16
9
8
16
33
25
8
8
17
42
8
25
8
25
""
8
""
34
16
24
16
8
""
8
8
25
16
17
""
17
16
8
""
""
33
8
""
8
8
""
16
25
16
9
8
8
16
17
8
8
29
