网联
57
50
33
33
24
16
41
50
42
16
25
41
26
42
16
26
43
25
17
17
24
25
17
17
""
""
17
8
16
17
16
25
33
16
8
8
24
8
""
17
16
""
25
8
24
24
24
""
16
8
25
16
25
8
""
17
25
41
33
25
16
8
33
25
41
33
33
8
24
25
8
""
""
16
8
17
33
33
8
8
9
16
""
16
8
""
8
8
8
8
17
8
""
""
8
16
""
""
8
""
9
16
""
""
""
""
8
8
""
""
""
""
8
8
""
16
16
""
""
""
8
""
""
8
8
16
""
16
""
8
8
8
8
""
16
""
16
""
""
8
8
8
16
24
8
""
""
8
""
17
""
""
""
16
""
""
""
8
""
8
""
""
""
""
9
""
""
""
""
""
8
""
""
8
8
16
8
8
""
8
8
""
""
""
9
""
""
""
""
""
8
""
""
""
8
""
16
""
""
""
""
""
""
17
""
""
8
8
""
""
8
8
8
""
""
""
8
""
""
8
8
8
""
""
""
""
""
""
8
17
""
""
""
""
8
8
""
""
""
""
""
8
""
""
""
""
8
""
""
""
8
""
8
""
""
16
8
""
8
""
""
8
8
8
""
8
8
""
8
""
8
""
""
""
""
""
""
16
""
""
8
""
8
""
""
16
""
16
""
""
""
24
68
8
24
16
""
8
""
16
16
""
""
""
25
""
16
17
17
68
24
8
8
8
16
8
17
16
""
""
8
""
17
24
""
17
61
78
51
42
33
25
8
33
16
8
24
""
""
58
76
33
25
41
96
222
135
110
143
130
106
85
78
83
98
135
61
123
123
109
85
102
74
78
74
76
87
68
69
67
52
83
34
100
98
101
93
85
134
125
129
104
112
102
137
124
123
104
95
70
84
139
113
101
76
33
66
76
42
50
84
49
86
84
50
16
50
82
51
33
57
84
74
67
68
93
50
78
41
50
68
50
17
33
25
76
67
59
68
41
16
49
67
66
65
33
83
25
57
26
42
58
58
33
50
25
33
25
17
41
33
41
25
25
8
16
25
""
25
41
33
50
25
51
58
50
16
25
17
33
33
16
25
16
24
16
24
8
""
33
57
33
50
41
33
33
49
33
17
25
24
49
17
8
8
33
33
17
24
25
17
33
8
16
41
33
16
41
""
8
8
58
26
42
34
41
25
33
16
17
42
16
8
33
8
25
24
8
16
33
17
34
27
33
24
34
24
25
24
8
24
""
""
16
24
25
8
25
8
24
8
25
8
8
16
16
25
17
24
24
16
17
8
17
16
41
8
17
17
16
24
33
""
26
8
8
17
""
16
""
17
16
34
34
27
58
34
25
24
""
33
33
25
66
16
8
""
8
25
41
24
""
8
33
25
8
25
25
9
8
33
49
8
24
25
16
9
16
25
""
24
41
8
16
17
8
8
16
33
17
""
41
8
16
24
""
""
25
33
34
""
25
34
42
19
