电子银行
57
43
60
51
59
33
53
61
41
51
51
58
60
51
49
44
60
50
25
52
43
51
50
33
36
33
43
52
42
43
43
35
41
60
51
59
33
42
59
51
60
60
53
52
51
33
43
43
50
42
51
33
51
51
43
33
34
59
61
51
33
35
35
44
61
43
41
44
52
45
42
50
51
59
33
61
34
42
50
50
42
43
41
51
50
17
59
50
42
34
25
25
49
34
41
50
50
34
17
42
25
58
33
41
8
24
51
33
33
17
24
26
34
33
25
33
42
33
24
41
25
25
33
24
41
33
50
41
16
51
41
83
92
67
58
55
42
51
41
33
41
58
42
67
33
42
66
50
50
24
67
65
82
78
59
58
83
67
66
33
75
41
41
75
49
69
82
66
100
68
58
34
36
33
57
92
58
66
58
16
66
75
50
74
74
58
59
58
58
83
82
75
74
91
74
25
102
74
51
76
75
75
86
84
67
85
76
67
66
75
35
75
42
66
59
50
33
42
83
83
58
41
59
58
59
33
16
43
49
42
16
57
84
49
42
58
57
50
79
66
33
58
76
82
83
59
59
58
67
76
66
67
60
58
67
94
86
60
66
94
77
49
70
50
67
50
33
33
67
60
50
24
41
24
33
76
41
58
33
67
42
74
34
50
16
42
57
58
41
33
74
58
34
41
41
42
49
16
52
69
62
49
42
41
42
33
58
58
51
33
41
25
24
16
58
49
67
49
33
34
17
41
58
41
8
74
41
16
33
24
16
17
41
41
41
24
50
49
49
58
33
41
24
52
49
42
66
49
49
25
42
41
17
24
33
41
34
41
33
49
58
41
41
67
16
50
25
24
41
49
42
50
42
42
42
33
49
57
66
8
33
43
25
58
79
34
50
51
58
42
41
58
25
33
50
42
43
50
58
74
60
51
82
34
42
33
41
33
65
49
24
25
59
49
50
33
33
50
85
8
8
""
41
16
49
41
33
25
66
33
52
16
33
8
16
41
49
49
33
8
49
16
17
8
16
34
25
16
33
42
41
50
24
16
25
16
43
33
50
33
33
41
33
43
57
25
24
33
33
41
41
41
50
17
25
42
49
25
33
33
76
41
41
41
41
41
41
41
33
25
50
16
50
50
49
42
66
41
8
24
49
9
50
33
33
34
41
34
41
17
41
49
41
49
33
16
49
41
16
25
17
50
50
""
33
17
33
25
26
33
16
25
8
33
41
17
8
8
16
33
""
47
24
24
25
16
25
33
16
16
25
33
8
33
33
16
18
8
16
33
24
16
8
33
8
8
17
25
24
42
8
16
42
33
16
24
""
16
16
""
16
16
25
17
8
16
16
16
33
24
16
25
16
33
25
49
""
26
25
16
33
25
41
""
16
""
16
25
49
33
16
""
16
8
""
24
16
8
25
24
8
9
16
49
""
8
17
""
16
""
25
16
17
8
8
16
24
33
""
16
8
8
8
8
10
