数字货币
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
""
8
""
""
""
""
""
""
""
8
8
""
""
""
""
""
8
16
17
36
43
43
17
17
""
""
17
8
""
""
17
18
25
24
25
16
17
16
25
8
""
33
""
8
16
24
9
25
8
8
""
8
16
8
16
8
8
33
16
""
9
24
41
9
49
8
26
""
8
25
17
25
42
45
41
44
41
25
50
41
33
17
25
26
17
9
25
43
45
50
58
33
41
41
42
42
54
53
43
44
59
51
62
52
51
44
61
74
135
97
113
113
107
102
119
181
155
192
224
225
197
207
199
155
140
141
137
131
132
133
135
136
699
274
172
263
279
212
182
171
182
173
171
174
174
163
164
163
172
168
175
166
157
161
164
161
160
161
170
155
156
153
158
158
174
166
153
152
146
142
156
159
160
154
127
463
390
241
200
196
190
267
234
199
173
164
310
361
290
287
268
297
299
312
310
342
414
380
315
318
323
325
416
336
353
409
484
457
393
371
320
291
314
350
362
343
391
504
389
334
282
220
220
227
230
230
231
229
246
308
344
373
435
407
584
688
614
461
427
429
286
426
534
574
483
559
494
397
457
483
513
508
509
426
410
438
506
498
469
458
453
419
430
410
452
438
445
418
372
333
324
268
261
274
339
371
308
303
291
317
314
286
273
256
277
255
234
243
227
216
213
164
240
273
263
267
262
272
263
283
310
306
309
261
338
399
361
434
453
400
462
487
349
405
301
288
293
317
381
630
637
505
438
517
741
360
652
496
570
1048
619
545
482
404
331
553
452
400
366
376
381
219
194
302
360
491
456
497
463
359
338
333
567
2787
2022
1243
1301
1081
977
893
715
639
539
509
636
931
862
978
1047
1313
1577
1979
1682
1487
1346
1230
1247
797
1371
2316
1599
1533
1211
909
928
885
783
870
798
845
902
1036
775
702
645
605
556
772
996
894
726
646
1091
1119
1006
1314
1231
1004
1091
1338
1166
815
607
582
522
598
474
445
465
422
380
426
427
485
486
496
569
443
453
413
388
462
514
506
504
496
449
770
736
575
574
485
469
900
631
685
532
391
916
895
701
682
552
537
609
805
687
555
508
497
424
574
492
411
403
428
474
414
381
347
353
358
374
329
355
365
330
326
335
356
353
322
277
396
334
341
381
384
361
327
301
307
280
253
225
254
261
220
226
316
329
315
294
316
322
321
285
285
306
311
409
471
297
