点对点网络
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
16
8
""
17
16
16
8
16
8
17
8
16
8
8
""
8
17
9
25
33
8
8
17
25
8
17
""
""
8
8
""
""
8
8
""
""
8
""
""
8
8
8
8
24
""
""
8
9
""
8
""
""
8
""
8
8
""
""
8
""
""
""
8
""
""
8
8
8
16
""
8
""
8
8
""
8
9
8
""
""
17
""
8
8
8
""
""
""
""
""
""
""
16
""
""
""
8
""
""
16
""
""
""
17
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
9
""
8
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
16
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
""
8
""
8
""
""
""
""
8
""
""
""
""
""
""
""
9
8
""
8
""
17
""
8
8
""
""
""
""
8
""
""
8
8
17
8
""
8
8
""
""
16
8
""
8
8
""
16
""
""
""
""
8
8
16
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
8
""
""
8
8
""
""
""
""
""
""
""
8
""
""
""
8
""
8
""
""
""
8
8
""
""
""
""
""
8
""
8
""
""
8
16
""
""
""
""
""
""
""
""
""
8
""
8
""
8
""
8
16
8
""
8
8
8
24
9
8
8
8
""
""
""
8
8
""
""
""
8
""
""
8
""
""
""
8
""
""
25
""
""
""
8
""
8
""
""
""
8
""
8
""
8
""
8
16
16
8
""
8
""
8
8
""
8
8
17
16
""
""
16
8
8
""
""
8
8
""
""
""
""
""
""
8
""
""
""
""
""
8
""
8
""
""
8
""
16
""
""
""
8
""
""
""
""
""
8
""
8
""
8
""
""
8
8
""
""
""
8
""
""
8
""
8
16
8
""
""
8
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
""
""
8
8
""
""
17
8
""
8
""
""
""
""
""
""
""
""
""
""
8
16
8
""
8
25
""
8
8
""
""
16
""
""
""
""
""
""
""
""
8
8
""
16
""
""
8
""
""
16
""
""
""
