大数据
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
16
8
17
8
8
25
8
8
8
16
8
25
8
8
17
17
25
8
17
16
17
25
17
25
25
25
25
52
42
8
50
42
42
25
42
""
9
43
34
52
42
33
42
43
59
64
59
51
51
52
54
51
52
41
43
42
34
52
42
35
43
50
49
52
50
54
70
51
62
51
52
60
58
52
60
50
61
46
59
52
52
42
51
61
43
52
43
51
55
66
53
62
61
62
54
60
51
52
61
53
62
53
56
53
43
61
62
62
63
68
62
61
54
43
53
64
54
63
84
70
82
61
65
67
68
68
56
64
67
66
57
53
48
43
68
67
65
66
63
64
56
51
66
68
67
66
64
62
66
66
66
63
55
63
62
63
63
53
55
64
63
61
58
55
63
62
64
67
66
65
63
62
64
62
55
66
65
69
71
68
64
67
65
57
54
53
36
59
65
62
65
55
34
65
64
65
64
63
53
54
53
63
52
53
53
53
52
63
62
61
56
52
51
53
62
66
54
52
53
60
52
61
66
35
66
66
61
69
65
68
67
55
55
55
67
62
52
60
51
62
62
63
44
50
52
66
62
62
61
65
66
67
63
57
64
60
53
63
58
65
63
62
55
53
69
78
87
114
112
70
81
92
105
96
108
107
110
110
112
113
111
129
126
111
105
111
108
119
122
71
81
67
82
113
115
121
99
84
94
100
105
113
90
114
90
117
102
120
99
89
89
106
92
86
89
69
89
95
82
89
89
96
111
88
113
70
104
70
94
95
106
110
129
80
122
101
86
98
96
70
41
17
41
25
110
77
95
71
33
104
116
79
107
124
106
105
51
103
91
95
51
50
58
66
68
34
41
76
86
68
85
87
96
94
78
85
51
86
77
104
97
95
50
113
96
101
95
106
70
93
80
56
88
95
86
42
83
16
66
33
49
50
85
76
67
78
58
33
25
67
52
51
52
75
76
69
51
33
25
78
58
41
51
25
66
50
59
84
49
49
50
43
43
85
50
42
68
78
96
72
78
77
62
69
43
67
85
34
77
84
76
68
68
24
42
53
62
62
68
68
77
60
62
42
84
69
58
50
76
91
50
51
51
59
58
34
16
49
49
25
58
67
42
99
67
69
84
77
67
122
92
85
43
95
67
83
86
86
67
83
50
59
77
100
25
85
58
84
69
77
84
66
66
33
58
93
75
42
67
67
58
57
59
34
41
60
33
42
58
43
17
33
33
42
84
67
67
58
59
58
58
58
67
76
104
67
74
60
75
25
41
43
50
33
18
41
66
58
61
58
57
76
60
42
67
17
82
50
43
30
