人工智能
""
8
""
""
""
8
""
8
""
16
25
""
8
8
16
""
""
8
""
8
8
""
17
8
8
8
16
16
""
8
""
8
8
8
8
34
8
8
17
16
8
17
""
24
8
25
33
8
17
16
16
8
16
17
16
""
17
9
8
8
""
16
25
8
""
""
8
17
18
""
33
8
17
33
25
8
16
""
""
""
8
17
""
""
""
24
8
8
8
""
25
24
8
25
24
25
24
16
8
17
""
24
8
8
24
""
9
8
33
8
17
24
8
8
16
16
9
8
8
25
25
""
""
8
8
17
""
""
16
""
25
8
24
16
8
17
""
17
26
8
""
16
42
17
25
24
25
24
24
25
26
41
34
50
34
26
17
8
9
24
""
8
25
9
8
""
8
16
35
16
""
""
9
17
25
34
25
8
16
16
8
17
""
33
33
33
33
8
16
17
8
""
33
8
8
8
8
33
17
25
42
49
50
17
33
33
16
33
33
24
17
41
25
16
24
8
""
16
41
34
41
25
42
17
42
16
33
24
8
42
41
17
16
25
25
25
24
33
16
59
25
16
16
33
33
17
33
59
33
42
25
25
50
25
17
42
25
42
16
42
42
60
35
42
42
16
42
17
26
51
33
52
63
60
53
52
59
43
52
52
51
42
51
43
24
43
60
26
17
42
35
25
33
33
8
25
33
25
17
43
34
33
43
41
42
44
25
49
42
58
43
24
58
42
61
51
43
25
33
33
41
51
60
52
52
61
42
17
34
33
42
58
42
50
53
60
52
60
52
61
51
75
69
92
103
94
61
80
99
134
120
97
87
95
103
110
100
86
93
94
99
106
130
113
106
103
85
69
78
76
52
68
68
68
84
92
80
102
87
76
74
66
34
65
58
65
84
74
42
52
41
77
68
24
58
24
77
38
36
17
17
41
41
26
25
58
24
41
85
60
58
60
74
68
69
68
58
58
76
58
16
67
33
16
58
57
58
83
75
92
50
25
53
68
50
58
25
52
41
33
49
33
25
33
25
33
16
33
41
16
66
8
33
66
58
51
59
42
66
25
42
82
83
57
50
58
52
33
59
67
66
42
41
16
50
17
65
33
17
41
44
57
25
33
33
49
58
58
41
41
50
25
50
43
41
41
61
50
58
33
25
25
""
""
24
17
41
16
33
8
34
16
16
8
33
8
58
42
42
25
16
17
17
41
16
25
25
16
8
33
16
33
24
25
33
17
41
25
50
17
25
33
26
42
50
9
41
33
33
26
33
17
24
8
8
17
25
25
17
17
8
25
8
33
42
25
25
17
24
17
25
8
17
41
25
25
24
24
25
""
33
41
17
17
16
33
24
33
8
17
50
33
25
33
33
49
16
33
33
33
25
42
24
25
41
17
16
33
16
""
25
26
16
33
16
33
33
33
17
8
33
24
16
33
33
33
33
25
33
8
24
50
68
50
67
41
24
50
75
94
50
44
42
51
39
