智能化
""
16
""
8
8
""
8
8
33
24
8
41
41
8
16
8
33
25
16
8
25
16
16
17
24
""
26
8
8
25
8
17
17
16
16
25
8
8
24
24
17
33
25
17
8
16
25
17
8
17
33
24
16
25
""
8
16
16
26
8
16
25
42
33
17
16
16
25
26
41
8
50
8
25
25
25
8
24
16
17
16
26
16
8
17
8
16
8
8
8
26
""
""
""
8
8
8
8
8
17
16
""
25
8
8
8
8
24
8
8
8
8
24
8
""
24
49
16
8
8
16
33
""
33
33
17
17
24
8
""
8
25
33
8
8
33
8
33
8
25
16
41
33
16
8
24
18
24
17
41
25
16
17
8
16
8
""
8
16
24
8
""
8
9
16
41
17
8
""
24
16
24
33
24
16
16
41
17
8
24
16
17
""
16
""
""
8
16
33
8
8
16
24
""
41
24
41
8
17
33
17
8
""
49
16
16
25
8
8
""
25
33
17
8
17
25
9
""
24
42
33
33
41
16
26
66
24
16
42
51
66
58
70
68
62
58
60
42
42
60
53
62
65
91
61
61
78
61
49
69
60
51
51
75
67
82
51
58
58
67
67
43
42
50
17
51
50
43
49
33
17
67
50
49
42
41
33
33
50
42
58
49
59
33
42
59
42
82
50
33
41
42
24
58
33
41
34
33
52
49
58
60
83
25
34
42
25
33
41
41
33
16
25
41
9
42
49
25
25
24
41
25
50
49
67
49
24
33
51
50
16
42
24
58
41
33
33
58
42
24
57
41
50
41
33
50
34
33
33
65
26
50
58
33
66
25
45
58
59
50
66
42
58
58
51
50
50
58
24
33
41
25
16
49
58
25
51
59
75
33
58
33
75
82
91
60
51
58
75
50
50
101
74
50
66
43
57
41
58
66
41
34
84
33
33
33
58
50
59
66
75
66
60
65
84
58
65
58
50
42
49
24
25
""
66
17
66
75
76
67
93
58
67
68
67
59
77
67
83
50
51
49
75
102
66
68
42
75
50
33
33
75
41
67
33
41
68
41
33
59
83
91
76
59
67
85
51
33
25
76
66
58
49
16
17
16
58
33
41
76
76
77
50
67
50
50
93
59
67
59
74
59
78
50
50
34
76
83
83
92
68
76
76
58
83
50
33
84
91
25
66
101
85
74
67
60
51
66
75
76
92
86
67
67
42
59
92
83
25
42
66
66
101
101
84
92
83
58
84
60
67
77
92
69
33
66
59
101
85
67
50
74
41
74
50
75
66
91
66
101
51
68
58
66
67
59
25
75
83
100
92
58
76
84
74
59
42
66
66
41
92
74
78
87
93
86
103
88
77
112
77
94
92
84
69
94
76
93
84
93
67
93
75
41
51
25
59
67
67
84
68
77
99
58
33
68
84
76
76
92
76
66
67
58
86
33
57
41
33
9
8
65
42
50
93
66
75
67
91
67
101
93
84
66
68
