分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
41
""
""
8
""
""
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
8
25
""
""
""
""
16
""
""
""
17
8
""
""
""
""
""
""
""
""
""
16
""
16
8
8
""
""
""
""
""
8
16
""
""
8
""
""
""
16
""
8
""
""
8
""
""
8
17
""
8
""
""
""
""
""
16
8
""
""
""
8
8
""
""
""
""
8
""
""
""
8
8
""
8
""
""
""
8
""
""
""
""
17
8
8
8
""
""
""
8
17
16
16
8
41
""
8
""
""
8
33
16
""
8
24
17
16
16
8
16
16
""
8
16
25
8
16
""
16
8
16
8
""
8
8
""
25
33
8
33
8
24
24
8
24
24
16
17
16
8
16
25
8
24
8
16
8
8
25
16
25
16
16
""
25
8
8
16
8
25
17
17
""
17
""
8
8
8
17
25
8
8
8
8
16
16
17
17
8
41
41
33
25
9
8
8
16
8
16
17
8
33
""
8
8
17
16
33
""
33
16
24
33
16
8
24
8
8
8
16
16
41
24
""
33
""
25
16
8
""
8
8
8
""
""
8
""
8
8
24
""
8
17
8
""
""
8
16
8
25
25
""
8
24
17
""
""
8
16
24
8
25
8
16
26
33
25
25
25
""
8
33
24
25
8
25
25
33
17
25
24
33
24
17
16
8
24
8
""
8
8
41
33
49
8
33
17
25
25
17
""
8
17
16
17
16
33
17
25
""
16
8
9
25
8
8
16
33
24
16
8
17
17
16
33
16
8
8
33
17
42
50
66
25
16
8
24
24
8
""
8
8
8
35
25
41
24
17
16
16
16
33
16
24
8
8
""
16
8
25
33
17
8
25
16
16
8
""
8
8
25
""
16
8
""
8
33
8
""
16
16
16
16
8
8
""
""
16
8
""
""
8
24
33
8
""
""
8
8
17
8
8
25
""
10
