区块链
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
11
""
""
""
""
""
""
""
""
""
""
""
""
8
""
16
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
9
""
25
17
""
""
8
""
""
8
8
9
""
""
17
43
34
41
8
33
33
17
42
75
94
117
59
69
79
59
104
114
106
111
128
125
133
123
108
132
139
137
128
133
129
140
173
173
168
154
162
153
216
253
249
216
242
244
198
193
210
191
159
191
188
197
174
178
191
169
194
181
168
201
206
197
185
165
226
211
196
191
182
192
196
207
212
209
160
213
226
219
274
240
255
259
287
242
199
227
219
243
265
246
273
315
292
302
357
347
354
329
329
306
321
329
361
566
463
555
625
467
338
306
219
295
301
285
285
317
323
368
410
498
534
714
579
952
2816
1850
1448
1394
1549
1172
1686
2395
2461
2035
1831
1640
1321
1480
1436
1425
1236
1336
1423
1489
1586
1483
1238
970
1018
1060
1238
1148
1157
1054
1087
930
1079
836
845
687
649
622
568
834
785
865
738
692
661
693
659
795
742
688
517
508
546
460
381
375
346
508
507
615
524
503
455
513
821
585
583
564
417
504
573
517
526
776
656
744
735
545
500
452
539
493
446
438
467
497
496
462
515
498
367
471
483
4219
5740
2024
1550
1411
1187
1272
1091
1000
910
779
713
626
366
393
621
673
745
750
939
869
742
747
704
609
662
716
582
591
692
585
678
662
655
681
580
665
894
746
829
785
686
600
663
657
682
723
730
740
516
599
691
622
703
660
640
691
658
601
616
666
616
542
588
494
482
452
432
632
656
607
642
653
658
667
571
565
624
632
569
642
670
595
562
491
517
470
464
408
396
368
428
331
349
357
412
384
385
480
449
394
357
344
407
487
437
467
449
463
466
453
470
463
454
429
387
391
374
349
322
435
445
457
511
463
456
507
504
475
524
523
502
496
507
474
438
380
403
418
395
403
389
348
377
366
342
331
342
332
386
363
360
364
334
298
338
360
352
349
342
346
334
303
302
286
251
253
262
269
232
258
305
326
308
387
372
344
393
329
348
335
360
351
268
246
