直销银行
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41
76
58
59
83
17
24
42
25
16
""
41
33
25
24
16
8
16
9
8
24
33
41
96
84
67
74
33
44
92
87
65
57
33
42
75
50
33
66
33
50
16
16
51
93
100
59
76
78
53
75
75
67
70
68
95
85
103
75
104
123
118
114
110
121
77
85
60
111
115
112
68
116
58
68
95
85
87
95
130
85
104
111
110
85
79
124
104
118
93
120
109
97
86
108
120
127
116
99
105
95
112
70
109
68
85
83
79
119
107
112
94
96
154
119
119
134
69
97
76
104
86
94
109
50
41
90
77
93
67
105
102
103
84
74
93
101
76
93
120
77
51
43
51
87
108
59
67
94
98
92
66
60
83
43
91
59
74
66
33
42
51
100
95
50
110
74
60
100
74
43
49
86
101
85
58
74
84
95
111
71
95
88
87
88
51
75
93
50
68
103
58
76
76
93
77
85
96
111
114
82
75
97
102
129
97
103
112
79
95
95
84
85
81
100
105
95
104
107
95
104
93
116
107
101
116
81
107
93
110
59
95
90
104
108
105
87
85
78
95
94
92
68
77
114
110
76
97
86
82
69
84
92
59
76
95
76
93
83
101
58
68
77
42
119
75
87
84
87
100
41
101
75
42
84
94
66
83
101
58
51
65
93
94
94
84
76
59
108
75
75
58
76
75
83
76
59
58
41
67
66
41
42
33
50
75
67
33
42
60
16
59
67
74
50
16
34
33
51
67
59
50
67
66
85
84
87
75
59
66
92
36
25
33
85
91
85
75
92
66
67
35
50
83
58
33
49
42
50
50
43
41
34
25
33
75
42
66
58
67
83
75
41
42
57
33
24
8
33
41
75
34
16
33
67
83
50
73
70
89
76
105
84
69
67
50
42
41
57
52
85
68
60
33
41
49
17
75
26
41
58
34
25
41
24
8
8
57
41
17
16
16
17
49
33
49
33
16
8
16
17
16
8
17
16
41
25
25
66
34
33
8
51
24
8
8
33
""
43
33
16
8
16
16
24
16
17
""
34
52
17
33
24
41
33
9
33
49
49
17
24
58
41
25
49
16
8
16
8
8
8
25
8
42
25
25
24
16
51
25
25
25
8
16
33
25
25
""
16
33
41
24
49
25
16
24
17
8
25
33
8
25
19
