流计算
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
17
""
8
""
""
""
""
9
""
25
16
""
""
""
8
8
""
8
""
9
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
""
""
""
""
""
8
""
""
""
8
""
8
""
""
""
8
""
8
""
""
""
8
""
""
8
""
""
""
""
8
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
16
""
8
""
""
8
8
""
""
8
""
33
""
8
""
""
""
""
8
""
""
""
""
""
""
8
""
16
""
8
""
8
8
33
""
8
""
8
8
8
""
""
""
""
""
8
17
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
8
8
""
""
8
""
8
""
""
8
16
""
8
8
""
""
16
24
""
8
""
16
8
""
""
8
8
8
8
8
16
8
8
""
8
8
""
""
""
8
""
17
8
24
8
33
""
17
8
8
""
""
8
""
""
16
16
25
""
8
8
""
8
""
""
""
""
16
24
8
""
8
8
""
""
""
8
""
""
""
""
8
""
8
8
""
""
8
""
""
""
""
24
8
17
8
""
""
8
8
""
8
""
""
16
8
""
""
8
""
""
16
8
8
""
""
""
""
""
8
16
""
8
""
8
8
""
""
""
""
""
""
""
""
8
8
8
""
9
""
""
""
""
""
""
""
""
""
16
""
""
""
""
8
8
""
8
16
""
8
""
8
""
""
""
""
8
""
""
""
""
8
""
8
""
16
8
17
""
""
""
8
""
""
8
8
8
""
""
8
""
""
""
""
""
""
8
8
""
8
8
""
8
""
8
""
""
8
""
8
""
""
""
""
""
8
""
""
""
""
""
""
8
16
""
""
8
8
16
8
""
""
""
