智能化
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
8
17
""
""
""
""
""
8
8
8
8
8
""
""
""
""
""
8
""
""
""
""
""
8
""
""
""
8
""
""
16
""
8
17
8
""
8
""
16
""
""
""
""
8
""
17
""
8
""
""
""
""
8
""
""
""
""
16
""
""
""
""
8
""
""
""
""
""
""
9
""
""
""
""
""
9
""
16
""
8
8
""
""
8
8
""
8
""
""
""
""
8
16
8
""
8
""
""
""
""
""
""
8
8
8
""
""
""
""
""
""
""
8
16
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
17
""
""
""
""
""
""
8
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
8
""
8
""
""
""
""
""
8
""
8
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
8
16
""
""
""
""
""
""
8
""
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
""
8
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
8
""
""
""
8
""
8
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
""
8
""
""
""
""
8
""
""
8
""
8
""
""
""
""
""
""
8
""
8
""
""
""
8
""
8
""
""
8
""
""
""
""
""
8
""
""
""
""
""
8
""
""
""
17
""
""
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
8
16
8
""
""
""
