点对点网络
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
8
8
17
8
24
33
17
33
25
""
16
9
24
33
26
35
8
""
18
17
41
33
25
16
8
""
""
""
25
16
""
""
8
16
8
""
8
""
""
17
24
8
24
16
""
8
8
8
8
""
8
8
8
8
8
""
8
8
16
8
16
""
""
8
""
8
16
24
8
8
16
16
8
16
33
24
16
8
8
8
16
16
8
""
17
8
8
""
""
""
16
16
""
""
8
8
8
8
""
8
""
16
8
8
8
""
8
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
16
8
""
""
8
8
16
""
""
8
""
""
""
8
""
""
""
""
""
""
8
""
8
""
8
8
9
""
8
""
""
8
""
8
8
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
8
8
16
16
8
""
""
""
""
""
""
""
""
""
8
8
""
8
""
""
""
16
8
16
""
""
16
8
25
8
8
8
""
""
33
8
8
""
""
8
16
""
""
""
16
24
16
""
""
8
""
""
16
""
8
16
8
8
16
""
8
8
""
""
8
8
""
""
16
8
16
16
""
""
""
8
""
""
8
""
""
8
8
8
8
8
25
8
9
16
8
9
24
26
8
""
9
25
44
9
8
8
8
8
16
8
17
16
8
8
16
25
9
18
""
16
8
""
8
""
""
8
""
""
8
16
16
""
""
17
33
""
25
8
""
17
24
41
17
16
24
8
33
""
8
16
8
8
17
9
""
16
""
8
8
8
8
""
41
17
16
8
8
8
16
8
8
24
33
""
25
8
16
16
24
24
16
8
""
24
17
8
""
""
8
8
8
""
8
8
16
24
9
33
8
25
""
8
16
""
25
25
24
""
8
16
17
8
8
""
16
16
""
8
""
8
16
17
""
8
16
8
8
16
16
17
8
8
17
""
9
""
8
""
""
""
""
8
8
8
8
""
""
""
""
8
8
""
""
""
8
16
16
""
""
""
""
17
""
8
8
""
8
8
33
17
17
8
""
""
16
""
17
25
8
8
8
""
8
8
""
""
""
""
""
""
17
8
8
""
8
16
""
""
""
""
16
8
16
""
""
8
16
""
16
8
""
""
8
""
""
8
""
16
16
8
8
""
16
""
""
""
8
10
