分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
16
""
24
16
""
16
8
24
8
8
8
30
""
8
8
8
41
59
65
75
34
8
16
""
16
16
8
8
""
8
8
16
24
8
""
16
16
24
""
""
""
8
""
""
8
""
""
8
""
""
""
16
16
""
8
8
8
8
19
""
""
""
""
9
""
""
8
8
8
8
8
8
""
""
""
""
""
""
8
""
""
9
16
""
""
8
""
16
""
""
""
""
""
9
""
16
25
9
""
8
""
8
""
""
""
""
8
8
8
24
24
17
33
33
49
17
41
8
42
17
33
24
34
41
8
50
16
16
16
17
16
33
24
33
51
25
25
41
33
25
41
25
42
24
43
41
57
16
17
8
57
49
24
33
25
34
50
16
8
24
24
25
16
8
33
33
16
17
41
50
33
41
8
25
8
8
58
16
16
58
24
41
16
42
25
49
58
58
50
67
25
58
24
33
33
58
58
33
41
33
74
33
52
49
59
33
58
50
58
66
66
58
66
67
82
42
16
75
58
49
76
50
75
42
67
67
66
49
75
33
67
66
90
67
68
50
68
67
100
101
102
68
101
68
87
77
77
84
66
84
101
101
76
74
68
91
91
85
103
67
94
83
76
84
49
75
77
68
66
74
66
77
67
86
93
76
76
75
67
68
86
49
59
59
99
75
50
92
83
109
94
60
85
85
74
93
84
75
50
83
86
84
111
68
75
44
51
76
95
74
59
83
118
78
95
77
94
92
76
68
33
59
76
84
102
102
86
68
75
83
59
49
82
66
74
33
25
33
67
59
41
95
92
67
58
59
83
67
92
100
76
78
112
69
76
50
93
83
58
66
49
57
59
75
93
92
82
59
85
101
93
102
67
76
86
76
94
68
92
92
92
91
84
96
93
59
95
93
60
76
84
26
60
78
97
125
101
103
93
78
110
76
67
75
76
93
75
102
92
75
93
68
67
75
75
75
51
83
82
85
85
118
84
77
83
82
76
58
67
59
101
101
84
101
111
76
92
101
91
108
93
59
58
93
79
94
94
59
101
93
49
42
75
67
68
57
92
92
93
85
68
83
92
58
58
67
84
70
41
58
50
68
67
51
75
92
49
49
51
76
68
50
49
76
66
66
85
43
25
33
42
57
59
33
77
83
41
67
74
77
76
74
102
52
83
67
42
58
