点对点网络
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
8
25
16
""
16
17
17
8
33
8
25
25
25
24
9
8
24
8
8
8
24
8
16
24
17
8
17
""
8
16
17
8
""
8
8
8
""
""
""
""
8
""
24
25
""
8
""
33
""
""
""
""
16
16
8
8
8
""
8
8
""
""
8
""
8
33
""
16
""
""
""
""
""
""
8
25
""
24
""
8
""
8
""
8
8
16
""
""
""
""
8
8
8
8
8
17
""
16
8
8
""
16
""
8
""
""
""
""
""
8
""
""
""
""
""
8
""
8
""
""
8
""
""
""
""
""
8
8
8
16
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
10
8
8
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
16
""
""
""
8
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
17
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
8
""
""
8
""
8
8
""
17
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
8
8
""
""
""
""
""
8
8
8
""
""
17
8
""
33
33
24
""
17
8
8
""
16
8
8
""
8
8
8
""
8
""
""
""
8
""
""
""
""
""
24
""
""
""
8
8
8
""
""
""
""
33
""
""
16
""
8
""
8
8
8
8
8
8
33
8
""
16
17
16
""
33
25
9
""
26
18
""
17
33
""
24
42
8
8
8
17
8
""
17
""
8
17
""
8
17
""
8
8
17
8
17
""
33
8
""
16
16
""
16
16
""
""
""
8
8
8
""
8
8
8
""
8
16
8
""
25
8
33
""
16
33
8
16
8
16
""
8
""
""
""
""
""
9
24
8
8
24
8
""
16
""
""
16
25
8
""
16
8
8
""
8
""
16
8
8
16
""
""
16
8
16
17
""
""
8
8
""
16
""
33
8
8
25
16
8
16
""
""
8
""
17
""
8
16
24
8
8
25
25
25
""
17
8
""
8
16
33
8
""
""
16
8
""
8
8
""
""
8
""
""
""
8
""
8
8
16
8
""
8
8
""
16
16
16
""
8
""
33
25
16
""
9
8
""
""
8
16
25
""
9
16
8
8
16
24
8
""
8
8
16
8
8
8
8
16
""
""
8
""
""
8
8
8
8
8
9
8
8
""
8
25
8
""
16
8
8
16
""
""
""
""
""
17
""
""
16
17
16
16
16
8
""
9
""
16
8
""
""
""
