直销银行
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
8
""
16
8
9
8
8
""
""
""
""
""
8
8
8
""
8
""
8
16
8
8
8
24
8
25
17
16
""
8
16
8
8
24
8
8
8
9
8
24
25
16
""
8
25
16
17
16
25
33
8
""
25
8
8
8
42
34
25
8
17
34
16
16
25
42
17
25
33
17
16
""
16
17
16
16
34
""
8
8
8
24
16
25
16
""
""
8
16
""
25
44
33
17
8
26
17
25
17
17
8
16
24
17
24
16
""
16
16
""
38
41
25
33
16
33
25
17
8
25
25
8
""
25
""
8
24
17
8
24
17
17
""
8
""
""
17
16
17
17
""
17
17
17
8
17
34
17
33
8
""
""
8
8
8
""
""
""
8
25
""
""
""
8
16
""
8
""
""
8
25
16
25
16
33
17
43
24
25
""
24
24
8
8
8
""
8
8
8
8
8
9
""
33
""
8
25
16
16
25
16
24
42
8
34
25
8
""
8
24
25
8
33
24
33
53
16
33
""
33
24
17
16
42
25
24
17
8
8
16
8
8
25
8
8
33
25
33
8
16
33
50
33
8
8
8
8
17
26
25
25
25
17
8
8
8
17
24
""
""
8
""
8
16
8
25
9
8
25
16
16
16
41
16
25
8
25
41
""
8
16
8
8
8
8
8
8
8
17
16
16
24
8
24
8
8
""
25
16
17
17
25
""
""
8
""
""
33
8
8
8
16
""
8
16
8
""
8
8
16
""
8
8
8
16
""
""
16
""
""
8
25
8
""
""
8
9
""
""
""
""
8
16
8
8
25
8
""
8
""
""
8
8
8
24
""
9
""
8
16
24
8
""
8
8
""
""
8
8
16
""
""
8
""
9
42
8
16
17
16
""
8
17
8
""
""
""
8
16
""
16
""
8
""
""
""
""
""
8
""
""
""
17
8
""
""
""
""
""
""
""
8
16
""
""
""
8
""
""
""
8
""
""
8
""
""
""
8
""
16
8
""
""
""
""
""
""
8
8
""
8
""
8
""
8
""
""
""
""
""
""
""
""
""
""
8
""
16
16
16
""
""
8
""
""
8
""
""
8
""
8
8
8
""
8
""
""
""
""
8
""
""
8
""
8
""
8
""
8
""
""
""
""
""
""
8
""
""
""
""
