区块链
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
9
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
8
""
25
33
""
""
""
""
8
""
""
""
""
""
41
8
25
8
8
""
33
25
75
52
58
68
68
51
76
41
72
93
110
95
101
127
130
115
104
108
131
126
104
126
122
139
171
186
175
140
160
152
203
217
237
198
224
202
185
176
184
183
177
223
201
215
193
182
213
173
199
178
165
198
203
192
174
172
199
194
175
182
171
165
184
196
192
186
146
192
199
196
254
205
212
208
219
191
181
197
199
205
209
203
237
263
246
263
287
301
318
305
285
281
290
295
344
532
415
455
492
371
301
261
210
259
268
259
284
293
301
330
376
438
480
634
556
879
2363
1653
1362
1166
1324
929
1490
1923
1941
1679
1615
1491
1202
1349
1271
1292
1081
1213
1285
1343
1395
1340
1072
724
812
868
1026
931
915
908
877
769
873
630
652
566
484
496
404
655
620
655
582
561
547
560
510
611
531
456
384
359
385
313
276
271
268
348
381
414
387
407
366
381
634
459
418
452
326
418
448
398
430
568
507
575
600
465
444
449
513
469
406
380
385
377
390
359
377
389
291
368
377
2433
3521
1369
1088
990
781
753
673
646
592
465
469
375
243
245
346
367
446
447
545
476
422
442
407
360
413
460
366
365
425
368
393
376
394
381
341
429
541
464
467
460
419
395
402
403
448
464
456
458
329
381
490
393
419
411
378
408
404
381
372
419
380
346
386
353
315
314
318
310
383
391
379
413
421
404
365
378
430
407
352
371
434
392
353
318
342
298
322
271
286
268
262
246
265
268
281
271
292
366
321
311
266
264
291
301
334
324
327
360
348
347
374
357
503
514
541
465
404
402
357
466
483
320
344
331
307
311
324
310
339
329
315
291
386
330
318
276
295
306
273
269
273
260
286
264
249
259
240
246
268
269
269
282
261
233
250
266
249
255
265
259
242
231
235
211
182
170
182
182
173
171
203
209
223
233
229
218
226
227
231
233
223
236
203
189
