生物识别
""
8
""
8
""
""
8
""
""
""
""
8
""
""
""
""
16
""
""
""
8
""
""
8
""
8
""
16
9
""
""
""
8
8
""
16
8
17
""
8
""
8
""
""
8
""
""
""
""
""
8
8
""
8
""
""
""
""
""
""
""
""
8
8
8
""
""
""
8
""
16
8
8
""
""
""
8
8
""
""
""
9
""
8
""
""
""
""
""
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
16
8
""
""
16
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
16
""
""
8
""
""
25
16
8
""
8
""
24
""
""
""
""
""
8
8
16
8
8
""
8
17
""
""
""
""
""
""
8
""
""
""
8
8
8
""
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
24
""
""
""
8
""
8
""
8
""
""
8
8
""
24
""
16
""
16
8
""
""
""
8
""
""
""
""
""
8
8
8
17
""
""
""
8
""
8
16
""
8
""
""
8
""
8
8
8
""
8
8
8
8
25
8
""
24
16
8
17
8
""
""
8
""
""
8
17
""
8
""
8
17
16
""
""
8
8
""
8
""
8
17
16
16
16
16
8
9
""
""
8
""
""
""
16
""
8
""
16
""
""
16
16
16
""
16
""
8
16
""
8
16
16
""
8
8
8
8
8
""
16
8
8
""
16
8
8
25
24
34
16
""
16
8
17
33
49
25
41
27
9
8
8
24
8
8
""
8
17
8
8
8
24
25
9
""
8
16
""
25
24
16
16
25
16
8
8
""
26
""
16
8
41
33
8
9
""
""
25
33
9
""
59
17
9
17
8
16
16
25
""
8
8
33
24
33
33
33
25
8
8
8
""
17
""
33
17
41
25
25
16
17
25
16
25
24
33
8
8
33
16
16
25
16
8
25
8
33
""
8
16
25
8
16
16
33
17
16
25
16
8
24
17
""
26
16
16
9
16
16
8
""
9
8
""
49
17
8
25
17
16
""
8
8
8
16
16
17
25
17
8
33
33
17
8
33
49
24
""
8
25
25
17
42
33
17
17
16
8
33
8
25
25
16
24
33
41
33
17
33
8
25
25
8
24
41
16
41
25
33
8
16
25
33
8
24
25
16
33
24
16
16
24
25
25
33
42
17
41
42
16
16
8
8
16
33
42
33
17
34
41
41
16
8
16
25
16
58
25
33
""
33
34
8
33
41
17
17
41
25
33
16
25
42
25
24
8
16
33
8
34
8
8
16
25
8
8
41
42
8
33
65
17
24
8
8
42
41
24
66
34
50
24
35
34
25
51
34
58
50
49
33
42
24
41
41
51
34
41
33
33
34
50
41
8
8
33
""
""
""
33
25
8
25
33
50
16
17
8
41
16
17
16
16
""
8
49
33
24
16
41
50
16
25
""
8
8
50
""
19
