区块链
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
""
""
8
""
""
""
22
""
""
""
""
""
""
""
""
""
8
8
8
""
8
16
41
52
66
34
8
33
65
69
74
33
67
41
85
93
86
85
95
110
77
85
75
67
105
135
139
143
138
116
138
129
171
209
211
196
200
173
161
156
162
148
144
161
142
152
159
151
164
140
182
175
164
162
163
163
160
129
161
151
151
153
143
154
150
159
160
156
145
165
170
167
186
176
187
191
193
190
163
189
182
187
196
197
213
240
231
252
261
270
267
250
246
234
253
251
269
404
341
370
390
306
236
217
181
225
231
212
224
236
234
240
283
344
366
464
385
583
1727
1325
869
767
1006
781
1263
1594
1665
1498
1400
1270
984
1142
1054
1082
833
968
1052
1159
1197
1146
867
585
685
683
830
754
747
710
667
630
688
535
548
455
415
452
400
582
541
615
505
532
516
533
587
608
484
465
364
351
384
317
275
279
286
351
368
427
383
412
361
381
622
434
429
431
340
397
425
392
404
519
481
550
554
434
366
361
408
357
352
325
336
342
356
336
375
366
286
372
368
2403
3112
1283
1040
910
704
692
635
594
551
489
439
389
257
239
396
406
438
458
531
484
455
431
416
383
430
457
369
345
421
358
396
391
388
390
363
426
528
417
444
439
414
361
395
380
394
398
417
411
315
324
458
403
424
468
424
405
405
370
380
379
387
324
358
317
302
285
277
279
321
336
377
393
396
371
357
341
402
407
333
361
402
359
364
311
333
291
311
268
265
256
262
239
226
251
244
255
263
305
300
274
271
236
284
320
309
307
309
303
309
300
318
322
274
260
273
265
243
252
234
277
272
299
327
310
321
321
320
316
344
336
309
293
340
321
302
284
286
269
272
271
262
243
264
244
245
244
244
237
286
258
291
272
257
226
254
276
273
250
264
260
255
222
235
204
193
177
171
182
167
196
198
215
225
240
241
240
226
236
235
217
218
228
184
190
