生物识别
""
8
""
""
""
""
""
""
8
""
""
8
8
""
""
8
""
""
""
""
""
8
""
""
8
8
8
""
""
8
""
8
16
""
""
""
8
8
""
""
""
""
""
""
8
16
8
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
25
25
""
8
8
16
""
""
""
""
""
""
""
""
""
""
8
""
8
16
""
""
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
8
""
""
""
""
""
8
""
""
8
8
8
""
""
""
""
8
8
8
""
""
""
8
8
8
9
""
8
49
8
8
""
8
""
8
8
""
8
""
""
""
8
8
""
""
""
""
""
""
8
8
""
8
""
""
17
8
""
24
8
8
24
""
8
8
16
8
""
8
""
""
""
""
""
""
8
""
""
""
""
8
8
""
16
8
""
9
""
8
""
""
8
""
""
16
8
8
""
8
""
8
24
""
""
8
8
9
""
""
8
""
16
""
8
8
""
8
16
8
8
""
8
24
8
""
26
8
""
24
8
8
8
8
33
""
8
16
17
8
9
8
24
25
24
8
8
8
16
""
""
8
8
8
""
16
8
16
""
""
17
8
16
16
8
8
16
8
17
8
8
""
8
""
""
16
8
25
8
8
""
""
""
""
8
8
8
17
8
8
16
8
41
8
""
8
8
9
8
33
""
""
8
""
""
8
""
8
""
""
8
""
8
33
8
""
8
16
8
""
8
25
9
17
17
""
8
8
17
8
""
16
24
59
8
16
9
16
16
17
33
49
9
24
8
""
8
33
42
17
8
""
8
25
8
16
16
8
24
8
8
24
""
16
8
8
""
""
43
16
8
8
25
33
33
8
17
8
8
24
33
33
33
""
16
8
24
16
17
8
25
8
17
16
17
24
""
8
33
16
16
24
25
25
16
24
24
""
17
""
8
25
8
8
8
8
16
16
25
33
42
25
33
33
33
41
17
33
25
16
16
33
26
50
50
8
25
26
8
25
8
41
41
17
17
8
33
33
8
""
8
16
24
17
25
33
24
8
8
17
8
25
33
49
16
8
16
16
8
25
33
8
33
17
34
16
74
33
34
57
25
49
66
8
25
33
33
16
41
41
67
42
33
50
42
25
67
33
24
17
33
16
50
75
50
49
41
25
25
58
34
50
50
59
33
50
49
33
58
16
24
8
58
25
17
41
25
17
33
34
75
86
60
67
43
50
43
56
62
72
62
74
62
80
68
58
67
69
60
86
78
50
68
33
50
33
49
62
33
24
16
57
16
49
25
41
33
41
41
50
68
52
87
59
43
25
41
62
76
84
69
72
68
41
57
43
25
41
41
49
59
49
74
77
42
74
68
92
67
84
84
66
49
49
57
16
24
17
24
25
66
16
33
16
24
33
25
33
41
83
59
58
33
58
42
24
41
33
33
""
9
24
41
17
25
33
29
