区块链
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
8
""
""
""
8
16
8
8
8
24
""
""
""
""
8
""
8
8
16
""
""
8
8
8
""
16
8
16
16
8
""
25
8
""
8
9
""
16
""
8
8
8
25
8
9
8
8
33
8
16
""
8
8
16
16
8
17
49
16
16
49
24
33
24
58
41
25
57
51
65
57
50
76
51
17
16
17
24
16
16
16
33
33
41
34
41
58
92
33
77
143
134
97
85
89
70
108
144
152
141
130
123
110
130
100
119
96
91
120
128
124
117
99
91
122
95
117
77
107
99
105
93
91
85
67
58
68
50
77
85
77
86
51
90
86
52
93
102
78
44
42
50
51
33
24
33
26
8
50
91
50
74
33
25
89
50
76
77
50
60
42
58
62
78
68
95
71
69
68
69
53
59
35
70
58
50
51
34
59
76
42
52
33
149
259
182
126
122
120
129
111
103
106
88
71
71
17
16
59
33
52
84
79
86
78
106
78
68
82
96
85
79
81
79
78
69
69
88
75
104
123
105
93
98
86
69
52
77
86
101
83
79
60
58
70
93
92
94
59
66
69
85
69
84
75
58
91
92
83
109
50
41
33
67
59
102
79
74
76
68
68
83
83
68
86
97
68
50
93
42
49
68
17
49
67
59
42
74
44
49
58
59
33
50
33
49
66
88
68
84
61
76
68
77
91
77
25
49
42
51
42
25
""
16
42
33
34
41
33
59
51
43
51
50
34
16
76
68
51
66
67
75
33
51
50
66
34
84
68
33
34
33
67
51
50
66
59
17
41
76
77
50
34
83
42
52
42
58
41
41
26
25
24
16
16
8
41
8
49
52
25
16
51
16
50
58
25
39
