直销银行
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
17
33
33
33
24
24
25
33
16
8
""
16
16
8
8
""
""
8
""
8
8
16
82
33
17
16
34
16
52
52
74
8
25
41
17
25
""
33
8
58
24
8
24
33
17
17
16
42
8
33
25
41
58
58
42
44
42
43
25
75
94
60
75
50
65
41
18
66
49
41
24
33
49
16
75
34
25
77
73
61
49
41
67
41
59
58
59
41
50
50
24
42
51
51
33
66
49
41
49
41
33
33
42
25
8
17
34
17
50
70
33
50
103
111
84
67
42
49
59
8
50
50
9
16
25
42
33
33
25
60
33
33
17
42
50
50
42
50
43
92
50
""
33
49
26
42
41
25
33
41
33
33
42
25
58
8
42
49
26
57
41
58
41
35
25
42
60
42
35
25
42
51
77
93
25
33
33
78
59
66
75
68
74
76
42
60
50
42
49
49
33
33
33
50
33
65
16
80
34
58
9
66
86
83
86
24
83
76
41
57
33
67
16
8
35
49
69
86
67
50
83
76
85
66
58
16
59
58
26
25
51
62
25
60
42
61
67
67
50
58
33
66
34
41
25
58
17
41
41
33
58
57
41
41
49
55
34
41
50
8
25
33
33
41
42
25
25
66
49
66
33
17
24
25
33
24
17
33
41
""
25
33
17
8
16
42
57
59
33
8
34
9
33
59
67
58
60
36
49
33
41
33
17
16
26
41
33
25
50
42
41
16
41
35
17
16
33
33
41
42
44
33
33
51
42
35
41
33
41
33
26
""
24
41
50
8
33
25
42
41
25
16
8
25
25
17
8
16
25
25
24
24
17
8
16
33
""
24
50
9
8
17
""
8
16
8
17
42
33
""
17
42
8
26
17
8
52
33
77
44
80
42
34
25
8
16
33
16
45
42
""
33
33
33
25
8
16
16
16
8
16
17
33
9
8
""
8
16
17
16
16
""
8
33
8
24
""
""
16
""
8
""
8
8
""
""
16
33
24
17
17
25
8
16
8
8
""
25
""
16
8
""
16
8
17
8
24
33
16
""
""
16
25
24
""
""
25
""
8
8
34
8
16
8
""
""
8
24
8
16
8
""
8
17
8
17
25
8
17
8
33
8
""
""
8
""
""
""
16
""
16
""
58
16
25
8
8
""
""
34
8
10
