分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
""
""
8
""
8
""
8
8
""
""
16
""
""
16
16
24
17
24
54
16
""
""
""
""
8
16
24
16
""
""
""
8
8
""
8
8
8
9
""
""
8
8
""
""
8
""
""
""
""
""
""
8
8
8
""
16
""
""
""
""
""
""
""
9
""
""
""
""
""
""
""
9
""
8
8
""
8
""
""
8
""
""
""
""
""
8
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
""
""
8
""
8
8
24
25
24
16
16
33
""
""
9
17
17
16
8
8
""
8
16
16
""
8
8
25
26
8
33
25
8
25
24
41
17
33
25
24
8
9
8
24
8
33
16
24
8
8
17
""
8
16
41
""
41
8
16
8
33
17
17
16
8
41
16
17
16
33
16
41
17
""
16
""
8
33
57
33
42
25
25
33
8
24
25
8
8
33
33
33
33
49
50
8
58
33
50
41
42
25
41
50
34
58
17
66
41
33
25
33
41
33
42
33
50
41
33
50
24
60
33
17
50
33
51
26
33
25
41
49
84
59
41
59
51
68
41
58
34
100
86
93
62
59
49
50
67
42
33
41
67
42
33
74
66
68
68
59
66
66
33
67
59
49
42
51
34
76
33
82
34
58
34
16
42
33
33
33
8
42
44
84
76
75
66
83
42
77
67
67
58
67
59
92
67
60
51
42
58
83
42
59
52
50
85
60
69
76
75
49
50
59
8
67
67
57
59
78
50
66
67
41
58
17
85
49
24
16
8
""
24
33
25
66
41
49
33
41
50
25
49
25
33
58
50
66
50
84
49
50
57
49
33
34
49
8
58
73
58
57
84
87
75
94
59
50
42
59
82
51
83
58
42
33
59
94
68
25
74
66
75
66
49
24
41
76
83
68
52
68
66
85
83
77
25
50
76
66
59
68
76
41
49
50
24
50
41
41
49
33
24
50
84
93
58
33
58
67
50
49
84
75
42
34
74
74
67
91
77
75
68
41
33
25
""
42
42
25
92
42
60
69
66
66
85
84
58
42
67
58
58
33
34
58
33
17
50
49
66
58
33
50
57
33
61
50
66
58
67
33
33
51
66
51
75
76
59
67
59
25
49
33
17
68
33
16
33
49
51
91
42
67
60
66
25
50
59
67
33
38
