生物识别
""
""
""
""
""
""
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
8
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
8
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
9
8
8
""
8
16
""
""
8
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
8
""
9
""
""
""
8
8
""
""
""
24
""
""
""
8
""
""
""
8
""
""
""
8
""
8
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
""
""
""
""
8
""
""
16
""
""
24
""
8
8
""
""
8
""
""
""
""
8
""
""
8
8
""
""
8
8
""
""
""
""
8
""
""
""
""
""
""
9
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
8
""
""
8
8
8
8
16
""
""
""
""
17
""
""
8
""
""
""
""
8
""
""
""
8
""
""
""
""
8
8
""
""
8
""
17
8
24
16
8
""
""
""
8
16
""
""
""
""
8
8
""
16
16
""
8
""
8
""
""
24
""
24
16
8
""
8
""
16
""
""
""
17
""
16
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
8
""
8
8
""
8
""
""
8
""
""
8
""
""
""
""
8
""
""
8
""
""
9
""
""
""
8
""
8
16
8
8
""
16
16
8
8
""
""
8
8
8
8
8
8
17
8
8
""
""
""
8
17
8
8
""
17
""
8
""
""
""
""
16
""
""
24
16
""
""
33
8
16
""
16
8
""
8
""
8
""
""
16
8
""
""
8
8
""
""
""
16
""
16
8
""
8
8
""
8
""
8
""
16
""
33
8
8
17
24
""
""
""
""
8
""
16
""
""
8
8
8
""
""
""
8
8
10
8
""
8
16
""
8
33
16
8
8
8
""
16
8
""
25
25
""
8
25
""
25
""
8
""
8
""
""
24
16
""
""
16
8
24
33
25
""
8
""
16
25
""
""
8
8
""
""
""
8
""
17
""
8
8
8
8
16
""
""
8
8
8
25
8
""
25
""
8
8
16
25
16
25
8
25
8
33
50
74
65
42
33
83
60
105
34
""
16
41
50
74
33
41
49
58
42
41
41
33
33
25
16
49
42
67
34
42
16
17
33
42
59
59
34
42
59
60
52
59
69
41
""
41
8
8
42
16
33
41
50
