网联
66
65
64
64
55
25
54
66
64
59
66
71
68
64
65
63
69
55
65
64
61
64
61
43
54
64
63
64
62
67
67
65
43
53
35
50
61
41
34
17
33
33
33
60
42
59
41
60
50
25
33
42
41
42
34
33
8
26
43
41
26
42
33
33
17
25
17
41
42
34
25
25
34
25
25
33
17
16
17
16
25
17
17
25
25
24
33
33
25
24
16
25
24
25
33
25
16
17
8
24
17
25
16
24
16
8
16
8
25
8
8
8
16
8
""
8
17
16
8
""
8
""
33
8
8
41
24
8
8
8
8
8
17
""
8
16
8
8
""
16
8
8
8
33
""
""
8
8
8
8
""
8
""
""
16
""
16
""
8
""
""
""
""
""
""
16
8
16
""
8
16
8
8
8
""
8
""
""
8
""
""
8
8
16
""
""
8
""
8
8
""
8
""
8
""
8
""
25
16
""
8
8
8
8
8
""
""
""
""
""
8
8
""
""
""
""
""
8
24
8
8
""
""
""
""
8
""
8
8
16
8
8
8
""
8
8
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
8
""
""
16
8
9
""
16
8
8
""
16
""
""
""
""
""
""
""
""
""
8
9
""
33
16
8
8
8
""
8
16
""
""
""
""
8
17
98
58
8
33
33
33
""
17
8
8
""
24
8
16
8
51
26
66
41
16
9
24
17
""
17
25
25
24
8
16
""
8
16
16
77
87
34
69
8
49
8
8
16
16
8
16
50
67
88
33
41
42
89
228
141
125
159
133
117
119
94
51
105
155
105
103
88
117
117
103
85
95
85
94
69
88
77
92
100
67
75
50
102
75
101
93
132
135
111
114
119
84
136
133
107
122
116
94
102
147
131
112
69
68
60
92
75
76
66
58
77
84
59
41
75
91
50
61
93
75
83
34
83
87
76
86
59
25
67
49
58
24
75
84
67
76
83
41
58
16
50
49
33
50
59
58
61
69
33
65
51
74
16
33
49
49
42
41
8
26
65
25
43
49
17
8
33
33
42
24
41
46
34
33
16
49
16
25
25
16
41
8
8
8
41
41
33
16
42
41
""
41
9
33
25
33
25
41
26
16
16
24
33
41
33
25
33
25
8
8
33
33
25
50
16
17
33
16
41
25
""
49
25
41
33
49
8
24
25
50
25
49
25
8
59
49
""
33
41
8
24
25
8
25
16
25
66
16
34
17
16
24
24
16
33
8
25
24
33
8
8
34
""
16
8
25
33
8
17
16
24
17
41
16
8
8
""
8
25
8
8
17
8
25
8
8
8
16
17
41
24
50
33
41
8
67
16
8
43
25
24
16
8
17
17
9
33
16
16
16
25
49
24
8
41
8
8
8
8
25
16
8
24
8
33
33
8
33
8
8
25
18
16
8
""
24
""
8
24
24
25
24
16
49
33
""
16
8
""
8
33
16
38
