物联网
168
256
222
210
178
99
193
313
362
300
313
297
287
293
269
332
279
250
253
284
319
301
250
271
282
327
379
265
262
279
295
254
231
257
289
263
403
394
347
260
215
295
360
328
343
349
399
357
325
316
274
276
275
207
195
151
107
210
244
325
314
312
300
304
270
302
227
275
324
308
252
252
264
271
266
253
243
213
393
245
221
243
266
217
209
223
202
211
242
381
219
219
128
226
227
281
287
235
213
216
182
228
196
220
196
157
174
165
179
162
108
177
328
243
240
228
219
223
185
220
210
253
163
220
244
236
248
255
169
207
340
413
374
394
534
376
354
379
342
338
685
647
475
545
282
399
388
371
382
371
366
360
348
376
426
470
371
360
395
347
282
217
307
425
565
496
397
396
385
382
347
358
372
375
296
380
355
369
363
345
373
360
692
421
333
372
456
377
366
439
428
384
803
720
713
600
321
449
431
448
472
418
412
471
449
424
449
491
370
396
501
483
396
377
338
308
219
325
526
535
552
506
480
432
464
459
412
453
439
490
518
493
480
435
991
860
533
495
655
539
426
422
442
400
601
776
724
561
357
460
558
531
544
518
467
515
410
472
428
534
421
364
444
396
377
288
259
248
357
698
634
504
453
453
410
403
426
462
424
403
437
448
481
485
395
487
770
840
469
440
509
479
406
370
392
391
565
761
661
671
561
391
537
655
861
857
448
663
580
541
583
540
503
462
454
474
430
294
341
450
899
765
632
598
641
619
612
587
658
680
637
582
615
617
628
596
632
608
870
1329
801
711
792
718
633
667
770
708
781
1381
1442
935
876
492
776
733
725
670
690
685
629
666
715
675
607
590
626
691
675
491
506
499
342
550
1034
983
931
966
909
695
785
783
770
647
741
681
716
698
671
614
519
1116
631
533
606
630
552
519
488
537
521
676
1072
844
632
431
666
659
633
646
636
598
612
599
593
741
641
583
521
562
491
394
345
270
531
750
732
678
684
604
553
531
574
565
602
410
501
525
514
547
521
664
590
1164
643
542
587
653
531
538
512
507
585
843
720
683
628
354
558
618
614
580
582
595
578
567
578
563
481
468
423
385
334
233
229
284
345
395
458
560
474
452
461
449
448
510
587
556
529
580
556
527
522
540
531
516
544
537
542
785
1005
576
519
619
609
652
705
649
637
425
473
570
562
560
546
561
565
513
502
508
524
535
469
728
437
378
337
345
262
341
634
624
626
611
586
508
486
526
576
479
447
566
508
507
507
459
466
703
631
424
477
471
376
360
369
394
424
437
537
496
416
399
347
436
520
446
411
452
470
486
500
477
437
472
446
523
352
320
299
270
369
541
521
602
548
509
521
551
1106
1578
1072
626
537
567
499
467
396
494
472
603
812
402
391
523
455
384
402
445
386
422
510
514
637
462
365
437
447
451
406
420
410
428
685
935
866
710
882
978
992
887
1357
1065
1178
1197
1042
1331
776
634
565
620
702
687
713
667
630
