移动互联
57
24
17
""
24
8
24
25
17
16
16
17
17
34
25
18
25
50
33
17
42
42
33
25
41
33
17
33
8
49
17
25
24
41
41
33
17
52
42
50
26
33
55
44
52
51
44
59
51
50
51
50
42
59
42
51
8
60
42
43
61
53
52
51
59
51
42
34
34
34
41
64
59
43
25
33
43
42
43
16
42
34
42
25
58
42
25
34
42
51
24
41
17
42
16
34
42
43
24
25
25
50
49
33
24
33
25
25
17
59
24
17
41
42
42
25
43
33
34
34
34
51
24
62
51
34
43
43
25
34
59
58
33
66
83
59
33
33
49
74
67
69
25
83
41
41
59
58
51
50
58
67
59
66
91
41
50
66
59
42
75
49
49
53
75
84
100
74
76
67
67
83
110
92
49
76
75
76
58
49
68
94
58
50
33
51
75
58
66
58
59
8
33
77
67
43
42
34
42
67
49
100
67
76
77
93
84
130
117
58
76
59
99
85
74
58
66
76
60
111
115
119
106
110
123
109
84
135
171
127
138
129
106
97
112
124
79
90
97
68
75
101
83
68
68
58
59
50
58
49
67
76
34
83
74
83
76
59
57
58
58
49
58
16
58
33
33
37
82
41
71
49
33
42
33
50
34
16
24
41
74
50
57
41
41
33
57
50
18
25
41
25
33
33
24
42
41
66
66
33
41
33
58
58
58
25
49
16
76
34
42
42
33
41
57
""
33
8
16
41
17
33
41
49
65
8
57
33
24
16
33
33
25
16
59
33
50
50
25
41
53
75
41
16
17
41
24
67
41
59
75
49
65
51
58
41
16
41
33
33
41
83
25
41
33
33
16
25
42
33
58
41
16
33
33
42
26
49
34
49
51
42
42
33
41
33
58
49
41
59
58
41
33
41
41
25
33
16
""
8
24
41
25
50
25
17
25
66
16
25
33
25
8
17
""
24
16
25
8
16
8
8
8
""
25
16
59
25
41
42
42
8
33
33
49
25
33
25
74
41
41
42
25
25
50
41
8
17
33
17
33
33
25
33
16
16
33
16
34
33
25
25
58
8
33
33
16
""
41
17
25
9
9
""
""
""
16
49
57
41
41
49
41
41
33
25
49
33
26
34
17
41
50
33
41
17
74
50
41
58
16
58
8
16
34
17
33
16
33
17
8
33
41
33
16
8
8
8
25
41
57
58
33
41
25
16
8
41
16
49
17
41
41
58
24
41
34
58
42
8
41
8
41
33
41
42
41
8
24
57
16
16
8
33
""
8
33
17
41
16
25
8
17
8
25
25
16
17
41
25
41
16
8
17
24
25
8
16
33
""
16
16
24
8
8
16
25
33
33
41
41
24
8
16
16
58
33
16
17
33
42
8
25
25
16
33
33
8
43
49
8
41
41
25
17
""
33
16
25
25
16
17
17
41
""
16
8
17
16
8
""
25
17
41
50
74
25
33
24
33
25
17
24
16
19
