分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
8
8
16
8
""
""
""
""
""
""
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
8
""
16
8
8
""
8
8
""
""
""
16
8
""
8
""
25
""
""
""
33
25
8
""
8
8
8
16
8
8
8
8
8
""
""
8
8
""
""
16
""
24
""
17
""
8
25
""
16
""
16
""
""
""
""
8
8
""
""
""
16
8
8
16
8
8
16
8
""
""
24
16
""
""
8
""
16
""
8
8
8
8
""
""
""
""
""
8
16
""
25
8
17
""
16
25
24
8
33
17
16
33
17
24
8
33
24
8
33
""
33
""
""
8
25
16
8
17
25
65
""
8
24
""
8
17
34
8
8
41
33
49
42
8
8
33
8
8
25
49
25
""
34
25
34
25
42
25
25
42
42
24
""
24
16
24
8
25
25
41
24
33
25
8
8
42
""
8
33
17
25
25
33
8
8
33
24
66
33
24
33
49
41
49
25
41
25
41
50
25
25
33
24
33
33
33
25
16
33
25
51
34
17
16
33
8
33
25
8
42
8
33
57
49
57
8
49
24
25
24
24
24
17
8
16
""
24
24
25
24
8
""
8
8
""
24
24
25
8
33
33
25
41
16
24
25
8
16
25
17
16
33
16
16
33
33
24
41
33
41
17
41
49
8
33
41
33
33
8
25
33
8
8
33
25
8
16
33
33
""
8
33
33
25
34
8
24
25
17
58
41
25
24
17
33
24
25
33
49
25
49
8
16
16
17
8
33
24
17
24
33
16
8
16
8
24
49
33
17
24
16
33
25
34
33
33
33
49
50
33
33
42
50
75
58
25
24
25
33
41
41
41
41
25
41
16
41
25
33
""
17
33
24
""
24
16
16
24
24
41
41
41
""
33
25
8
16
25
8
16
33
""
25
16
8
16
8
""
24
24
8
""
16
25
33
41
26
42
16
8
16
41
24
25
24
20
