分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
17
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
16
8
""
""
8
16
""
""
""
16
8
""
""
8
""
""
8
""
""
""
""
8
""
8
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
17
8
""
""
8
""
""
8
""
""
""
""
""
""
8
""
17
""
8
""
8
16
""
""
""
8
""
25
""
8
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
8
8
8
""
""
8
""
""
""
8
8
""
""
8
""
""
8
""
""
""
""
""
8
""
8
""
8
""
""
""
""
""
""
""
8
""
""
8
""
""
16
9
8
""
8
""
""
""
""
""
""
8
""
9
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
8
""
""
""
""
""
""
8
8
""
""
8
""
""
25
""
""
8
""
8
""
8
""
""
""
""
""
8
""
""
""
8
8
""
""
""
""
""
""
""
8
8
8
""
""
8
""
8
""
8
16
""
""
""
""
8
8
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
8
""
10
