金融科技
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
8
8
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
13
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
""
""
""
""
8
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
8
""
""
17
""
""
""
16
8
""
17
""
10
""
""
""
8
8
8
17
""
17
""
""
""
""
""
8
""
""
16
8
""
8
41
8
""
""
""
""
8
""
25
16
16
8
8
""
33
""
8
8
17
17
8
16
8
25
58
17
8
33
17
49
25
58
25
8
16
42
41
16
33
33
24
8
42
74
41
50
16
17
26
59
33
33
42
74
78
66
59
34
86
66
57
16
33
41
33
25
57
42
41
60
41
68
42
33
49
33
25
34
25
52
58
76
49
33
41
33
43
33
50
41
51
66
50
101
66
84
41
84
33
51
82
59
50
68
69
50
51
66
59
41
84
58
50
76
50
67
110
91
70
67
69
58
58
33
41
58
59
16
50
42
59
95
94
87
94
84
59
92
68
42
41
68
51
60
50
67
59
88
103
59
67
61
66
75
58
62
59
68
70
83
41
41
60
74
25
67
75
84
76
77
83
59
58
58
67
74
25
17
33
57
50
58
92
86
73
68
71
59
58
59
76
92
59
94
76
94
122
102
111
77
108
121
87
125
135
128
99
111
108
117
118
118
118
97
95
105
96
109
115
120
115
121
97
101
103
94
121
115
84
76
96
70
66
75
94
95
114
94
79
100
122
115
87
86
100
94
107
73
96
90
122
139
173
78
110
100
144
77
97
80
93
87
116
99
80
95
77
114
84
88
71
106
106
93
59
85
87
94
92
94
133
84
93
43
102
85
111
112
87
115
107
115
85
98
98
89
106
119
101
102
104
96
132
212
367
89
100
119
184
120
115
125
122
117
88
118
140
114
97
112
117
100
98
96
105
107
107
111
102
58
52
50
94
69
61
85
84
111
112
98
115
114
78
86
103
106
83
102
101
