生物识别
""
""
""
""
""
""
""
""
""
8
""
8
8
16
16
""
8
8
""
8
""
8
""
16
8
""
8
""
""
8
""
""
""
""
""
""
""
""
""
8
8
""
26
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
17
""
""
""
8
""
""
""
""
8
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
17
8
""
""
16
8
""
8
""
""
""
""
""
""
16
16
""
16
""
""
8
8
16
8
""
8
""
""
""
8
8
""
8
8
33
""
""
8
""
""
33
""
""
""
8
""
""
8
""
8
8
""
""
""
8
8
""
8
8
""
8
""
8
8
""
""
""
8
""
""
8
8
33
8
8
""
16
""
8
""
""
""
""
24
""
""
8
16
8
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
8
8
8
""
""
8
""
""
8
16
8
16
""
""
""
""
""
""
8
33
""
""
16
8
8
""
""
""
8
8
8
16
""
16
""
16
8
8
""
""
8
16
24
8
""
8
""
""
""
8
""
17
""
""
8
8
""
""
16
25
8
17
""
8
8
16
8
8
""
17
8
8
8
""
""
""
8
8
8
18
42
8
8
16
""
16
""
8
""
""
""
16
""
""
16
24
8
""
9
8
25
""
""
16
24
16
17
24
8
""
16
8
41
""
""
16
8
""
8
""
8
25
""
34
""
""
8
25
49
8
24
33
8
""
24
33
8
25
27
""
""
8
""
8
""
""
8
17
16
17
8
24
8
16
17
16
49
25
16
16
16
8
8
8
""
16
17
25
16
8
24
33
24
25
16
16
8
""
16
25
24
8
""
24
""
49
8
""
16
16
17
8
25
17
24
""
8
33
24
33
17
25
17
8
25
16
33
""
25
8
8
43
25
26
33
41
33
8
17
8
""
25
""
""
24
16
33
17
8
8
16
58
16
34
18
16
25
16
8
16
33
24
8
17
""
16
8
""
17
25
8
17
""
16
8
25
16
17
33
33
17
17
24
49
49
16
8
8
24
16
34
51
24
33
25
24
16
33
24
33
17
33
8
17
33
41
17
25
8
8
24
33
16
""
""
""
16
24
8
16
""
""
8
33
25
25
16
33
8
33
33
8
24
33
17
8
25
25
33
33
25
50
42
58
34
58
58
25
50
58
59
75
26
41
41
24
24
34
16
8
16
17
16
25
33
8
33
41
24
24
24
16
25
25
8
25
33
42
50
34
25
25
25
17
42
16
8
16
""
25
24
8
41
8
50
24
42
8
16
25
25
""
16
49
8
25
8
16
25
16
8
""
8
16
16
25
16
8
8
41
8
""
8
17
16
""
25
8
17
41
8
8
24
16
41
8
""
