分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
16
8
8
""
""
""
""
""
""
8
""
17
""
""
""
8
8
8
""
25
33
51
8
8
8
8
""
8
8
""
""
16
8
""
""
8
""
16
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
8
8
8
8
""
""
9
""
""
""
16
""
16
""
""
""
""
8
8
8
8
""
8
""
""
""
""
""
""
""
16
8
8
""
""
8
""
""
""
""
""
16
8
8
""
""
8
""
8
8
16
9
""
""
""
9
25
8
17
9
9
41
16
33
25
42
25
42
33
33
24
33
16
16
49
25
17
33
""
26
41
24
75
58
42
50
24
51
59
41
65
58
58
58
50
41
49
59
51
58
41
34
42
17
41
33
41
24
41
57
42
58
16
33
26
50
24
33
50
42
25
41
42
33
41
17
41
33
8
8
35
50
50
83
67
66
57
68
41
42
68
74
33
66
51
80
106
50
85
66
67
66
65
57
82
16
50
42
33
68
84
68
77
83
34
51
52
70
78
75
75
67
51
60
69
50
52
67
62
79
58
62
44
26
58
84
75
68
92
50
67
75
59
58
51
66
68
58
67
110
66
42
82
51
33
41
58
68
59
34
42
58
66
58
42
51
33
84
42
82
25
59
84
83
50
59
59
58
75
41
49
59
58
75
16
82
60
87
102
86
83
78
42
75
52
67
49
84
59
77
68
68
60
67
59
49
42
34
77
58
93
59
59
82
75
50
67
58
33
51
66
68
69
67
74
58
83
58
58
24
42
34
50
16
25
8
33
33
25
17
17
8
25
50
25
50
58
33
24
50
58
42
41
41
41
41
33
26
43
8
49
42
24
33
42
67
93
86
92
76
42
75
85
85
66
76
84
68
84
58
59
67
68
34
58
75
51
59
59
8
16
68
59
85
84
77
86
76
67
102
76
60
68
59
76
68
65
76
75
93
60
66
43
33
66
33
41
50
67
84
59
86
59
41
68
42
66
75
66
42
84
67
92
51
59
83
75
58
50
59
41
60
50
58
93
76
75
84
59
33
92
75
50
41
66
67
58
50
58
75
75
25
35
33
57
51
25
58
42
59
41
58
34
50
33
57
33
59
57
51
66
59
67
17
57
33
17
17
41
25
33
24
59
33
66
59
74
42
58
51
65
67
58
58
49
48
