点对点网络
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
8
""
8
25
""
25
""
""
8
16
25
8
8
17
8
8
17
8
8
17
""
16
8
8
16
""
""
8
8
33
""
""
""
8
""
8
8
16
""
8
8
""
25
8
8
""
""
""
8
""
8
""
""
""
""
""
""
8
8
""
""
""
8
24
8
8
8
""
8
""
""
17
8
16
""
8
""
16
""
8
""
""
""
""
""
""
""
""
8
8
""
16
11
""
8
""
""
16
""
8
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
8
""
16
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
""
""
""
""
8
""
""
""
""
""
""
""
8
8
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
16
""
""
""
""
8
""
16
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
8
8
""
""
""
""
""
""
""
""
9
9
8
8
""
""
8
24
8
""
""
17
8
""
""
""
""
8
""
8
8
""
""
""
""
8
""
""
""
""
""
""
""
16
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
16
8
""
16
""
25
17
50
25
""
16
8
""
33
""
""
8
8
8
""
""
""
8
8
8
17
""
8
17
""
""
""
""
9
8
8
8
""
17
8
""
8
""
24
8
""
""
8
8
""
8
""
""
""
""
8
""
""
16
16
8
""
8
""
8
8
""
""
""
""
""
""
""
""
8
17
""
""
""
8
8
8
24
8
""
19
""
8
8
""
""
8
8
21
""
""
8
""
8
""
""
""
16
8
""
8
""
""
""
8
25
16
16
""
""
""
24
""
""
24
8
""
""
8
17
""
8
16
17
""
9
8
16
8
""
8
""
16
""
""
""
""
8
""
""
""
""
8
8
8
""
""
""
""
""
""
""
16
""
""
8
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
8
8
""
8
8
""
8
""
""
""
16
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
8
""
8
""
""
""
""
""
""
""
""
""
8
""
8
8
8
""
""
""
8
24
""
8
""
