数字货币
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
8
33
9
16
""
8
""
""
""
""
""
""
25
16
8
8
8
8
16
""
8
""
8
16
""
""
""
8
8
""
8
""
""
16
8
""
16
""
16
8
""
8
""
""
8
8
16
16
8
8
50
25
17
25
33
16
42
41
25
17
16
25
24
35
16
""
25
25
16
17
33
42
24
16
26
42
51
26
25
33
17
51
26
42
26
44
44
41
54
96
80
81
94
75
75
93
185
162
187
232
233
208
227
226
155
123
118
125
109
130
122
125
130
523
228
140
221
216
161
167
159
149
140
143
147
143
142
142
139
117
133
133
127
138
124
136
121
129
118
132
116
128
122
108
138
134
155
121
117
106
115
135
135
135
123
118
288
251
172
152
148
148
164
156
144
131
103
223
248
203
208
218
252
260
270
265
326
340
354
287
276
261
253
250
242
241
262
329
297
268
250
227
200
203
221
243
247
270
290
250
242
209
176
164
168
170
169
169
166
188
206
222
250
280
262
336
393
348
281
331
290
252
334
356
368
314
341
309
280
288
302
321
325
327
309
289
295
304
328
309
289
305
236
274
283
295
312
283
279
252
248
258
188
189
197
234
240
226
215
222
229
230
214
223
216
233
194
207
197
174
185
191
165
206
225
217
211
190
205
203
195
235
216
219
203
244
283
258
293
277
271
298
310
240
260
217
202
196
215
244
298
336
278
251
307
368
237
333
281
302
558
360
319
322
298
249
300
279
249
241
249
262
180
190
255
298
339
311
341
319
270
262
264
355
1520
1214
818
878
642
574
557
431
399
343
362
408
512
460
491
518
661
855
1108
1018
892
732
661
712
499
675
973
930
878
617
507
491
505
461
550
540
596
528
586
494
446
436
421
453
545
647
643
483
433
563
629
579
752
720
631
721
904
846
584
474
400
369
407
324
306
359
337
280
292
297
334
337
339
375
304
329
326
291
336
340
322
375
360
327
487
467
357
383
345
337
554
469
468
395
422
619
609
563
502
380
361
383
411
382
332
291
288
288
339
308
273
261
277
291
270
243
235
254
253
263
241
251
252
247
228
243
261
243
219
204
259
243
245
264
271
254
231
223
232
210
193
206
212
212
210
242
247
242
249
261
272
291
256
228
223
252
240
408
403
258
