网上银行
57
54
52
43
43
59
42
61
61
51
61
63
60
62
64
60
54
52
61
59
60
64
52
60
52
61
53
45
62
61
62
62
34
64
62
61
52
53
60
53
60
63
51
61
63
61
63
51
62
54
50
60
43
43
43
42
42
50
65
51
61
52
63
53
55
54
44
51
42
53
60
52
54
61
45
60
43
59
52
62
52
51
60
61
61
64
62
53
61
52
51
53
44
52
50
42
59
51
42
51
59
52
61
41
42
28
43
50
59
42
50
50
51
41
41
43
41
17
34
33
16
16
""
16
25
42
24
16
8
24
16
83
51
49
102
50
53
76
91
66
70
94
66
66
59
76
75
41
74
58
43
69
67
88
67
74
68
60
76
83
60
49
51
68
67
42
46
75
61
50
60
97
69
71
68
70
60
84
59
51
75
59
74
84
68
77
83
77
69
70
78
58
78
85
70
82
52
67
69
52
63
61
77
58
60
50
42
66
67
76
60
60
57
49
58
33
24
36
60
68
36
59
69
59
67
49
67
74
77
33
52
53
35
88
26
86
68
61
51
67
91
59
69
77
94
94
83
76
76
77
77
67
67
59
70
68
77
51
52
67
49
68
68
49
43
41
58
42
41
26
75
58
49
60
58
58
58
51
59
49
52
59
50
50
58
66
49
67
50
43
50
51
69
77
60
76
51
67
17
50
58
58
74
67
74
77
67
41
42
50
34
33
50
57
69
52
74
34
50
67
50
33
49
59
50
42
50
58
41
33
25
24
33
34
33
50
50
45
49
51
60
51
41
33
51
33
68
51
58
74
66
58
51
50
59
76
67
51
42
87
62
44
79
61
80
45
51
69
43
43
52
34
41
33
51
59
67
35
53
59
69
72
79
72
72
70
62
71
71
70
60
51
79
80
68
85
101
60
77
68
79
71
94
77
44
67
59
94
59
67
42
59
67
51
67
50
41
76
42
50
67
68
33
41
49
42
84
51
59
66
52
50
58
41
43
67
50
16
51
59
25
34
58
42
66
36
51
33
41
50
17
50
25
50
41
49
33
33
17
58
42
41
41
33
42
33
25
41
42
25
41
33
17
17
16
51
25
50
33
67
50
42
33
25
58
26
25
24
25
33
33
49
49
33
33
41
25
41
34
33
51
42
59
43
17
52
33
59
50
25
34
57
34
33
8
33
41
41
26
50
33
33
50
41
41
33
42
33
42
16
17
41
34
34
25
25
42
51
34
42
25
16
25
33
42
49
33
25
57
43
66
34
34
58
52
51
68
42
35
58
34
41
33
33
17
33
33
25
25
50
33
67
34
59
52
34
51
42
52
25
17
42
26
41
17
50
25
50
8
8
25
25
16
24
33
16
50
25
33
50
34
17
16
50
41
33
17
49
34
33
43
33
49
42
42
60
42
50
53
60
59
16
51
42
58
33
27
17
33
17
8
42
16
17
16
33
16
16
16
8
33
16
8
33
""
