大数据
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
8
""
""
8
8
8
""
""
8
""
8
""
8
""
""
17
9
9
8
16
8
""
8
16
""
17
24
""
8
""
""
24
16
""
""
16
33
8
8
33
33
17
""
8
25
""
8
24
24
25
24
""
16
16
24
16
17
24
16
8
17
""
8
""
8
8
16
41
16
24
16
33
16
8
25
17
41
16
16
41
41
58
49
41
41
16
49
33
25
24
33
33
25
24
58
25
24
50
49
33
42
69
33
25
57
33
51
42
41
50
""
8
17
33
33
16
17
24
""
41
43
26
58
41
24
24
16
17
49
25
58
75
42
41
41
57
49
49
33
50
41
42
49
16
49
58
58
51
33
41
50
42
58
24
33
77
91
59
24
68
66
52
17
34
24
17
17
16
8
33
16
41
33
68
58
67
52
41
8
49
34
49
33
52
33
58
92
35
25
57
34
50
49
51
25
34
24
8
17
41
50
8
41
58
53
58
75
60
50
98
84
58
73
67
41
65
68
37
52
65
68
42
84
41
68
93
118
134
102
116
113
77
87
92
95
86
74
83
102
58
75
83
94
71
95
93
110
83
70
93
76
86
95
99
67
98
85
95
101
92
86
84
93
76
89
102
76
41
92
66
58
42
16
34
59
50
68
94
110
62
87
86
76
92
67
83
60
66
67
42
78
50
36
84
68
110
84
67
68
67
76
59
84
58
77
41
49
74
34
72
67
68
68
42
67
33
33
41
33
17
33
50
16
58
16
16
34
58
85
68
75
52
41
68
89
42
49
41
50
59
70
25
42
87
95
58
67
49
33
59
41
61
68
42
25
42
67
74
25
84
51
94
67
83
75
58
75
58
66
24
50
41
42
24
""
25
34
16
50
42
43
67
68
34
65
74
74
66
67
68
51
59
58
49
68
69
83
67
43
66
61
69
42
66
33
52
58
41
93
76
33
33
69
58
58
67
52
49
41
67
43
50
50
74
77
67
59
68
33
8
16
8
41
66
59
75
25
42
93
84
49
50
59
49
52
50
50
76
58
35
58
33
52
58
53
41
58
68
58
50
25
60
17
50
25
51
51
58
57
75
42
35
58
78
59
42
41
67
26
41
""
9
43
33
17
74
50
43
60
41
52
33
66
75
66
66
67
59
50
33
42
99
75
58
74
58
25
41
43
58
62
51
75
68
26
83
50
67
50
76
68
59
42
61
18
41
25
17
8
25
16
25
24
24
33
34
25
59
67
17
50
42
66
49
42
29
