分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
8
""
""
""
""
8
8
""
16
""
""
8
""
""
""
""
16
17
16
""
""
""
""
""
16
17
16
8
8
""
8
8
""
""
""
""
""
16
8
""
8
""
""
""
8
""
17
""
""
""
""
""
17
16
8
8
""
8
""
""
""
8
""
""
""
""
17
""
8
""
8
8
""
""
""
""
8
""
""
""
""
""
8
8
""
""
""
""
""
""
""
""
""
16
""
""
""
16
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
""
8
8
""
""
8
""
""
16
8
8
""
16
8
""
""
""
8
8
8
""
16
""
8
""
8
""
""
8
""
""
17
""
""
""
""
8
""
""
""
8
8
8
16
""
""
""
8
""
8
""
8
8
""
""
""
""
""
8
""
""
""
""
16
""
8
""
""
""
""
8
""
""
8
8
""
24
8
16
8
8
""
8
8
""
""
""
8
""
""
""
16
17
8
""
""
""
""
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
8
8
""
""
8
""
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
17
16
8
""
8
""
16
""
""
""
""
8
""
8
""
""
""
""
""
8
""
8
16
""
8
""
8
""
""
""
8
8
16
""
""
""
""
8
""
""
8
""
""
""
8
""
""
""
""
""
""
8
""
8
""
8
""
""
16
""
""
8
""
8
8
""
8
""
""
""
""
""
""
""
8
""
16
""
""
8
""
""
8
""
""
""
""
17
""
""
""
""
""
""
""
""
8
""
8
8
""
8
8
""
""
""
8
8
8
""
8
""
