金融科技
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
17
16
""
8
""
""
""
""
8
""
""
8
""
16
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
17
""
8
""
""
16
8
""
""
8
16
""
8
""
8
16
16
8
8
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
16
""
""
""
8
8
""
""
""
""
""
""
8
9
16
""
8
8
""
16
8
""
""
""
""
8
""
""
""
""
""
8
8
""
""
""
""
16
""
""
""
""
8
""
""
""
""
""
""
""
16
""
16
""
8
8
""
""
""
""
8
25
""
8
8
""
""
50
17
""
16
""
17
8
9
8
17
8
17
17
8
8
8
25
16
""
""
24
8
8
8
25
""
8
""
""
""
""
""
""
17
""
17
8
17
24
""
16
""
""
""
8
8
""
""
16
""
16
16
17
""
16
8
8
8
""
17
9
17
""
8
8
""
""
""
""
25
33
8
16
8
16
""
""
""
8
16
""
""
24
16
""
""
8
8
""
17
""
""
8
""
16
""
8
""
8
""
16
42
8
""
8
17
33
""
24
""
""
8
""
9
""
""
8
8
16
""
16
8
8
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
10
