流计算
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
8
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
8
8
""
8
16
25
""
""
""
""
8
""
8
""
8
""
17
8
8
""
""
16
8
""
8
8
17
17
""
8
17
16
8
8
8
8
""
17
25
10
""
""
8
16
8
8
8
""
""
24
8
16
8
""
16
33
8
24
16
""
9
""
8
""
16
8
""
16
17
8
8
""
25
34
18
""
17
16
8
8
8
""
8
8
8
""
8
8
33
""
25
""
""
24
17
16
8
16
16
""
""
""
""
16
8
35
16
27
8
8
34
8
""
9
8
33
26
26
17
16
""
8
8
16
25
17
16
24
8
16
8
33
""
""
""
16
8
41
33
8
8
16
16
16
8
33
33
25
16
16
25
16
""
8
8
8
8
24
17
17
17
""
""
8
25
""
17
50
25
16
17
""
8
58
41
59
25
26
8
17
16
8
17
33
41
17
17
8
17
""
33
""
42
17
16
33
8
33
42
41
25
25
16
42
17
""
24
16
17
26
16
16
25
8
17
25
25
8
16
42
17
8
""
8
""
24
17
25
50
33
8
17
16
25
41
17
24
33
25
""
58
42
42
34
41
42
59
26
34
52
33
26
33
16
57
51
25
""
35
42
26
43
59
59
42
42
51
34
53
43
25
34
52
59
51
69
""
25
49
50
68
77
52
58
52
69
50
33
57
50
43
53
85
58
58
60
60
60
78
53
51
60
62
43
76
59
71
43
43
25
79
85
60
50
51
60
69
68
51
78
69
86
44
87
67
43
88
""
53
68
42
77
44
41
77
44
75
53
44
43
85
68
68
80
45
86
59
59
52
60
77
70
66
76
69
94
62
49
77
67
52
16
67
37
42
43
67
42
61
44
60
86
62
67
35
43
58
17
8
42
41
34
69
77
67
43
51
50
52
49
85
43
36
85
77
62
59
50
36
43
44
43
76
50
42
42
51
42
58
36
50
25
50
49
49
43
67
51
53
50
67
43
42
75
84
59
45
42
69
58
60
42
16
26
53
61
70
67
52
42
51
50
52
58
33
33
50
58
41
50
58
42
33
41
42
59
42
50
50
42
33
42
33
16
25
42
33
25
17
24
42
49
67
67
50
43
58
59
49
41
33
33
42
16
50
42
59
67
74
58
49
33
25
25
42
42
42
51
50
41
33
50
41
49
26
25
49
25
50
41
50
41
17
50
42
41
33
24
""
26
26
50
74
33
34
50
59
26
33
25
17
33
51
26
9
25
34
26
33
33
16
17
33
58
34
42
41
50
""
