点对点网络
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
17
33
33
17
33
25
49
41
25
42
42
8
25
42
49
25
17
33
""
41
34
33
42
17
52
50
42
50
50
33
25
17
41
25
25
33
16
""
8
24
25
33
25
16
24
26
24
17
""
16
""
16
17
34
17
16
8
33
8
33
8
8
""
16
17
8
25
24
8
16
8
17
16
25
25
17
33
33
8
17
8
17
17
17
33
33
8
""
""
""
8
24
8
""
17
25
8
8
8
16
""
""
33
8
8
""
""
17
""
17
""
""
""
""
8
17
25
16
8
8
16
""
""
17
17
""
8
""
8
17
17
""
8
""
""
8
""
8
17
""
8
""
""
""
""
""
16
16
8
16
""
17
8
8
17
""
8
""
8
8
""
16
""
""
""
17
""
""
8
""
8
""
17
""
8
17
""
17
17
16
25
25
""
16
""
17
""
8
8
""
""
""
""
8
16
""
16
24
8
8
8
""
""
""
""
8
8
17
""
8
""
8
""
""
8
""
""
8
""
9
""
""
16
8
""
8
8
8
9
8
8
8
8
16
""
""
""
8
8
8
24
""
""
""
""
""
""
""
8
16
8
8
17
""
17
8
8
""
8
17
""
""
16
8
33
""
8
17
8
16
25
17
17
16
8
24
16
17
33
8
25
""
8
""
17
""
17
18
24
17
8
16
16
24
25
34
17
33
8
16
41
34
60
34
49
33
50
25
42
25
25
33
16
25
33
33
16
24
8
17
25
25
8
8
33
16
17
16
17
17
25
17
33
8
16
17
24
24
25
24
33
33
25
25
""
24
8
8
8
""
8
""
17
16
25
16
16
16
25
17
17
""
16
16
33
17
8
8
17
33
""
25
17
16
8
""
8
17
8
25
8
33
17
""
16
17
25
41
33
33
25
33
25
33
25
25
16
25
8
""
8
8
""
25
16
16
8
""
33
16
8
8
16
17
17
16
33
16
25
24
25
33
25
25
17
26
16
8
""
16
""
17
25
8
41
8
""
17
17
34
16
""
16
24
8
8
8
17
17
24
41
17
24
33
8
8
33
8
8
8
25
33
16
8
24
25
9
25
8
17
17
16
16
""
8
8
""
8
8
16
""
""
8
""
16
25
24
16
17
8
16
""
33
24
16
8
8
8
8
""
16
24
8
8
16
8
16
17
17
16
24
25
16
8
""
16
25
25
8
16
""
8
17
""
33
24
8
""
""
8
8
8
25
8
8
17
16
24
33
8
16
16
25
24
8
8
17
9
17
24
""
16
8
16
8
""
""
17
8
8
24
8
16
8
8
""
16
""
9
24
""
