区块链
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
12
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
""
""
24
""
8
""
""
""
8
""
8
""
8
24
8
8
24
""
49
""
16
16
17
25
8
25
74
33
49
16
41
68
69
33
81
67
76
112
114
100
89
105
94
125
133
135
122
126
132
112
130
122
127
122
136
122
134
132
128
150
145
138
119
125
134
137
135
149
117
130
127
108
130
126
121
134
128
156
157
125
143
141
146
162
143
154
140
152
152
122
143
146
148
134
142
152
181
156
170
197
192
193
189
180
172
183
179
183
230
207
240
244
196
165
157
130
160
154
147
159
169
159
184
188
215
240
273
243
284
901
586
460
406
449
321
511
821
900
700
640
593
467
525
534
533
420
459
508
593
673
579
424
309
338
349
415
361
390
399
365
344
375
344
346
301
260
272
252
344
349
362
321
328
296
294
289
310
284
272
254
240
242
220
190
191
154
221
238
257
267
250
236
229
325
261
273
288
230
253
298
255
252
309
308
314
326
254
250
275
282
248
242
245
248
248
243
219
248
239
187
234
239
1206
1781
873
647
639
576
476
416
357
345
316
289
256
167
156
232
237
250
269
319
328
345
290
287
284
298
308
268
270
333
275
304
316
282
291
262
302
365
306
304
300
307
308
314
294
312
322
335
354
265
282
321
285
317
318
322
300
287
278
277
298
270
254
278
249
246
226
220
197
241
278
267
292
283
303
271
266
290
289
257
257
299
269
262
249
259
244
248
212
229
208
212
208
191
202
198
218
223
232
242
211
201
187
229
262
249
244
248
250
246
242
214
236
228
212
213
210
202
192
157
201
204
219
239
232
248
233
246
224
247
237
224
226
239
222
236
209
227
227
243
220
215
202
208
217
193
198
208
197
266
222
202
217
202
176
188
203
200
206
212
195
195
187
177
176
168
163
165
177
145
148
166
175
192
199
190
186
199
191
199
181
195
195
164
168
