数字化
""
8
""
8
""
17
""
""
8
16
8
9
""
""
""
8
24
8
16
16
25
8
8
16
8
""
16
8
8
""
16
16
8
24
8
""
""
""
8
8
8
16
16
8
""
17
8
""
16
8
8
16
17
17
8
16
""
""
""
""
17
25
8
8
8
8
16
16
8
8
8
8
8
8
25
""
""
""
""
8
""
9
""
""
8
8
""
""
""
24
8
17
8
16
16
8
9
8
""
8
24
""
""
8
8
8
""
""
""
""
""
""
8
""
""
8
""
8
""
16
8
8
16
8
""
8
16
""
""
17
""
8
8
16
""
8
""
8
""
""
""
17
""
""
8
17
16
""
8
16
8
8
16
16
8
""
8
16
16
""
8
16
""
""
8
24
""
""
""
16
""
8
25
""
""
16
""
24
""
""
""
9
8
""
8
""
8
""
8
8
8
""
""
33
""
33
""
""
""
24
8
""
25
24
8
""
8
16
""
17
""
8
17
""
""
""
""
""
8
24
16
""
8
8
16
8
""
8
8
8
17
16
""
8
16
""
8
""
24
""
""
8
8
""
8
21
29
16
8
""
9
16
""
16
""
16
8
8
24
33
17
8
8
""
8
""
""
8
8
""
""
""
8
""
8
8
8
""
""
""
""
17
8
8
25
8
""
17
""
""
""
8
8
""
""
8
""
33
""
9
8
8
8
8
16
8
""
8
17
24
""
16
""
""
""
8
""
""
8
8
8
8
8
16
17
25
""
16
8
8
16
""
""
16
25
""
8
25
""
16
""
""
""
16
16
8
""
""
""
8
16
8
8
8
8
33
9
8
8
""
8
""
""
8
8
16
8
8
24
17
""
16
""
""
16
16
25
8
""
33
17
16
25
25
25
41
8
16
""
16
25
16
8
8
""
""
16
16
8
49
16
24
16
""
8
8
25
8
25
""
8
25
24
16
16
16
8
16
25
16
42
25
16
8
8
""
16
8
33
16
17
8
""
24
25
33
49
17
16
8
8
34
24
16
25
41
8
8
8
16
""
34
""
17
8
33
24
8
33
8
33
25
41
24
16
16
42
41
24
25
41
42
17
8
8
25
25
24
25
58
76
76
58
58
76
68
42
67
33
42
59
25
49
49
24
41
68
58
59
75
51
88
85
83
50
43
92
127
95
100
51
34
67
76
77
92
99
76
84
76
86
25
34
67
74
76
58
34
17
33
66
49
49
101
91
66
66
92
82
69
41
49
76
83
75
33
33
42
17
24
50
58
75
76
49
33
42
67
77
59
75
59
49
50
51
85
91
60
77
102
100
76
77
50
110
76
58
85
66
16
86
43
84
85
84
76
70
70
85
102
53
77
68
93
101
94
91
77
49
41
51
50
25
58
66
33
76
86
50
25
68
66
76
60
58
100
77
92
67
92
96
92
59
50
43
33
41
66
75
42
24
83
78
83
68
122
75
75
68
96
75
77
112
95
69
