流计算
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
16
""
""
""
16
""
""
""
""
""
8
""
8
""
""
""
""
""
""
""
16
""
""
""
""
""
8
""
""
""
""
8
8
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
8
""
8
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
8
""
8
""
8
8
""
8
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
17
8
""
16
""
""
8
""
8
24
""
8
8
""
16
""
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
8
""
8
""
8
""
8
16
""
""
""
""
""
""
""
""
8
""
8
""
""
""
""
""
""
16
""
""
8
""
""
""
""
8
""
16
8
""
16
16
""
""
""
""
8
16
8
""
17
16
8
8
""
""
8
""
8
""
16
8
8
24
8
8
""
""
8
""
16
8
16
8
""
16
24
""
8
8
8
8
""
""
8
""
17
9
8
""
16
8
8
""
8
24
16
""
""
""
""
8
""
17
8
8
""
""
8
16
""
""
8
""
8
8
16
8
17
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
""
17
""
""
8
""
""
8
""
""
""
""
""
""
8
""
""
8
""
""
""
""
8
""
""
8
""
""
""
""
""
8
8
8
""
8
8
""
8
16
8
8
""
""
8
18
8
""
""
""
""
26
8
""
""
8
""
""
""
""
""
""
8
8
""
16
""
8
""
""
8
""
""
8
""
""
""
""
""
""
""
