流计算
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
16
""
8
""
""
""
""
8
""
8
""
""
""
8
""
""
""
8
""
""
""
9
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
8
""
""
33
24
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
8
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
8
""
""
""
""
""
8
""
""
8
8
""
8
""
8
""
""
8
""
""
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
""
""
8
""
""
""
""
""
""
8
8
""
""
17
8
8
8
""
""
8
8
""
16
8
""
8
""
""
""
8
8
""
9
""
""
""
""
""
16
""
""
8
""
""
""
""
""
""
""
8
8
""
8
""
""
""
""
8
""
""
""
8
""
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
""
8
""
8
""
""
""
8
""
""
8
""
""
8
17
8
""
""
""
""
""
""
""
""
25
33
8
""
""
8
""
8
""
8
8
8
""
""
""
16
8
""
8
8
""
8
""
8
""
8
17
""
""
16
""
""
""
""
""
16
8
16
25
""
""
""
""
8
""
8
""
""
""
""
8
8
8
""
""
""
""
8
8
""
""
""
""
8
16
8
8
8
8
8
24
16
""
""
""
8
""
""
8
8
""
8
8
8
8
""
""
""
""
24
16
""
25
8
""
8
8
""
""
8
8
""
""
8
17
""
""
""
8
""
""
""
""
8
""
16
""
8
""
""
8
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
8
16
""
""
""
8
8
""
""
8
""
""
""
8
""
17
""
""
""
""
""
""
8
""
""
8
8
""
""
""
""
""
""
""
8
""
""
""
8
8
""
""
8
""
8
8
""
""
""
""
""
16
""
""
""
""
""
""
""
""
""
""
""
