流计算
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
9
""
8
""
""
9
8
8
""
8
""
16
""
""
""
8
""
17
""
8
""
""
""
""
""
8
16
""
8
""
16
8
25
8
""
8
""
""
8
""
8
8
""
""
""
""
8
8
16
""
""
""
""
""
8
""
""
""
""
""
""
8
""
8
""
17
""
8
16
8
""
""
25
9
8
25
16
8
""
""
""
8
9
9
25
16
""
""
8
""
""
17
16
8
8
""
8
8
17
8
24
25
16
""
""
""
8
""
17
17
""
25
24
16
9
""
""
""
8
8
8
""
8
24
8
""
8
8
17
8
""
16
16
17
""
""
""
16
17
24
""
8
8
8
""
25
""
""
17
8
16
8
8
16
16
16
""
8
""
""
8
17
24
8
""
8
""
8
""
8
8
8
25
8
25
""
8
9
17
8
25
25
""
8
8
""
16
""
""
8
8
""
""
8
""
8
""
8
8
16
8
8
""
16
17
""
""
8
""
""
""
8
8
""
17
""
8
8
8
16
16
16
24
8
8
8
8
""
9
24
""
24
24
8
8
""
8
8
16
16
8
33
16
24
8
8
9
8
24
""
25
33
17
8
9
33
17
8
25
9
""
25
8
35
16
25
""
8
16
26
16
17
""
17
8
16
24
34
""
17
16
""
17
24
24
16
8
9
8
17
25
25
""
17
8
16
8
17
17
24
8
17
25
""
""
25
8
17
""
25
8
24
16
24
8
42
8
8
17
17
25
24
8
24
24
25
16
8
33
17
16
42
""
17
50
24
17
33
33
8
17
42
16
25
""
24
58
""
25
""
26
58
25
25
16
24
17
24
49
17
16
25
25
25
44
41
16
33
33
17
25
17
25
16
17
16
16
34
25
25
33
33
""
8
24
49
50
25
42
33
33
24
8
25
16
41
33
41
25
41
33
8
8
25
17
25
17
8
16
42
16
""
8
16
41
24
8
33
17
8
50
33
25
33
25
16
25
16
9
8
25
33
25
25
17
17
33
16
16
16
66
33
53
8
24
41
33
33
25
33
16
25
27
27
9
34
16
8
33
33
""
25
33
8
16
24
17
25
17
8
8
16
8
16
17
25
41
""
41
""
33
16
17
""
25
25
17
17
16
41
16
25
25
17
41
50
16
16
16
25
41
16
25
33
49
8
33
16
41
8
""
25
17
25
16
""
16
8
8
""
16
33
8
8
8
24
8
16
16
8
17
17
""
25
8
24
25
34
16
8
16
17
16
16
8
16
17
16
33
24
18
8
""
10
