网络银行
72
70
67
66
68
65
67
75
69
69
68
67
67
66
67
69
66
64
57
62
65
63
62
63
64
63
62
62
60
63
53
63
64
62
63
60
61
63
61
65
62
65
65
62
62
64
63
64
63
65
61
63
63
54
62
43
60
62
63
62
63
63
65
53
54
64
56
58
55
53
62
63
51
54
59
53
63
61
61
61
51
62
63
47
65
52
52
61
51
57
51
63
51
51
52
50
51
60
52
50
52
51
43
26
58
50
43
50
52
52
61
42
61
34
42
59
36
51
41
42
60
42
25
26
41
50
51
59
25
58
33
66
67
50
67
66
67
51
68
83
96
85
75
58
50
42
58
50
41
33
50
41
65
49
75
57
65
41
41
58
49
57
65
74
75
91
93
67
66
50
25
42
57
42
41
59
83
25
25
58
57
66
107
84
74
33
41
24
49
59
57
74
73
49
33
42
50
65
57
33
41
58
50
25
41
49
50
49
25
58
133
67
80
67
51
75
33
67
93
59
41
59
58
83
60
95
75
75
69
74
85
85
67
67
59
93
58
50
49
41
58
58
75
82
67
42
59
41
49
33
59
66
41
25
50
59
75
50
91
33
42
66
75
41
33
33
41
25
41
33
26
49
58
94
41
33
42
49
25
24
50
66
58
33
41
8
49
44
33
16
16
16
16
24
33
33
17
41
16
25
24
9
50
25
41
16
33
17
33
24
50
33
33
41
49
33
41
24
16
8
33
24
42
33
41
41
50
34
41
17
16
16
24
8
25
8
49
25
41
34
42
16
24
8
17
16
16
24
41
33
42
17
41
41
50
24
50
42
58
26
33
66
41
67
75
49
50
16
25
16
""
33
16
41
25
42
33
25
16
25
17
57
67
16
33
42
8
25
33
33
33
41
41
24
24
24
25
33
16
33
25
25
24
8
17
8
8
42
17
25
16
33
33
49
49
25
76
34
26
25
17
25
16
41
16
33
25
24
58
66
33
33
33
43
42
25
42
42
25
49
25
25
49
41
33
8
33
16
49
24
16
17
49
25
16
17
8
17
41
33
42
24
24
25
17
25
25
16
41
33
17
24
41
16
17
24
41
50
75
68
17
49
33
33
50
25
8
25
42
16
33
24
41
58
25
42
33
33
8
16
42
41
8
33
16
24
24
16
8
""
17
""
33
41
8
33
16
52
41
34
33
41
41
9
16
""
""
41
16
33
8
24
33
49
25
24
33
25
16
""
25
8
41
""
33
41
24
33
8
33
9
16
9
16
8
""
24
""
24
8
41
25
8
33
17
33
33
24
16
""
""
16
24
16
33
24
50
16
57
24
33
49
16
25
""
""
16
16
33
42
33
33
16
41
33
41
25
33
33
17
24
17
16
33
8
16
16
""
24
8
33
17
16
17
16
33
24
25
""
16
24
8
24
49
16
8
18
8
8
""
8
25
8
""
17
16
17
25
8
25
33
16
16
8
10
