生物识别
""
""
8
16
""
""
""
8
8
8
8
8
""
8
8
8
8
8
16
""
17
""
8
""
8
""
8
""
""
8
16
""
""
""
8
""
""
8
16
""
33
8
16
""
16
8
""
""
24
""
9
24
""
16
8
""
""
8
8
8
17
8
16
8
16
""
""
""
8
16
""
8
""
8
16
17
""
8
""
""
8
""
""
8
8
""
""
""
8
""
8
8
""
""
""
8
""
25
8
16
""
8
8
8
""
8
16
""
8
""
""
8
""
16
""
8
8
8
""
24
""
16
""
8
17
24
""
16
""
24
""
""
16
""
""
8
""
17
33
""
16
8
""
8
""
""
""
8
""
16
""
""
16
8
17
8
8
16
16
""
8
""
8
41
16
16
8
16
17
17
8
8
""
8
""
""
8
""
8
""
""
8
""
""
24
""
16
""
""
8
24
8
16
""
8
24
""
8
16
8
8
""
8
33
8
8
17
""
""
""
""
8
""
8
""
17
""
""
16
25
8
17
16
16
""
16
16
9
16
""
8
""
24
8
8
""
""
""
17
8
25
8
17
8
16
8
16
8
8
16
""
""
8
16
8
""
""
""
16
""
""
9
""
""
""
8
16
""
16
24
17
8
8
9
16
""
""
""
""
""
8
16
""
16
8
8
""
8
""
""
16
16
16
""
""
8
""
""
8
17
33
25
16
""
16
""
25
8
""
""
""
8
""
""
""
8
8
8
""
16
""
""
8
16
8
8
33
8
18
16
24
41
51
34
33
25
16
16
8
24
41
""
16
""
16
16
8
16
16
33
17
33
25
8
8
25
41
25
16
8
33
16
24
8
16
33
25
16
16
16
8
25
8
16
16
50
33
25
8
33
25
58
""
17
8
41
""
17
17
8
41
""
24
24
33
8
8
25
25
17
33
41
41
""
""
8
16
33
33
25
41
16
8
16
8
41
17
8
8
17
""
49
41
33
16
24
33
41
41
66
58
42
51
33
8
25
50
33
17
51
77
53
67
76
24
16
41
43
8
41
16
""
25
33
24
24
33
41
42
16
33
33
8
41
33
8
18
17
16
41
33
8
8
16
25
16
33
49
42
16
33
58
16
24
41
24
66
66
59
25
57
57
57
24
33
24
24
66
66
58
33
49
41
42
33
33
25
""
33
8
33
25
16
33
33
8
49
33
49
53
67
52
33
50
42
41
42
33
33
24
24
49
49
33
16
8
""
25
41
34
41
""
33
41
57
50
58
8
41
33
25
49
49
8
49
49
41
51
34
33
67
75
42
49
8
68
50
25
33
41
41
25
34
16
41
33
25
58
41
33
41
49
41
17
16
42
67
51
83
51
33
76
77
51
59
41
66
50
67
51
69
60
16
50
99
75
67
95
111
66
74
33
25
33
50
16
17
74
33
41
50
75
66
58
33
16
33
61
58
51
41
76
43
41
42
65
8
17
25
25
33
9
49
25
58
