金融科技
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
8
""
8
8
8
17
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
8
17
""
""
8
8
9
""
8
""
16
8
""
""
16
""
8
8
""
33
41
41
33
17
16
16
16
16
17
25
""
17
""
8
16
25
8
16
8
33
8
16
8
17
33
17
8
25
17
26
26
25
16
42
33
9
25
24
25
42
33
41
8
25
8
33
17
41
""
9
25
8
8
17
17
33
24
51
33
25
33
24
17
33
42
41
33
33
8
33
42
42
59
43
8
42
51
26
51
41
25
57
44
53
34
52
59
71
58
77
52
53
54
59
60
18
50
43
42
50
68
60
61
8
42
33
50
43
59
24
25
58
44
59
43
52
33
41
25
43
42
50
59
33
67
25
67
34
52
42
42
34
50
33
17
8
50
33
50
42
67
50
25
82
58
24
""
""
""
""
17
25
24
16
24
24
60
74
50
17
25
25
41
25
34
41
16
8
9
16
43
8
8
16
16
33
33
""
24
25
8
""
35
25
41
8
24
16
8
24
41
16
42
25
""
16
16
8
9
16
8
""
""
33
""
""
""
""
24
25
24
8
41
9
50
49
33
59
51
42
33
51
50
""
33
50
17
33
33
33
51
59
49
75
59
24
58
24
25
75
51
49
41
51
58
51
27
76
34
68
60
41
33
33
16
42
51
33
41
33
33
33
33
66
34
58
50
49
59
42
50
59
33
58
42
34
8
50
25
26
41
24
42
8
49
50
42
66
66
70
58
67
34
24
50
68
68
58
59
42
68
42
66
58
50
41
83
58
66
25
33
50
34
49
50
84
42
25
43
41
16
34
17
8
74
25
25
25
16
25
17
41
33
17
33
33
41
16
33
33
50
50
58
66
66
25
33
75
58
66
58
42
66
43
66
49
8
42
41
25
16
8
41
41
34
42
50
33
75
66
51
25
49
41
33
29
