分布式
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
8
8
8
16
8
""
""
""
""
""
8
8
25
58
54
16
8
16
8
8
""
16
""
24
""
8
8
8
8
""
""
8
""
""
8
""
""
8
8
""
""
""
""
""
""
8
""
8
""
""
""
8
""
""
8
""
8
""
""
8
16
8
""
""
""
""
""
""
8
""
8
9
""
""
""
8
25
8
""
""
8
""
""
""
""
""
9
""
""
""
""
""
""
""
17
""
""
8
""
8
""
""
""
8
8
33
25
25
33
24
16
17
25
58
8
16
8
25
25
16
33
25
24
8
""
""
16
16
24
67
33
16
16
16
26
25
25
17
17
16
17
41
25
33
25
41
33
25
8
41
8
8
""
16
8
16
17
16
33
41
17
41
16
33
33
50
33
17
16
24
57
17
16
41
41
16
8
33
42
50
33
50
25
50
41
41
42
33
25
49
16
59
41
49
41
16
74
41
66
58
50
58
49
25
59
50
43
42
42
76
49
24
58
58
66
50
51
50
58
41
58
25
74
33
50
51
34
42
49
41
25
33
85
85
69
83
77
50
94
42
59
25
42
60
84
67
69
76
42
67
75
92
75
77
75
59
67
42
50
43
66
57
75
59
92
51
75
67
101
67
67
94
86
59
52
83
67
67
50
57
24
33
67
84
100
92
96
84
93
75
102
85
85
57
95
61
85
71
76
100
79
77
93
61
84
68
59
96
86
67
67
59
58
59
58
17
75
33
84
94
61
74
92
100
76
50
41
77
50
49
33
""
8
49
25
66
68
66
60
42
66
75
41
42
75
25
58
76
78
68
75
74
75
41
76
58
42
75
66
67
84
85
85
69
94
59
114
93
51
92
102
85
94
92
101
68
75
67
85
67
69
86
34
67
67
52
24
51
61
68
65
96
84
86
86
67
119
93
67
85
96
92
96
110
77
94
84
93
85
84
59
67
49
41
59
83
93
76
92
51
69
83
93
85
87
83
66
74
85
76
91
75
94
100
94
67
66
16
33
69
67
92
75
94
76
94
91
84
92
85
77
93
108
94
66
92
68
58
84
42
91
67
78
66
67
58
49
74
102
66
58
58
66
76
100
91
75
77
74
58
59
75
75
67
65
58
66
8
41
41
51
67
77
92
50
77
84
59
66
75
58
84
48
