P2P
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
8
""
""
""
""
""
16
8
""
""
""
""
""
8
""
8
""
""
8
""
""
""
""
""
""
8
""
16
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
33
58
25
24
33
41
42
41
25
24
49
101
43
24
33
49
50
59
16
51
26
50
75
41
50
49
33
17
33
33
66
58
25
17
41
41
33
33
33
33
41
75
90
33
43
58
49
25
25
41
33
8
33
33
68
124
117
119
141
123
105
100
95
86
50
76
76
74
75
59
67
41
50
50
59
33
41
16
49
33
57
41
41
41
""
41
34
17
41
33
25
49
26
50
8
27
16
26
49
24
41
24
""
33
33
41
""
16
16
33
""
49
8
9
42
33
8
49
41
42
50
66
42
25
33
25
25
41
33
8
8
49
25
25
17
8
""
41
8
24
25
16
16
33
25
""
8
50
8
33
25
24
""
33
17
16
8
33
58
33
""
17
16
24
25
33
34
57
50
25
8
52
41
27
69
87
76
58
77
97
51
25
34
33
33
62
25
50
41
8
16
41
50
66
42
74
25
33
60
51
41
49
51
51
24
59
25
8
""
""
16
8
8
17
8
""
8
33
8
58
50
65
25
33
8
8
24
16
16
25
41
25
49
24
8
25
16
49
33
9
""
8
17
24
25
16
16
43
17
25
33
16
33
33
59
50
16
""
""
33
8
16
""
16
""
""
8
8
8
8
16
""
17
24
17
25
17
33
25
16
41
41
16
16
17
8
""
8
""
8
8
""
8
""
8
17
""
24
16
16
17
8
58
8
17
10
