金融科技
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
8
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
16
""
""
""
""
""
""
""
""
""
""
8
""
""
8
8
""
8
""
""
""
""
""
""
""
8
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
9
""
""
8
""
""
16
""
""
16
""
""
17
""
8
""
""
""
""
16
8
""
8
17
17
25
8
16
17
17
17
33
25
16
9
33
""
25
8
8
16
8
""
8
16
16
8
33
41
33
25
33
33
41
41
41
16
16
9
16
17
17
25
16
42
75
42
50
""
44
42
58
33
16
59
59
55
60
81
68
50
41
34
8
17
17
24
41
49
72
50
44
25
24
33
68
60
59
51
68
61
73
42
60
93
67
59
55
86
51
61
60
44
24
25
41
41
50
58
25
33
24
58
25
42
43
76
59
58
42
49
67
93
101
33
58
78
67
50
58
42
84
42
49
85
60
""
75
33
67
83
42
58
76
58
58
74
33
67
75
58
25
33
51
16
49
33
58
75
60
68
58
67
84
75
70
50
85
50
92
42
41
58
51
97
17
33
49
75
57
41
49
102
42
59
34
59
59
58
74
42
66
76
50
33
50
25
69
68
59
60
43
57
49
34
33
25
50
50
69
70
60
42
77
34
88
69
76
67
92
67
68
68
93
85
82
68
77
108
77
99
125
76
59
94
87
137
110
108
109
105
106
114
98
113
274
303
496
168
113
115
116
114
97
93
86
86
84
49
58
67
50
110
85
94
94
96
100
104
86
103
84
70
94
121
104
113
106
211
92
93
76
88
77
115
76
51
68
85
63
84
68
85
93
97
92
108
96
72
111
113
76
84
68
58
42
59
83
60
33
50
94
95
104
99
97
102
76
94
78
102
110
85
79
86
84
93
75
95
107
193
121
94
58
72
110
70
50
52
68
103
105
59
85
85
52
68
76
93
103
96
110
101
101
86
68
33
67
50
59
24
50
67
66
33
83
70
77
103
77
122
85
92
103
50
49
