金融科技
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
8
""
""
""
""
""
""
""
""
9
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
8
8
""
""
""
""
""
""
""
17
33
8
8
""
""
""
""
""
""
8
""
8
""
""
""
""
""
""
""
""
24
25
8
""
8
9
""
""
""
""
8
33
""
""
""
16
17
""
8
""
8
""
8
""
8
8
""
""
""
""
16
41
""
16
24
41
33
16
24
16
8
24
16
50
42
25
8
41
25
66
33
16
17
33
58
33
33
59
61
33
17
34
54
57
34
75
59
58
42
27
42
68
33
83
76
67
52
16
42
33
8
53
42
8
16
41
49
50
41
50
67
50
68
77
50
77
67
58
58
33
66
68
79
16
50
60
59
33
66
58
50
67
58
58
17
41
67
83
50
50
75
85
66
67
50
50
60
78
68
41
76
59
50
50
17
17
76
75
69
68
77
83
68
100
86
76
42
50
85
85
35
25
50
52
91
57
60
66
75
74
42
33
60
57
41
43
61
58
25
68
33
42
41
49
78
50
34
""
74
49
33
58
50
25
8
41
8
42
50
49
102
77
65
51
42
42
58
49
58
74
76
58
75
100
83
100
77
112
107
102
144
112
77
94
104
95
87
120
86
99
111
77
81
84
88
118
121
128
94
111
103
103
76
83
69
100
93
83
59
33
42
58
87
79
67
84
74
67
128
50
84
76
110
87
94
51
68
87
146
84
94
49
99
51
94
60
77
76
49
61
66
69
59
66
69
86
58
66
88
75
51
67
84
82
87
68
27
58
16
50
17
66
70
77
84
59
101
59
77
93
92
101
75
50
77
85
77
24
50
69
165
132
86
88
103
94
98
96
78
75
85
93
50
92
76
67
66
60
76
95
91
103
58
62
84
66
94
41
41
41
41
33
66
75
49
50
91
69
85
88
89
50
75
51
50
39
