众筹
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
""
""
""
""
33
8
24
24
""
16
8
8
16
33
8
24
24
33
26
42
8
17
41
8
24
34
67
25
8
26
8
8
16
25
33
17
8
""
""
16
8
33
8
33
24
8
25
25
24
16
8
8
8
8
8
8
8
8
8
""
16
8
16
8
""
""
""
25
17
""
16
8
8
8
""
17
16
8
16
33
""
""
9
16
""
16
8
""
8
8
""
8
27
8
24
8
16
8
16
""
""
8
8
""
""
""
""
""
""
""
9
8
""
""
""
8
""
8
""
""
""
8
16
8
""
""
""
16
17
16
""
8
8
""
""
8
""
8
8
8
""
""
""
17
""
8
""
""
""
""
""
""
16
""
""
""
""
8
8
""
""
""
8
""
""
""
""
""
""
8
8
""
""
""
""
""
8
8
""
8
16
""
9
8
""
""
""
""
""
8
""
""
""
""
""
8
""
""
""
17
""
""
""
""
""
8
""
""
""
""
""
""
""
8
""
""
""
""
""
8
""
""
9
8
""
""
""
""
""
""
""
""
""
""
""
16
""
""
""
""
8
""
""
""
8
""
8
8
""
""
8
""
""
""
8
8
""
8
""
""
8
""
""
""
""
""
""
41
17
""
""
""
""
""
""
""
8
16
""
""
8
""
""
""
""
""
17
8
""
""
""
8
""
""
""
""
8
8
16
8
16
8
""
""
""
""
""
""
""
""
