P2P
499
440
445
471
410
301
432
454
523
567
525
549
508
513
508
490
495
467
484
488
553
541
582
602
607
577
597
602
691
628
597
611
650
611
617
581
554
599
580
637
607
627
603
593
651
626
625
594
616
577
494
492
531
520
547
451
394
548
587
589
623
607
644
644
598
614
631
571
567
574
572
558
605
599
561
603
602
638
691
658
828
769
714
698
732
665
664
804
749
632
574
612
651
639
567
631
614
598
567
585
529
510
516
530
542
504
520
551
585
638
479
448
567
522
543
584
575
524
616
523
516
522
559
537
526
550
575
604
601
633
628
898
933
985
912
973
943
913
869
866
804
782
781
743
865
780
772
781
792
746
748
907
840
791
793
781
780
954
916
889
810
713
838
888
877
974
978
976
1051
1180
980
1183
1270
1590
1430
1439
1434
1351
1358
1437
1447
1468
1441
1466
1516
1432
1518
1495
1567
1684
1757
1754
1780
1702
1712
1733
1686
1712
1724
1760
1751
1731
1696
1751
1757
1690
1734
1731
1701
1740
1733
1749
1828
1705
1624
1547
1295
1683
1735
1800
1801
1727
1777
1663
1705
1634
1623
1630
1741
1727
1670
1687
1694
1755
1691
1795
1805
1847
1796
1726
1775
1705
1661
1675
1605
1628
1645
1554
1380
1479
1618
1559
1554
1533
1430
1475
1509
1544
1661
1748
1716
1587
1596
1477
1238
1293
1331
874
1385
1395
1379
1411
1431
1331
1279
1462
1434
1410
1404
1314
1361
1371
1355
1207
1110
1099
1213
1069
1027
983
999
942
1156
1048
1048
1214
1077
998
896
868
897
793
903
862
800
725
734
766
785
854
850
769
844
812
797
696
633
530
657
860
782
863
840
885
871
905
892
761
755
783
740
824
847
826
868
760
832
760
884
969
1051
1050
1077
1131
1158
1255
1269
1161
1009
1070
1026
945
918
773
957
943
906
858
892
932
936
915
888
937
882
1178
982
1316
991
867
809
792
658
921
996
1019
945
918
874
815
1025
930
886
813
984
1020
970
901
864
777
861
866
982
1581
2600
2771
1887
2568
1532
1552
1318
1206
1104
965
911
925
1092
1049
933
879
728
633
620
606
541
656
598
687
696
767
717
635
607
474
681
706
788
699
659
567
875
636
619
525
570
503
639
681
699
630
540
617
667
714
692
556
724
599
622
569
608
537
680
770
510
503
509
458
581
608
715
701
697
632
627
634
715
708
640
571
558
492
470
339
394
441
481
550
591
559
573
575
581
512
482
490
605
515
624
619
642
514
550
516
561
498
788
648
521
499
474
461
468
493
450
450
487
499
528
442
446
508
561
593
972
615
624
790
1078
622
558
510
471
479
481
429
431
414
363
408
465
491
458
460
446
579
449
547
412
364
371
395
397
413
418
371
360
369
354
367
343
334
325
324
331
338
393
346
392
428
370
319
322
354
325
335
356
344
371
344
374
365
338
350
318
341
326
308
300
271
343
353
357
393
399
394
378
376
350
361
356
341
341
429
426
386
330
332
357
358
330
341
414
315
327
311
304
321
282
306
300
295
296
288
271
300
320
300
303
307
305
297
291
290
263
220
232
248
270
232
237
259
291
380
298
303
325
320
290
304
302
284
274
256
231
