大数据
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
71
60
65
55
64
75
65
74
72
79
73
73
78
77
76
75
78
74
64
126
111
118
112
136
132
126
127
136
114
132
129
111
131
129
130
114
96
84
160
156
160
164
152
147
150
178
200
194
146
214
250
287
215
209
163
191
188
348
345
381
348
336
303
312
316
294
338
314
295
324
277
351
331
352
343
345
330
355
363
385
405
372
365
368
355
359
342
242
279
383
400
505
577
506
474
439
399
416
465
532
414
470
450
423
424
460
593
621
510
475
524
560
469
433
438
459
489
489
480
505
634
586
350
496
505
508
510
517
505
589
614
575
562
604
617
601
685
578
557
541
445
433
308
438
638
660
677
691
597
592
658
659
611
589
638
675
1092
809
680
676
631
684
692
638
653
618
619
603
804
627
657
841
716
674
476
600
798
690
697
619
714
735
681
622
655
665
626
521
583
579
547
473
359
313
520
594
703
736
745
685
601
614
649
717
739
595
714
686
1042
834
678
760
790
691
619
596
607
611
546
551
542
580
636
694
607
699
727
544
768
879
986
963
950
986
939
902
854
957
1084
971
1170
1223
957
888
932
918
956
1131
980
994
1185
1216
1289
1335
1293
1243
1099
1179
1210
1240
1297
1095
945
839
948
1096
1118
1146
1050
955
933
917
915
920
904
959
958
953
895
507
1141
1112
1066
1016
1056
1023
1003
1104
1280
1274
1053
1034
1020
874
866
877
709
678
367
598
874
1074
1104
1128
1202
931
1119
1079
1028
802
1022
987
1124
1093
1020
995
942
1283
997
979
975
981
878
864
782
850
807
1062
1032
926
902
535
972
973
983
911
934
993
937
849
600
475
488
437
447
719
583
575
412
287
665
776
898
976
1222
998
1133
683
818
1348
853
493
611
580
571
657
477
682
738
1102
727
613
669
663
608
627
619
630
627
717
630
709
701
325
682
685
878
774
730
760
712
708
731
669
683
643
514
479
359
240
292
339
425
510
590
631
725
628
508
591
564
544
522
454
544
642
618
553
517
539
560
454
468
507
435
766
674
511
503
498
550
638
714
709
697
467
535
645
625
660
710
677
668
628
598
624
599
623
527
553
519
473
436
409
271
378
549
660
644
654
642
567
712
612
608
547
495
580
550
546
559
575
594
758
692
478
459
454
420
452
447
440
423
524
605
559
452
418
403
474
491
478
488
487
511
519
506
517
529
522
469
471
467
461
381
281
422
489
525
607
748
578
571
559
469
527
504
511
423
553
507
500
457
522
517
665
804
416
397
417
401
391
389
386
386
447
481
477
464
373
338
534
422
449
444
500
524
488
626
393
379
336
293
289
303
226
236
324
349
406
465
454
384
638
439
517
371
384
367
309
275
