物联网
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8
24
41
8
25
24
24
50
41
16
41
58
33
49
33
24
42
26
26
16
26
49
34
59
33
26
16
18
16
41
41
25
34
26
16
24
17
41
50
66
49
41
41
41
75
33
33
33
33
""
24
42
25
16
24
17
24
24
8
16
16
""
24
51
25
50
""
16
41
41
58
8
33
25
67
68
42
42
26
8
8
41
9
25
8
8
8
41
49
41
41
33
41
24
33
58
42
16
33
33
17
25
""
16
24
8
8
25
""
17
8
""
8
8
26
33
35
24
24
33
33
17
33
73
58
67
41
42
34
53
8
17
16
41
24
""
""
""
8
8
8
17
25
24
41
""
8
8
25
16
8
25
41
16
8
24
8
8
25
25
8
16
""
24
""
16
25
8
67
24
33
8
59
50
59
8
42
58
66
66
58
33
41
33
33
16
8
41
33
16
""
""
41
57
84
25
50
24
41
33
41
17
25
58
41
25
24
16
25
""
8
16
""
8
""
""
17
8
""
8
25
33
25
""
""
24
8
26
16
50
49
9
49
41
25
8
25
8
25
8
25
""
8
33
24
42
50
33
49
33
50
53
69
41
84
43
25
""
17
8
42
""
""
8
8
""
""
""
8
16
17
16
41
41
25
33
""
33
8
50
16
24
16
49
43
67
8
33
33
42
50
25
36
59
67
50
51
60
17
33
24
42
41
58
59
50
29
